source_mode,sample_seq,wall_utc_ns,utc_iso8601,ros_now_ns,monotonic_ns,measurement_stamp_ns,measurement_stamp_sec,measurement_stamp_nanosec,f411_mcu_ms,dronecan_network_us,dronecan_gnss_us,dronecan_time_standard,timestamp_source_code,x_m,y_m,xy_source,gnss_east_m,gnss_north_m,longitude_deg,latitude_deg,altitude_m,hacc_m,vacc_m,fix_type,fix_valid,satellites,satellites_visible,gnss_ground_speed_mps,gnss_course_deg,gnss_vel_n_mps,gnss_vel_e_mps,gnss_vel_d_mps,gnss_sacc_mps,gnss_course_acc_deg,gnss_pdop,gnss_rate_hz,yaw_neo3_deg,yaw_neo3_source,yaw_neo3_valid,neo3_mag_x_ut,neo3_mag_y_ut,neo3_mag_z_ut,neo3_mag_norm_ut,neo3_node_id,yaw_yahboom_deg,yaw_yahboom_source,yaw_yahboom_valid,yah_mag_raw_x_lsb,yah_mag_raw_y_lsb,yah_mag_raw_z_lsb,yah_mag_corrected_x,yah_mag_corrected_y,yahboom_corrected_norm,yaw_inertial_deg,yaw_inertial_source,yaw_inertial_valid,gyro_integrated_yaw_deg,yaw_gnss_heading_deg,yaw_imu_orientation_deg,map_yaw_from_enu_deg,imu_acc_raw_x,imu_acc_raw_y,imu_acc_raw_z,imu_acc_x_mps2,imu_acc_y_mps2,imu_acc_z_mps2,imu_acc_norm_mps2,imu_gyro_raw_x,imu_gyro_raw_y,imu_gyro_raw_z,imu_gyro_x_dps,imu_gyro_y_dps,imu_gyro_z_dps,imu_gyro_x_rps,imu_gyro_y_rps,imu_gyro_z_rps,gyro_z_rps,imu_angle_raw_roll,imu_angle_raw_pitch,imu_angle_raw_yaw,imu_roll_deg,imu_pitch_deg,imu_accgyro_yaw_deg,baro_pressure_pa,baro_temperature_k,neo3_crc_ok,yahboom_checksum_ok,bad_neo3_crc,bad_yahboom_checksum,f4_line_count,gnss_count,neo3_mag_count,imu_acc_count,imu_gyro_count,imu_angle_count,imu_mag_count,raw_message_count,raw_reference
DIRECT_SERIAL,1,1789497812443247985,2026-09-15T18:43:32.443248+00:00,-1,4315692964999,1789497812443247985,1789497812,443247985,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,nan,yahboom_stale,0,nan,nan,nan,nan,nan,nan,nan,imu_stale,0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0,0,15,0,0,0,0,0,0,17,F4line=15;YAH=0
DIRECT_SERIAL,2,1789497812643388119,2026-09-15T18:43:32.643388+00:00,-1,4315893105227,1789497812600000000,1789497812,600000000,7650353,1789497812607448,1789497812600000,2,4,-0.0,0.0,gnss_local_enu_direct,-0.0,0.0,110.4350853,-7.0509397,245.08,6.948,7.554,3,1,11,0,0.1895,225.428,-0.133,-0.135,-0.25,1.6172,180.0,99.0,5.0,88.47615258184535,neo3_calibrated_direct,1,25.1221,-2.94647,-32.5684,41.2371467542421,1,86.6840868627597,yahboom_calibrated_direct,1,3117,1413,4016,0.9078368003727397,-0.06516529838255125,0.9101726057316275,88.45734508247338,neo3_calibrated_direct:gyro_integral,1,88.45734508247338,nan,155.9454345703125,0.0,-20,-107,2042,-0.09576806640624999,-0.5123591552734374,9.777919580078125,9.791802425550205,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-540,104,28389,-2.96630859375,0.5712890625,155.9454345703125,98638.0,nan,1,1,0,0,44,1,6,10,10,10,10,86,F4line=44;YAH=40
DIRECT_SERIAL,3,1789497812843417474,2026-09-15T18:43:32.843418+00:00,-1,4316093134549,1789497812800000000,1789497812,800000000,7650554,1789497812808892,1789497812800000,2,4,-1.0023486771496004e-10,1.1134347133526235e-11,gnss_local_enu_direct,-1.0023486771496004e-10,1.1134347133526235e-11,110.4350853,-7.0509397,245.09,6.953,7.552,3,1,11,0,0.1812,10.814,0.178,0.034,0.295,1.6718,180.0,99.0,5.0,88.46235764850667,neo3_calibrated_direct,1,25.1221,-2.95563,-32.5928,41.25707538043505,1,86.66481723600135,yahboom_calibrated_direct,1,3133,1414,3998,0.9101364433632769,-0.06499828795571097,0.9124544498083884,88.45734508247338,neo3_calibrated_direct:gyro_integral,1,88.45734508247338,nan,155.9454345703125,0.0,-19,-103,2041,-0.0909796630859375,-0.49320554199218747,9.773131176757811,9.785991109941934,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-540,104,28389,-2.96630859375,0.5712890625,155.9454345703125,98641.969,306.5,1,1,0,0,63,2,11,20,20,20,20,145,F4line=63;YAH=80
DIRECT_SERIAL,4,1789497813043445077,2026-09-15T18:43:33.043445+00:00,-1,4316293162104,1789497813000000000,1789497813,0,7650758,1789497813013449,1789497813000000,2,4,0.022097487953774714,0.055297642519960596,gnss_local_enu_direct,0.022097487953774714,0.055297642519960596,110.4350855,-7.0509392,245.02,6.955,7.55,3,1,11,0,0.2653,25.213,0.24,0.113,0.557,1.6382,180.0,99.0,4.99,88.3241667809644,neo3_calibrated_direct,1,25.1465,-3.04871,-32.6904,41.35581394524958,1,86.82589279489544,yahboom_calibrated_direct,1,3122,1395,3992,0.9085231311944421,-0.06765456426022723,0.9110386490048568,88.45734508247338,neo3_calibrated_direct:gyro_integral,1,88.45734508247338,nan,155.9454345703125,0.0,-18,-104,2043,-0.086191259765625,-0.49799394531249996,9.782707983398437,9.79575430435428,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-540,104,28389,-2.96630859375,0.5712890625,155.9454345703125,98638.0,306.5,1,1,0,0,81,3,16,30,30,30,30,203,F4line=81;YAH=120
DIRECT_SERIAL,5,1789497813257658407,2026-09-15T18:43:33.257658+00:00,-1,4316507376272,1789497813200000000,1789497813,200000000,7650953,1789497813207876,1789497813200000,2,4,0.033146232731515714,0.16589292975126319,gnss_local_enu_direct,0.033146232731515714,0.16589292975126319,110.4350856,-7.0509382,245.11,6.962,7.55,3,1,11,0,0.1771,282.388,0.038,-0.173,-0.018,1.062,180.0,99.0,5.01,88.39075311186164,neo3_calibrated_direct,1,25.1465,-3.00446,-32.6416,41.31400843178497,1,86.66233384205646,yahboom_calibrated_direct,1,3125,1415,3999,0.9089892682253741,-0.06487361924672316,0.9113013092402917,88.45734508247338,neo3_calibrated_direct:gyro_integral,1,88.45734508247338,nan,155.9454345703125,0.0,-24,-106,2049,-0.1149216796875,-0.507570751953125,9.811438403320311,9.825230714993367,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-540,104,28389,-2.96630859375,0.5712890625,155.9454345703125,98641.055,306.75,1,1,0,0,99,4,21,40,40,40,40,261,F4line=99;YAH=160
DIRECT_SERIAL,6,1789497813458651495,2026-09-15T18:43:33.458651+00:00,-1,4316708368609,1789497813400000000,1789497813,400000000,7651153,1789497813408035,1789497813400000,2,4,0.01104874521678636,0.05529764300962011,gnss_local_enu_direct,0.01104874521678636,0.05529764300962011,110.4350854,-7.0509392,245.08,6.987,7.558,3,1,10,0,0.1767,168.245,-0.173,0.036,-0.242,1.5303,180.0,99.0,5.01,88.50832157263969,neo3_calibrated_direct,1,25.1221,-2.92511,-32.4951,41.17775735675876,1,86.69705868117505,yahboom_calibrated_direct,1,3133,1410,4011,0.9101293864103015,-0.06555341841546547,0.9124871235658862,88.45734508247338,neo3_calibrated_direct:gyro_integral,1,88.45734508247338,nan,155.9454345703125,0.0,-17,-106,2042,-0.08140285644531249,-0.507570751953125,9.777919580078125,9.791423073677844,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-540,104,28389,-2.96630859375,0.5712890625,155.9454345703125,98640.75,306.75,1,1,0,0,125,5,26,51,51,51,51,331,F4line=125;YAH=204
DIRECT_SERIAL,7,1789497813659909946,2026-09-15T18:43:33.659910+00:00,-1,4316909627009,1789497813600000000,1789497813,600000000,7651353,1789497813608327,1789497813600000,2,4,-0.033146232694028985,-0.1437738706939735,gnss_local_enu_direct,-0.033146232694028985,-0.1437738706939735,110.435085,-7.050941,245.04,7.009,7.566,3,1,11,0,0.3452,226.643,-0.237,-0.251,-0.442,1.6081,180.0,99.0,5.0,88.57037383233389,neo3_calibrated_direct,1,25.1221,-2.88391,-32.5195,41.19411032596893,1,86.60838919340006,yahboom_calibrated_direct,1,3133,1421,4004,0.910148793030984,-0.06402680965114058,0.9123980807793604,88.45734508247338,neo3_calibrated_direct:gyro_integral,1,88.45734508247338,nan,155.9454345703125,0.0,-17,-105,2040,-0.08140285644531249,-0.5027823486328125,9.7683427734375,9.78161219096846,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-540,104,28389,-2.96630859375,0.5712890625,155.9454345703125,98639.523,306.5,1,1,0,0,143,6,31,61,61,61,61,389,F4line=143;YAH=244
DIRECT_SERIAL,8,1789497813862958901,2026-09-15T18:43:33.862959+00:00,-1,4317112676020,1789497813800000000,1789497813,800000000,7651554,1789497813808343,1789497813800000,2,4,-0.09943869879596859,-0.36496443821330016,gnss_local_enu_direct,-0.09943869879596859,-0.36496443821330016,110.4350844,-7.050943,244.98,7.033,7.575,3,1,11,0,0.2955,210.731,-0.254,-0.151,-0.428,1.628,180.0,99.0,5.0,88.48305013513227,neo3_calibrated_direct,1,25.1221,-2.94189,-32.5928,41.25609333204127,1,86.7579741686658,yahboom_calibrated_direct,1,3138,1402,4014,0.9108333596144423,-0.06665485814375519,0.9132690069747775,88.45734508247338,neo3_calibrated_direct:gyro_integral,1,88.45734508247338,nan,155.9454345703125,0.0,-21,-106,2045,-0.1005564697265625,-0.507570751953125,9.792284790039062,9.805946210390536,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-539,104,28389,-2.9608154296875,0.5712890625,155.9454345703125,98638.305,306.5,1,1,0,0,161,7,36,71,71,71,71,447,F4line=161;YAH=284
DIRECT_SERIAL,9,1789497814062961490,2026-09-15T18:43:34.062961+00:00,-1,4317312678624,1789497814000000000,1789497814,0,7651761,1789497814015223,1789497814000000,2,4,-0.1104874415957502,-0.4313216044941621,gnss_local_enu_direct,-0.1104874415957502,-0.4313216044941621,110.4350843,-7.0509436,244.92,7.06,7.585,3,1,11,0,0.0798,12.295,0.078,0.017,0.524,1.6388,180.0,99.0,4.98,88.39764531078758,neo3_calibrated_direct,1,25.1465,-2.99988,-32.666,41.33295656330913,1,86.56615614408513,yahboom_calibrated_direct,1,3124,1427,3991,0.908866821662282,-0.06320999210570352,0.9110622386096909,88.45734508247338,neo3_calibrated_direct:gyro_integral,1,88.45734508247338,nan,155.9454345703125,0.0,-22,-106,2049,-0.105344873046875,-0.507570751953125,9.811438403320311,9.825123365773283,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-539,104,28389,-2.9608154296875,0.5712890625,155.9454345703125,98640.445,306.5,1,1,0,0,178,8,41,81,81,81,81,504,F4line=178;YAH=324
DIRECT_SERIAL,10,1789497814275496824,2026-09-15T18:43:34.275497+00:00,-1,4317525214073,1789497814200000000,1789497814,200000000,7651953,1789497814207422,1789497814200000,2,4,-0.12153618380254003,-0.3649644341033894,gnss_local_enu_direct,-0.12153618380254003,-0.3649644341033894,110.4350842,-7.050943,244.91,7.098,7.601,3,1,10,0,0.0694,15.038,0.067,0.018,0.211,1.6718,180.0,99.0,5.01,88.38387602162453,neo3_calibrated_direct,1,25.1465,-3.00903,-32.5928,41.275796002389825,1,86.7356753167595,yahboom_calibrated_direct,1,3124,1406,4016,0.9088297726591611,-0.06612442701941465,0.9112321304258034,88.45734508247338,neo3_calibrated_direct:gyro_integral,1,88.45734508247338,nan,155.9454345703125,0.0,-22,-108,2046,-0.105344873046875,-0.51714755859375,9.797073193359374,9.811278321181067,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-540,104,28389,-2.96630859375,0.5712890625,155.9454345703125,98638.609,306.75,1,1,0,0,196,9,46,91,91,91,91,562,F4line=196;YAH=364
