time_iso,unix_s,right_erpm,gnss_gspeed_mps,gnss_vel_norm_mps,ratio_erpm_per_mps,sat,dop,hacc_m,sacc_mps,gnss_measurement_age_s,erpm_pair_age_s,esc_right_age_ms,gnss_vel_sigma_mps,steering_deg,esc_fault,valid,reject_reason
2026-09-17T23:23:35.639,1789662215.639358,0.000,0.012100,0.012083,nan,16,0.680,0.723,0.390,0.039,0.012,0.0,nan,0.000,0,0,gnss_fix_not_ok;sacc_high;speed_low
2026-09-17T23:23:35.740,1789662215.740170,0.000,0.045500,0.045486,nan,16,0.760,0.725,0.347,0.040,0.013,0.0,nan,0.000,0,0,gnss_fix_not_ok;sacc_high;speed_low
2026-09-17T23:23:35.837,1789662215.837674,0.000,0.003200,0.003162,nan,16,0.760,0.725,0.311,0.037,0.010,0.0,0.3110,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:35.939,1789662215.939486,0.000,0.041000,0.041049,nan,16,0.720,0.723,0.294,0.039,0.013,0.0,0.2940,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:36.049,1789662216.049477,0.000,0.070000,0.070036,nan,16,0.800,0.722,0.279,0.049,0.002,0.0,0.2790,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:36.139,1789662216.139419,0.000,0.051900,0.051865,nan,16,0.770,0.720,0.259,0.039,0.012,0.0,0.2590,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:36.240,1789662216.240565,0.000,0.026600,0.026571,nan,16,0.810,0.717,0.229,0.040,0.013,0.0,0.2290,0.000,0,0,speed_low
2026-09-17T23:23:36.338,1789662216.338498,0.000,0.063000,0.062968,nan,16,0.710,0.713,0.230,0.038,0.010,0.0,0.2300,0.000,0,0,speed_low
2026-09-17T23:23:36.439,1789662216.439421,0.000,0.025000,0.025020,nan,16,0.710,0.710,0.232,0.039,0.013,0.0,0.2320,0.000,0,0,speed_low
2026-09-17T23:23:36.539,1789662216.539466,0.000,0.009100,0.009055,nan,16,0.710,0.707,0.223,0.039,0.012,0.0,0.2230,0.000,0,0,speed_low
2026-09-17T23:23:36.639,1789662216.639500,0.000,0.081700,0.081707,nan,16,0.710,0.704,0.225,0.039,0.011,0.0,0.2250,0.000,0,0,speed_low
2026-09-17T23:23:36.739,1789662216.739512,0.000,0.025500,0.025495,nan,16,0.710,0.701,0.209,0.039,0.012,0.0,0.2090,0.000,0,0,speed_low
2026-09-17T23:23:36.839,1789662216.839494,0.000,0.056500,0.056462,nan,16,0.710,0.698,0.218,0.039,0.012,0.0,0.2180,0.000,0,0,speed_low
2026-09-17T23:23:36.939,1789662216.939672,0.000,0.029400,0.029411,nan,16,0.710,0.695,0.231,0.039,0.012,0.0,0.2310,0.000,0,0,speed_low
2026-09-17T23:23:37.049,1789662217.049973,0.000,0.030200,0.030232,nan,16,0.710,0.693,0.208,0.049,0.001,0.0,0.2080,0.000,0,0,speed_low
2026-09-17T23:23:37.138,1789662217.138463,0.000,0.033100,0.033106,nan,16,0.710,0.692,0.281,0.038,0.011,0.0,0.2810,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:37.240,1789662217.240538,0.000,0.057900,0.057940,nan,16,0.700,0.691,0.256,0.040,0.012,0.0,0.2560,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:37.338,1789662217.338521,0.000,0.028100,0.028071,nan,16,0.690,0.689,0.263,0.038,0.013,0.0,0.2630,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:37.439,1789662217.439582,0.000,0.031400,0.031401,nan,16,0.690,0.687,0.250,0.039,0.012,0.0,0.2500,0.000,0,0,speed_low
2026-09-17T23:23:37.540,1789662217.540311,0.000,0.022200,0.022204,nan,16,0.690,0.685,0.285,0.039,0.011,0.0,0.2850,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:37.641,1789662217.641663,0.000,0.018800,0.018788,nan,16,0.690,0.684,0.289,0.041,0.013,0.0,0.2890,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:37.738,1789662217.738965,0.000,0.038100,0.038053,nan,16,0.710,0.684,0.224,0.038,0.010,0.0,0.2240,0.000,0,0,speed_low
2026-09-17T23:23:37.842,1789662217.842688,0.000,0.044600,0.044598,nan,16,0.710,0.683,0.304,0.042,0.014,0.0,0.3040,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:37.939,1789662217.939537,0.000,0.051600,0.051624,nan,16,0.710,0.682,0.244,0.039,0.011,0.0,0.2440,0.000,0,0,speed_low
2026-09-17T23:23:38.049,1789662218.049264,0.000,0.013600,0.013601,nan,16,0.710,0.681,0.287,0.049,0.003,0.0,0.2870,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:38.139,1789662218.139480,0.000,0.058600,0.058600,nan,16,0.710,0.680,0.252,0.039,0.013,0.0,0.2519,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:38.239,1789662218.239476,0.000,0.007300,0.007280,nan,16,0.710,0.678,0.259,0.039,0.014,0.0,0.2590,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:38.340,1789662218.340541,0.000,0.005700,0.005657,nan,16,0.710,0.677,0.273,0.040,0.014,0.0,0.2730,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:38.438,1789662218.438572,0.000,0.089300,0.089269,nan,16,0.710,0.677,0.272,0.038,0.013,0.0,0.2720,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:38.538,1789662218.538596,0.000,0.072800,0.072835,nan,16,0.680,0.676,0.312,0.038,0.012,0.0,0.3120,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:38.639,1789662218.639436,0.000,0.048700,0.048662,nan,16,0.680,0.675,0.271,0.039,0.013,0.0,0.2710,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:38.737,1789662218.737402,0.000,0.005400,0.005385,nan,16,0.680,0.674,0.296,0.037,0.011,0.0,0.2961,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:38.838,1789662218.838423,0.000,0.034500,0.034540,nan,16,0.680,0.673,0.321,0.038,0.012,0.0,0.3210,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:38.939,1789662218.939491,0.000,0.038900,0.038897,nan,16,0.710,0.673,0.225,0.039,0.013,0.0,0.2250,0.000,0,0,speed_low
2026-09-17T23:23:39.048,1789662219.048344,0.000,0.070000,0.070007,nan,16,0.710,0.672,0.225,0.048,0.002,0.0,0.2250,0.000,0,0,speed_low
2026-09-17T23:23:39.138,1789662219.138539,0.000,0.018400,0.018439,nan,16,0.710,0.671,0.288,0.038,0.012,0.0,0.2880,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:39.238,1789662219.238571,0.000,0.035700,0.035735,nan,16,0.710,0.671,0.257,0.038,0.012,0.0,0.2570,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:39.339,1789662219.339533,0.000,0.060200,0.060208,nan,16,0.710,0.670,0.270,0.039,0.013,0.0,0.2700,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:39.438,1789662219.438449,0.000,0.045200,0.045177,nan,16,0.820,0.670,0.270,0.038,0.012,0.0,0.2700,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:39.539,1789662219.539438,0.000,0.037200,0.037202,nan,16,0.820,0.669,0.223,0.039,0.014,0.0,0.2230,0.000,0,0,speed_low
2026-09-17T23:23:39.639,1789662219.639610,0.000,0.034100,0.034132,nan,16,0.710,0.668,0.260,0.039,0.013,0.0,0.2601,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:39.737,1789662219.737370,0.000,0.052300,0.052345,nan,16,0.710,0.667,0.269,0.037,0.012,0.0,0.2690,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:39.839,1789662219.839547,0.000,0.028500,0.028460,nan,16,0.710,0.666,0.280,0.039,0.013,0.0,0.2801,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:39.938,1789662219.938505,0.000,0.028600,0.028601,nan,16,0.710,0.665,0.275,0.038,0.012,0.0,0.2750,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:40.048,1789662220.048332,0.000,0.052000,0.052010,nan,16,0.710,0.665,0.275,0.048,0.002,0.0,0.2750,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:40.138,1789662220.138460,0.000,0.040800,0.040804,nan,16,0.760,0.664,0.208,0.038,0.012,0.0,0.2080,0.000,0,0,speed_low
2026-09-17T23:23:40.238,1789662220.238608,0.000,0.053900,0.053907,nan,16,0.760,0.663,0.275,0.038,0.013,0.0,0.2750,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:40.338,1789662220.338485,0.000,0.028000,0.028018,nan,16,0.710,0.662,0.262,0.038,0.012,0.0,0.2620,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:40.439,1789662220.439443,0.000,0.018400,0.018358,nan,16,0.700,0.661,0.277,0.039,0.013,0.0,0.2770,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:40.539,1789662220.539444,0.000,0.037600,0.037643,nan,16,0.690,0.660,0.258,0.039,0.013,0.0,0.2580,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:40.639,1789662220.639765,0.000,0.045300,0.045277,nan,16,0.710,0.658,0.252,0.039,0.013,0.0,0.2519,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:40.737,1789662220.737416,0.000,0.022000,0.021954,nan,16,0.710,0.658,0.293,0.037,0.011,0.0,0.2930,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:40.838,1789662220.838838,0.000,0.037200,0.037216,nan,16,0.710,0.657,0.212,0.038,0.013,0.0,0.2120,0.000,0,0,speed_low
2026-09-17T23:23:40.939,1789662220.939538,0.000,0.032600,0.032650,nan,16,0.710,0.656,0.284,0.039,0.014,0.0,0.2839,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:41.049,1789662221.049293,0.000,0.070800,0.070838,nan,16,0.710,0.656,0.272,0.049,0.003,0.0,0.2720,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:41.139,1789662221.139545,0.000,0.005800,0.005831,nan,16,0.710,0.655,0.278,0.039,0.014,0.0,0.2780,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:41.238,1789662221.238493,0.000,0.013500,0.013454,nan,16,0.710,0.654,0.219,0.038,0.012,0.0,0.2190,0.000,0,0,speed_low
2026-09-17T23:23:41.339,1789662221.339524,0.000,0.008200,0.008246,nan,16,0.710,0.653,0.274,0.039,0.013,0.0,0.2740,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:41.439,1789662221.439457,0.000,0.010000,0.010000,nan,16,0.710,0.653,0.297,0.039,0.012,0.0,0.2970,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:41.538,1789662221.538383,0.000,0.015000,0.015033,nan,16,0.710,0.653,0.237,0.038,0.010,0.0,0.2370,0.000,0,0,speed_low
2026-09-17T23:23:41.638,1789662221.638413,-242.000,0.069800,0.069771,nan,16,0.710,0.652,0.280,0.038,0.009,0.0,0.2801,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:41.737,1789662221.737628,-808.000,0.146000,0.145993,nan,16,0.710,0.652,0.268,0.037,0.009,0.0,0.2680,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:41.841,1789662221.841484,-1975.000,0.212100,0.212132,nan,16,0.710,0.651,0.292,0.041,0.014,0.0,0.2920,0.000,0,0,sacc_high;speed_low
2026-09-17T23:23:41.939,1789662221.939533,-2909.000,0.396000,0.396043,nan,16,0.710,0.651,0.293,0.039,0.012,0.0,0.2930,0.000,0,0,sacc_high
2026-09-17T23:23:42.049,1789662222.049733,-4444.000,0.517000,0.516962,nan,16,0.710,0.651,0.287,0.049,0.001,0.0,0.2870,0.000,0,0,sacc_high
2026-09-17T23:23:42.138,1789662222.138513,-4705.000,0.678000,0.677975,nan,16,0.730,0.651,0.277,0.038,0.010,0.0,0.2770,0.000,0,0,sacc_high
2026-09-17T23:23:42.239,1789662222.239577,-4444.000,0.789200,0.789178,nan,16,0.740,0.650,0.267,0.039,0.010,0.0,0.2670,0.000,0,0,sacc_high
2026-09-17T23:23:42.339,1789662222.339615,-5000.000,0.957800,0.957754,nan,16,0.740,0.651,0.297,0.039,0.011,0.0,0.2970,0.000,0,0,sacc_high
2026-09-17T23:23:42.439,1789662222.439493,-5333.000,1.231900,1.231927,nan,16,0.750,0.651,0.304,0.039,0.012,0.0,0.3040,0.000,0,0,sacc_high
2026-09-17T23:23:42.539,1789662222.539572,-5517.000,1.307300,1.307291,nan,16,0.750,0.651,0.253,0.039,0.011,0.0,0.2530,0.000,0,0,sacc_high
2026-09-17T23:23:42.639,1789662222.639562,-6153.000,1.362200,1.362208,nan,16,0.810,0.651,0.276,0.039,0.011,0.0,0.2760,0.000,0,0,sacc_high
2026-09-17T23:23:42.738,1789662222.738470,-6400.000,1.498000,1.498008,nan,16,0.810,0.652,0.321,0.038,0.010,0.0,0.3210,0.000,0,0,sacc_high
2026-09-17T23:23:42.839,1789662222.839403,-6400.000,1.355500,1.355524,4721.504980,16,0.810,0.651,0.232,0.039,0.012,0.0,0.2320,0.000,0,1,OK
2026-09-17T23:23:42.939,1789662222.939360,-6666.000,1.515000,1.514999,nan,16,0.750,0.650,0.295,0.039,0.010,0.0,0.2950,0.000,0,0,sacc_high
2026-09-17T23:23:43.048,1789662223.048534,-6666.000,1.371700,1.371660,nan,16,0.810,0.649,0.298,0.048,0.019,0.0,0.2980,0.000,0,0,sacc_high
2026-09-17T23:23:43.138,1789662223.138507,-6400.000,1.500200,1.500189,nan,16,0.810,0.649,0.259,0.038,0.009,0.0,0.2590,0.000,0,0,sacc_high
2026-09-17T23:23:43.240,1789662223.240392,-6400.000,1.503000,1.503040,nan,16,0.810,0.650,0.296,0.040,0.009,0.0,0.2961,0.000,0,0,sacc_high
2026-09-17T23:23:43.338,1789662223.338607,-6666.000,1.379500,1.379456,nan,16,0.810,0.650,0.271,0.038,0.011,0.0,0.2710,0.000,0,0,sacc_high
2026-09-17T23:23:43.438,1789662223.438487,-6153.000,1.475700,1.475749,nan,16,0.730,0.650,0.283,0.038,0.010,0.0,0.2830,0.000,0,0,sacc_high
2026-09-17T23:23:43.538,1789662223.538593,-6153.000,1.425200,1.425196,nan,16,0.740,0.649,0.267,0.038,0.010,0.0,0.2670,0.000,0,0,sacc_high
2026-09-17T23:23:43.638,1789662223.638487,-6153.000,1.290100,1.290062,nan,16,0.810,0.649,0.284,0.038,0.011,0.0,0.2839,0.000,0,0,sacc_high
2026-09-17T23:23:43.739,1789662223.739454,-6153.000,1.448700,1.448725,nan,16,0.780,0.649,0.271,0.039,0.011,0.0,0.2710,0.000,0,0,sacc_high
2026-09-17T23:23:43.838,1789662223.838456,-6153.000,1.500100,1.500126,4101.726552,16,0.780,0.647,0.246,0.038,0.010,0.0,0.2460,0.000,0,1,OK
2026-09-17T23:23:43.939,1789662223.939568,-6153.000,1.484900,1.484874,nan,16,0.780,0.646,0.293,0.039,0.011,0.0,0.2930,0.000,0,0,sacc_high
2026-09-17T23:23:44.050,1789662224.050391,-6153.000,1.359700,1.359742,4525.262926,16,0.780,0.645,0.219,0.050,0.002,0.0,0.2190,0.000,0,1,OK
2026-09-17T23:23:44.138,1789662224.138499,-5714.000,1.339000,1.339027,4267.363704,16,0.780,0.643,0.243,0.038,0.010,0.0,0.2430,0.000,0,1,OK
2026-09-17T23:23:44.240,1789662224.240469,-6153.000,1.361200,1.361242,4520.276227,16,0.760,0.641,0.241,0.040,0.011,0.0,0.2410,0.000,0,1,OK
2026-09-17T23:23:44.340,1789662224.340562,-5925.000,1.288400,1.288351,nan,16,0.760,0.640,0.255,0.040,0.012,0.0,0.2550,0.000,0,0,sacc_high
2026-09-17T23:23:44.440,1789662224.440455,-5925.000,1.193000,1.193007,nan,16,0.800,0.641,0.362,0.040,0.011,0.0,0.3621,0.000,0,0,sacc_high
2026-09-17T23:23:44.539,1789662224.539457,-5925.000,1.397300,1.397250,nan,16,0.770,0.642,0.280,0.039,0.011,0.0,0.2801,0.000,0,0,sacc_high
2026-09-17T23:23:44.637,1789662224.637418,-5925.000,1.206300,1.206325,nan,16,0.780,0.642,0.274,0.037,0.009,0.0,0.2740,0.000,0,0,sacc_high
2026-09-17T23:23:44.740,1789662224.740353,-5925.000,1.319200,1.319152,nan,16,0.800,0.641,0.320,0.040,0.012,0.0,0.3200,0.000,0,0,sacc_high
2026-09-17T23:23:44.839,1789662224.839367,-5925.000,1.341400,1.341445,4417.026987,16,0.800,0.641,0.241,0.039,0.011,0.0,0.2410,0.000,0,1,OK
2026-09-17T23:23:44.939,1789662224.939481,-5714.000,1.364100,1.364082,4188.842460,16,0.790,0.639,0.250,0.039,0.011,0.0,0.2500,0.000,0,1,OK
2026-09-17T23:23:45.054,1789662225.054485,-5517.000,1.337300,1.337288,nan,16,0.760,0.641,0.355,0.054,0.006,0.0,0.3549,0.000,0,0,sacc_high
2026-09-17T23:23:45.139,1789662225.139474,-5925.000,1.305100,1.305059,4539.882001,16,0.800,0.641,0.231,0.039,0.011,0.0,0.2310,0.000,0,1,OK
2026-09-17T23:23:45.241,1789662225.241721,-5517.000,1.293800,1.293754,4264.183027,16,0.800,0.636,0.194,0.041,0.013,0.0,0.1940,-1.538,0,1,OK
2026-09-17T23:23:45.342,1789662225.342529,-5925.000,1.427700,1.427650,4150.031519,16,0.730,0.632,0.200,0.042,0.015,0.0,0.2000,0.000,0,1,OK
2026-09-17T23:23:45.438,1789662225.438619,-6153.000,1.232900,1.232935,4990.672398,16,0.740,0.628,0.205,0.038,0.011,0.0,0.2050,0.000,0,1,OK
2026-09-17T23:23:45.539,1789662225.539427,-5925.000,1.325400,1.325353,4470.348574,16,0.730,0.624,0.188,0.039,0.011,0.0,0.1880,0.000,0,1,OK
2026-09-17T23:23:45.637,1789662225.637371,-5925.000,1.412300,1.412326,4195.284288,16,0.740,0.620,0.210,0.037,0.009,0.0,0.2100,0.000,0,1,OK
2026-09-17T23:23:45.738,1789662225.738469,-5925.000,1.238300,1.238259,4784.785593,16,0.720,0.618,0.213,0.038,0.010,0.0,0.2130,0.000,0,1,OK
2026-09-17T23:23:45.839,1789662225.839606,-5925.000,1.318600,1.318573,nan,16,0.770,0.616,0.257,0.039,0.011,0.0,0.2570,0.000,0,0,sacc_high
2026-09-17T23:23:45.939,1789662225.939426,-5925.000,1.290000,1.290043,nan,16,0.760,0.615,0.269,0.039,0.011,0.0,0.2690,0.000,0,0,sacc_high
2026-09-17T23:23:46.052,1789662226.052614,-5925.000,1.233300,1.233288,nan,16,0.760,0.616,0.294,0.052,0.004,0.0,0.2940,0.000,0,0,sacc_high
2026-09-17T23:23:46.138,1789662226.138466,-5925.000,1.197900,1.197859,nan,16,0.770,0.616,0.334,0.038,0.009,0.0,0.3340,0.000,0,0,sacc_high
