t_s,phase,cmd_erpm,actual_erpm,gnss_vx,gnss_vy,gnss_vz,gnss_speed_xy,odom_x,odom_y,estop,ready,feedback
1.243812048000109,baseline,0,0.0,0.021,-0.008,-0.016,0.022472205054244233,0.0,0.0,False,True,True
1.2993215369997415,baseline,0,0.0,0.021,-0.008,-0.016,0.022472205054244233,0.0,0.0,False,True,True
1.3401353270000982,baseline,0,0.0,0.021,-0.008,-0.016,0.022472205054244233,0.0,0.0,False,True,True
1.383365722000235,baseline,0,0.0,-0.07,0.06,-0.002,0.09219544457292887,0.0,0.0,False,True,True
1.4238593910004056,baseline,0,0.0,-0.07,0.06,-0.002,0.09219544457292887,0.0,0.0,False,True,True
1.4791408979999687,baseline,0,0.0,-0.04,0.001,0.031,0.040012498047485114,0.0,0.0,False,True,True
1.519990515000245,baseline,0,0.0,-0.04,0.001,0.031,0.040012498047485114,0.0,0.0,False,True,True
1.5636117470003228,baseline,0,0.0,-0.002,-0.003,-0.012,0.0036055512754639895,0.0,0.0,False,True,True
1.6202030949998516,baseline,0,0.0,-0.002,-0.003,-0.012,0.0036055512754639895,0.0,0.0,False,True,True
1.6639648930004114,baseline,0,0.0,0.027,0.053,-0.049,0.0594810894318522,0.0,0.0,False,True,True
1.7209501500001352,baseline,0,0.0,0.027,0.053,-0.049,0.0594810894318522,0.0,0.0,False,True,True
1.7630126430003656,baseline,0,0.0,0.021,-0.024,-0.01,0.031890437438203946,0.0,0.0,False,True,True
1.8206328309997843,baseline,0,0.0,0.021,-0.024,-0.01,0.031890437438203946,0.0,0.0,False,True,True
1.8630743909998273,baseline,0,0.0,-0.027,-0.012,0.004,0.029546573405388313,0.0,0.0,False,True,True
1.9215728220005985,baseline,0,0.0,-0.027,-0.012,0.004,0.029546573405388313,0.0,0.0,False,True,True
1.9633419390002018,baseline,0,0.0,0.092,-0.079,-0.082,0.12126417442921879,0.0,0.0,False,True,True
2.0206033980002758,baseline,0,0.0,0.092,-0.079,-0.082,0.12126417442921879,0.0,0.0,False,True,True
1.743999746395275e-06,run,1000.0,0.0,-0.078,0.093,0.036,0.12137956994486346,0.0,0.0,False,True,True
0.04419729399978678,run,1000.0,0.0,-0.078,0.093,0.036,0.12137956994486346,0.0,0.0,False,True,True
0.10104303299976891,run,1000.0,769.0,0.118,-0.029,-0.028,0.12151131634543344,0.001916164978,0.0,False,True,True
0.14538817799984827,run,1000.0,-213.0,0.118,-0.029,-0.028,0.12151131634543344,0.005765589035,0.0,False,True,True
0.19958054499966238,run,1000.0,480.0,-0.106,0.022,0.032,0.10825894882179486,0.007757754872,0.0,False,True,True
0.24445115199978318,run,1000.0,308.0,-0.106,0.022,0.032,0.10825894882179486,0.010165017152,0.0,False,True,True
0.29887644199970964,run,1000.0,272.0,0.029,0.064,-0.049,0.07026378868236469,0.012389279517999998,0.0,False,True,True
0.3392415809994418,run,1000.0,249.0,0.029,0.064,-0.049,0.07026378868236469,0.013691840780499998,0.0,False,True,True
0.38291223699980037,run,1000.0,233.0,0.007,0.028,-0.045,0.028861739379323625,0.014897467857874998,0.0,False,True,True
0.423429405999741,run,1000.0,278.0,0.007,0.028,-0.045,0.028861739379323625,0.016176929598749997,0.0,False,True,True
0.46359615799974563,run,1000.0,291.0,0.007,0.028,-0.045,0.028861739379323625,0.017581819348249997,0.0,False,True,True
0.5053205879994493,run,1000.0,324.0,0.0,0.072,0.004,0.072,0.019105606239499997,0.0,False,True,True
0.5585083609994399,run,1000.0,362.0,0.0,0.072,0.004,0.072,0.020739280142749998,0.0,False,True,True
0.5989073169994299,run,1000.0,418.0,-0.031,0.131,-0.008,0.13461797799699712,0.023540503945999998,0.0,False,True,True
0.6439207099992927,run,1000.0,465.0,-0.031,0.131,-0.008,0.13461797799699712,0.02572184293675,0.0,False,True,True
0.6991750759998467,run,1000.0,531.0,0.083,0.12,-0.019,0.14590750494748378,0.029416455284375,0.0,False,True,True
0.743399676000081,run,1000.0,647.0,0.083,0.12,-0.019,0.14590750494748378,0.032124344641125,0.0,False,True,True
0.7990855509997346,run,1000.0,733.0,-0.044,0.131,0.027,0.13819189556555045,0.037229292880249995,0.0,False,True,True
0.8441099319998102,run,1000.0,754.0,-0.044,0.131,0.027,0.13819189556555045,0.04094317712075,0.0,False,True,True
0.8996526659993833,run,1000.0,914.0,0.051,0.226,-0.01,0.23168297304722243,0.04697706236175,0.0,False,True,True
0.9434501480000108,run,1000.0,855.0,0.051,0.226,-0.01,0.23168297304722243,0.051499433775499995,0.0,False,True,True
0.9999704940000811,run,1000.0,958.0,0.04,0.273,-0.011,0.27591484193497096,0.058367426787874994,0.0,False,True,True
1.0441291049992287,run,1000.0,969.0,0.04,0.273,-0.011,0.27591484193497096,0.063025913411625,0.0,False,True,True
1.1018443670000124,run,1000.0,969.0,0.002,0.189,0.029,0.189010581714358,0.070506828560375,0.0,False,True,True
1.1435084779996032,run,1000.0,1066.0,0.002,0.189,0.029,0.189010581714358,0.075444023304875,0.0,False,True,True
1.1991424129992083,run,1000.0,969.0,-0.003,0.22,0.038,0.22002045359466016,0.083054465437125,0.0,False,True,True
1.2435182939998413,run,1000.0,1019.0,-0.003,0.22,0.038,0.22002045359466016,0.08817363539425,0.0,False,True,True
1.29997416399965,run,1000.0,1025.0,0.008,0.21,0.002,0.21015232570685483,0.09543358536362499,0.0,False,True,True
1.344091942999512,run,1000.0,975.0,0.008,0.21,0.002,0.21015232570685483,0.100533312636375,0.0,False,True,True
1.398642268999538,run,1000.0,993.0,0.017,0.278,0.017,0.2785192991517823,0.10525863723225,0.0,False,True,True
1.4402194399999644,run,1000.0,898.0,0.017,0.278,0.017,0.2785192991517823,0.112617777515,0.0,False,True,True
1.4831421009994301,run,1000.0,1032.0,0.032,0.25,0.025,0.25203967941576183,0.1173812092905,0.0,False,True,True
1.5244003150000935,run,1000.0,930.0,0.032,0.25,0.025,0.25203967941576183,0.12221853795787499,0.0,False,True,True
1.5784526150000602,run,1000.0,1012.0,0.06,0.17,-0.084,0.18027756377319948,0.127108811538625,0.0,False,True,True
1.618720019999273,run,1000.0,946.0,0.06,0.17,-0.084,0.18027756377319948,0.13441559382499998,0.0,False,True,True
1.6589935879992481,run,1000.0,1012.0,0.06,0.17,-0.084,0.18027756377319948,0.139528506238,0.0,False,True,True
1.6994253859993478,run,1000.0,969.0,-0.022,0.202,-0.02,0.20319448811422028,0.14428840532987502,0.0,False,True,True
1.7444584009999744,run,1000.0,930.0,-0.022,0.202,-0.02,0.20319448811422028,0.14916219291100002,0.0,False,True,True
1.7987708379996548,run,1000.0,958.0,-0.013,0.197,0.009,0.19742846805868702,0.15386982511087502,0.0,False,True,True
1.839956617000098,run,1000.0,993.0,-0.013,0.197,0.009,0.19742846805868702,0.160925160887125,0.0,False,True,True
1.8828815059996487,run,1000.0,903.0,0.091,0.218,0.025,0.23623081932719955,0.165842995669125,0.0,False,True,True
1.9244689600000129,run,1000.0,981.0,0.091,0.218,0.025,0.23623081932719955,0.1704067587265,0.0,False,True,True
1.9784866330001023,run,1000.0,888.0,-0.055,0.268,0.031,0.27358545282964153,0.17527095118949998,0.0,False,True,True
2.0188083369994274,run,1000.0,1006.0,-0.055,0.268,0.031,0.27358545282964153,0.18227228004075,0.0,False,True,True
2.0639473409992206,run,1000.0,919.0,-0.055,0.268,0.031,0.27358545282964153,0.187219335543,0.0,False,True,True
2.104346982999232,run,1000.0,1059.0,-0.017,0.175,-0.014,0.17582377541163197,0.191985009666375,0.0,False,True,True
2.1585061509995285,run,1000.0,914.0,-0.017,0.175,-0.014,0.17582377541163197,0.19703799398962502,0.0,False,True,True
2.1987945139999283,run,1000.0,1088.0,0.034,0.18,0.011,0.1831829686406463,0.20461644054787503,0.0,False,True,True
2.2392944849998457,run,1000.0,1059.0,0.034,0.18,0.011,0.1831829686406463,0.20960426449762504,0.0,False,True,True
2.2823775769993517,run,1000.0,1012.0,0.011,0.205,0.002,0.2052949098248663,0.21492987416737505,0.0,False,True,True
2.325240364999445,run,1000.0,941.0,0.011,0.205,0.002,0.2052949098248663,0.21970018718550005,0.0,False,True,True
2.3784344789992247,run,1000.0,935.0,0.005,0.199,0.029,0.19906280415989322,0.22473737227837504,0.0,False,True,True
2.418664570999681,run,1000.0,941.0,0.005,0.199,0.029,0.19906280415989322,0.22919336442362503,0.0,False,True,True
2.4588155819992608,run,1000.0,952.0,0.005,0.199,0.029,0.19906280415989322,0.23401106243037503,0.0,False,True,True
2.4991825879997123,run,1000.0,958.0,0.008,0.166,-0.052,0.16619265928433782,0.23876469896487504,0.0,False,True,True
2.539992236999751,run,1000.0,958.0,0.008,0.166,-0.052,0.16619265928433782,0.24614182872812504,0.0,False,True,True
2.582817136999438,run,1000.0,1088.0,-0.046,0.218,-0.036,0.22280035906613796,0.25115637949787506,0.0,False,True,True
2.6242913739997675,run,1000.0,1025.0,-0.046,0.218,-0.036,0.22280035906613796,0.25636651951375006,0.0,False,True,True
2.6785220189995016,run,1000.0,1111.0,0.062,0.238,-0.005,0.24594308284641794,0.261755372142625,0.0,False,True,True
2.720670496999446,run,1000.0,1134.0,0.062,0.238,-0.005,0.24594308284641794,0.26982758018987496,0.0,False,True,True
2.7652705639993655,run,1000.0,1081.0,0.042,0.255,0.028,0.2584356786513813,0.27555897631449994,0.0,False,True,True
2.818381858999601,run,1000.0,1185.0,0.042,0.255,0.028,0.2584356786513813,0.28088109857562493,0.0,False,True,True
2.85856031899948,run,1000.0,1151.0,0.042,0.255,0.028,0.2584356786513813,0.28686660106024997,0.0,False,True,True
2.8987422370000786,run,1000.0,1259.0,0.107,0.328,-0.024,0.3450115940080855,0.29276334045437497,0.0,False,True,True
2.9388772929996776,run,1000.0,1118.0,0.107,0.328,-0.024,0.3450115940080855,0.3016040369855,0.0,False,True,True
2.9790790689994537,run,1000.0,1280.0,0.043,0.249,-0.058,0.2526855753698655,0.30451765099712497,0.0,False,True,True
3.0193035550000786,run,1000.0,1280.0,0.043,0.249,-0.058,0.2526855753698655,0.31378527579387494,0.0,False,True,True
3.063711221999256,run,1000.0,1134.0,0.043,0.249,-0.058,0.2526855753698655,0.320219890516125,0.0,False,True,True
3.104299861999607,run,1000.0,1230.0,-0.036,0.198,-0.029,0.20124611797498107,0.32585083768237494,0.0,False,True,True
3.158521517999361,run,1000.0,1111.0,-0.036,0.198,-0.029,0.20124611797498107,0.33180553152125,0.0,False,True,True
3.1987655909997557,run,1000.0,1126.0,0.005,0.297,-0.01,0.29704208456042047,0.34033459061387494,0.0,False,True,True
3.239414671999839,run,1000.0,1176.0,0.005,0.297,-0.01,0.29704208456042047,0.345614386500625,0.0,False,True,True
3.2828900119993705,run,1000.0,1095.0,-0.073,0.282,-0.046,0.2912953827303138,0.35137527547862496,0.0,False,True,True
3.3273211269997773,run,1000.0,1194.0,-0.073,0.282,-0.046,0.2912953827303138,0.356993343950125,0.0,False,True,True
3.378514019999784,run,1000.0,1111.0,0.015,0.252,-0.002,0.25244603383693714,0.36273973355225003,0.0,False,True,True
3.418996684999911,run,1000.0,1118.0,0.015,0.252,-0.002,0.25244603383693714,0.37145199134425005,0.0,False,True,True
3.465333032999297,run,1000.0,1167.0,0.06,0.203,-0.009,0.21168136431911055,0.37706604190600007,0.0,False,True,True
3.5170198099995105,run,1000.0,1032.0,0.06,0.203,-0.009,0.21168136431911055,0.38264304828187506,0.0,False,True,True
3.558479919999627,run,1000.0,1142.0,0.06,0.203,-0.009,0.21168136431911055,0.3908848932513751,0.0,False,True,True
3.5990662679996603,run,1000.0,987.0,0.053,0.239,0.074,0.24480604567698078,0.39592816328712505,0.0,False,True,True
3.639384233999408,run,1000.0,924.0,0.053,0.239,0.074,0.24480604567698078,0.40124286782325,0.0,False,True,True
3.681695996999224,run,1000.0,1019.0,-0.005,0.272,0.035,0.27204595200076037,0.40581519422800005,0.0,False,True,True
3.7246020009997665,run,1000.0,879.0,-0.005,0.272,0.035,0.27204595200076037,0.41075614908475006,0.0,False,True,True
3.764765623999665,run,1000.0,898.0,-0.005,0.272,0.035,0.27204595200076037,0.4149487294952501,0.0,False,True,True
3.8055008579995047,run,1000.0,946.0,0.003,0.078,-0.097,0.07805767098754612,0.4197044331100001,0.0,False,True,True
3.8585685600000943,run,1000.0,879.0,0.003,0.078,-0.097,0.07805767098754612,0.42418003595700016,0.0,False,True,True
3.898758555999848,run,1000.0,981.0,-0.11,0.229,0.037,0.2540492078318687,0.42887177531700016,0.0,False,True,True
3.9389378859996214,run,1000.0,1012.0,-0.11,0.229,0.037,0.2540492078318687,0.43598964522862516,0.0,False,True,True
3.9827877319994514,run,1000.0,919.0,0.03,0.166,0.023,0.16868906307167636,0.44091440141500016,0.0,False,True,True
4.024457075999635,run,1000.0,1066.0,0.03,0.166,0.023,0.16868906307167636,0.44550627771912515,0.0,False,True,True
4.078542328999902,run,1000.0,941.0,-0.024,0.207,0.046,0.20838665984174706,0.4507789041541252,0.0,False,True,True
4.119001089999983,run,1000.0,1052.0,-0.024,0.207,0.046,0.20838665984174706,0.4581273862223752,0.0,False,True,True
4.159359328999926,run,1000.0,930.0,-0.024,0.207,0.046,0.20838665984174706,0.46309867340512517,0.0,False,True,True
4.204454986999735,run,1000.0,1000.0,0.039,0.255,0.025,0.25796511392046795,0.4679526076051252,0.0,False,True,True
4.244854494999345,run,1000.0,924.0,0.039,0.255,0.025,0.25796511392046795,0.4727865277846252,0.0,False,True,True
4.298630172999765,run,1000.0,1012.0,-0.101,0.274,0.043,0.2920222594255445,0.4774972083801252,0.0,False,True,True
4.338934904999405,run,1000.0,958.0,-0.101,0.274,0.043,0.2920222594255445,0.4848539539396252,0.0,False,True,True
4.382733413999631,run,1000.0,981.0,0.154,0.163,0.028,0.22424317157942625,0.4896824438997502,0.0,False,True,True
4.4255360079996535,run,1000.0,898.0,0.154,0.163,0.028,0.22424317157942625,0.4944175126806252,0.0,False,True,True
4.478525752999303,run,1000.0,946.0,-0.043,0.231,-0.0,0.23496808293893875,0.4990270455026252,0.0,False,True,True
4.518652111999472,run,1000.0,898.0,-0.043,0.231,-0.0,0.23496808293893875,0.5037378420683752,0.0,False,True,True
4.558822641999541,run,1000.0,981.0,-0.043,0.231,-0.0,0.23496808293893875,0.5108718349541251,0.0,False,True,True
4.603890376999516,run,1000.0,909.0,0.032,0.242,0.055,0.24410653411983874,0.5155855198861251,0.0,False,True,True
4.64522301299985,run,1000.0,958.0,0.032,0.242,0.055,0.24410653411983874,0.5202331852662502,0.0,False,True,True
4.698528523999812,run,1000.0,888.0,0.039,0.193,0.001,0.19690099034794112,0.5250377664095002,0.0,False,True,True
4.738893167999777,run,1000.0,883.0,0.039,0.193,0.001,0.19690099034794112,0.5317327724867502,0.0,False,True,True
4.782825079999384,run,1000.0,837.0,-0.114,0.153,-0.086,0.19080094339389414,0.5361014700030002,0.0,False,True,True
4.8245234549995075,run,1000.0,855.0,-0.114,0.153,-0.086,0.19080094339389414,0.5403658985297501,0.0,False,True,True
4.878489320999506,run,1000.0,792.0,0.106,0.189,-0.018,0.21669563908856126,0.5445869749813752,0.0,False,True,True
4.918707172999348,run,1000.0,846.0,0.106,0.189,-0.018,0.21669563908856126,0.5507007062781252,0.0,False,True,True
4.959345674999895,run,1000.0,761.0,0.106,0.189,-0.018,0.21669563908856126,0.5548900891652502,0.0,False,True,True
5.004318898999372,run,1000.0,820.0,-0.018,0.138,-0.044,0.13916896205691842,0.5586545591570002,0.0,False,True,True
5.04645969899957,run,1000.0,792.0,-0.018,0.138,-0.044,0.13916896205691842,0.5627815653045003,0.0,False,True,True
5.098508697999932,run,1000.0,820.0,0.038,0.171,0.005,0.17517134468856488,0.5667146469760003,0.0,False,True,True
5.139051473999643,run,1000.0,780.0,0.038,0.171,0.005,0.17517134468856488,0.5728953631945002,0.0,False,True,True
5.1823326159992575,run,1000.0,800.0,0.081,0.15,-0.069,0.17047287174210446,0.5769281353240002,0.0,False,True,True
5.224986452999474,run,1000.0,796.0,0.081,0.15,-0.069,0.17047287174210446,0.5809159224760003,0.0,False,True,True
5.27858866599945,run,1000.0,804.0,0.081,0.15,-0.069,0.17047287174210446,0.5850148537422503,0.0,False,True,True
5.31907432799926,run,1000.0,883.0,-0.043,0.21,-0.011,0.2143571785595248,0.5911038149527503,0.0,False,True,True
5.364174327999535,run,1000.0,820.0,-0.043,0.21,-0.011,0.2143571785595248,0.5954445342078754,0.0,False,True,True
5.404370358000051,run,1000.0,888.0,0.006,0.121,0.002,0.1211486689980538,0.5996150605278753,0.0,False,True,True
5.445365889999266,run,1000.0,796.0,0.006,0.121,0.002,0.1211486689980538,0.6039675139758753,0.0,False,True,True
5.498481691000052,run,1000.0,851.0,0.051,0.169,-0.035,0.1765276182357877,0.6079713652763753,0.0,False,True,True
5.538844048999636,run,1000.0,879.0,0.051,0.169,-0.035,0.1765276182357877,0.6144796365130003,0.0,False,True,True
5.578998425999998,run,1000.0,855.0,0.109,0.17,-0.006,0.20194306128213468,0.6166565187713753,0.0,False,True,True
5.619305268999597,run,1000.0,914.0,0.109,0.17,-0.006,0.20194306128213468,0.6233330141192502,0.0,False,True,True
5.664551298999868,run,1000.0,924.0,0.109,0.17,-0.006,0.20194306128213468,0.6278254745790003,0.0,False,True,True
5.704769186999329,run,1000.0,1032.0,-0.028,0.184,-0.053,0.18611824198610946,0.6326677364662502,0.0,False,True,True
5.745360433999849,run,1000.0,952.0,-0.028,0.184,-0.053,0.18611824198610946,0.6376537556715002,0.0,False,True,True
5.798569507999673,run,1000.0,1081.0,-0.061,0.243,-0.055,0.250539418056321,0.6426798758965001,0.0,False,True,True
5.838888389999738,run,1000.0,1038.0,-0.061,0.243,-0.055,0.250539418056321,0.6505238464776251,0.0,False,True,True
5.879051107999658,run,1000.0,1103.0,0.077,0.207,-0.002,0.22085742007005332,0.6533668890853751,0.0,False,True,True
5.919454797999606,run,1000.0,1185.0,0.077,0.207,-0.002,0.22085742007005332,0.6613779000661251,0.0,False,True,True
5.96374224200008,run,1000.0,1073.0,0.077,0.207,-0.002,0.22085742007005332,0.6671628501338751,0.0,False,True,True
6.004836739999519,run,1000.0,1230.0,-0.064,0.233,0.026,0.24162988225796908,0.6728320550176251,0.0,False,True,True
6.046091004999653,run,1000.0,1126.0,-0.064,0.233,0.026,0.24162988225796908,0.6787376639311251,0.0,False,True,True
6.098460199999863,run,1000.0,1240.0,0.141,0.212,-0.032,0.2546075411294803,0.6846698062331251,0.0,False,True,True
6.138911030999225,run,1000.0,1203.0,0.141,0.212,-0.032,0.2546075411294803,0.6936029724873751,0.0,False,True,True
6.179079581999758,run,1000.0,1176.0,0.071,0.199,0.004,0.21128653530218153,0.699948238560375,0.0,False,True,True
6.224149408999438,run,1000.0,1230.0,0.071,0.199,0.004,0.21128653530218153,0.706135889009875,0.0,False,True,True
6.265166300999226,run,1000.0,1194.0,0.071,0.199,0.004,0.21128653530218153,0.7120325913186251,0.0,False,True,True
6.318907445999685,run,1000.0,1221.0,-0.005,0.382,0.01,0.38203272111168696,0.721364105199625,0.0,False,True,True
6.359361865999745,run,1000.0,1240.0,-0.005,0.382,0.01,0.38203272111168696,0.727478729671625,0.0,False,True,True
6.404931225999462,run,1000.0,1240.0,0.011,0.306,-0.086,0.30619764858666043,0.7335090520205,0.0,False,True,True
6.458807562999937,run,1000.0,1221.0,0.011,0.306,-0.086,0.30619764858666043,0.7430041265425,0.0,False,True,True
6.504751767000016,run,1000.0,1212.0,-0.046,0.222,0.024,0.22671568097509268,0.7493849139505,0.0,False,True,True
6.545727996000096,run,1000.0,1259.0,-0.046,0.222,0.024,0.22671568097509268,0.7552258318525,0.0,False,True,True
6.598586049000005,run,1000.0,1159.0,0.094,0.24,0.064,0.25775181861628055,0.76166405668,0.0,False,True,True
6.638920635999966,run,1000.0,1159.0,0.094,0.24,0.064,0.25775181861628055,0.770344548036625,0.0,False,True,True
6.682456328999251,run,1000.0,1073.0,0.012,0.289,0.047,0.28924902765610117,0.7758438401187501,0.0,False,True,True
6.725279987999784,run,1000.0,946.0,0.012,0.289,0.047,0.28924902765610117,0.7811719898795001,0.0,False,True,True
6.766398239999944,run,1000.0,969.0,-0.017,0.238,-0.009,0.23860637040950938,0.78570816252675,0.0,False,True,True
6.813473425999291,run,1000.0,898.0,-0.017,0.238,-0.009,0.23860637040950938,0.7906299357945,0.0,False,True,True
6.859707679999701,run,1000.0,909.0,-0.017,0.238,-0.009,0.23860637040950938,0.7972373263557501,0.0,False,True,True
6.904549049999332,run,1000.0,808.0,-0.018,0.179,0.023,0.17990275150758533,0.8015644826485001,0.0,False,True,True
6.945387140999628,run,1000.0,883.0,-0.018,0.179,0.023,0.17990275150758533,0.8057887459985001,0.0,False,True,True
6.998451937000027,run,1000.0,744.0,0.008,0.127,-0.055,0.127251719045363,0.8098481914803751,0.0,False,True,True
7.038941883000007,run,1000.0,808.0,0.008,0.127,-0.055,0.127251719045363,0.8156995371733751,0.0,False,True,True
7.079323074000058,run,1000.0,824.0,0.048,0.143,-0.043,0.1508409758653132,0.819668806444625,0.0,False,True,True
7.124188353999671,run,1000.0,796.0,0.048,0.143,-0.043,0.1508409758653132,0.823702187442625,0.0,False,True,True
7.17863398999998,run,1000.0,888.0,0.023,0.185,0.023,0.1864242473499625,0.827826251015625,0.0,False,True,True
7.218856296000013,run,1000.0,804.0,0.023,0.185,0.023,0.1864242473499625,0.832108430366625,0.0,False,True,True
7.259584923999682,run,1000.0,924.0,0.023,0.185,0.023,0.1864242473499625,0.8385766033921249,0.0,False,True,True
7.304268529999717,run,1000.0,935.0,0.008,0.185,-0.022,0.18517289218457436,0.843137867920625,0.0,False,True,True
7.358822281999892,run,1000.0,1000.0,0.008,0.185,-0.022,0.18517289218457436,0.85045353213,0.0,False,True,True
7.399038434999966,run,1000.0,1019.0,0.005,0.22,0.01,0.22005681084665388,0.855492212890375,0.0,False,True,True
7.439661114999581,run,1000.0,1038.0,0.005,0.22,0.01,0.22005681084665388,0.8606443698756251,0.0,False,True,True
7.482559708999361,run,1000.0,1159.0,-0.018,0.245,-0.061,0.24566033460858103,0.8659217369040001,0.0,False,True,True
7.523864333999882,run,1000.0,1111.0,-0.018,0.245,-0.061,0.24566033460858103,0.8717291960091251,0.0,False,True,True
7.578721078999479,run,1000.0,1176.0,0.091,0.207,-0.065,0.22611943746613203,0.8802024520220001,0.0,False,True,True
7.618956717999936,run,1000.0,1052.0,0.091,0.207,-0.065,0.22611943746613203,0.8831128668812501,0.0,False,True,True
7.660160436999831,run,1000.0,1126.0,0.091,0.207,-0.065,0.22611943746613203,0.8912927572587501,0.0,False,True,True
7.704374250999535,run,1000.0,1126.0,-0.047,0.192,-0.028,0.1976689151080665,0.8966810216552501,0.0,False,True,True
7.759082728999601,run,1000.0,1134.0,-0.047,0.192,-0.028,0.1976689151080665,0.9054190223971251,0.0,False,True,True
7.804059419999248,run,1000.0,1194.0,0.142,0.219,-0.043,0.26100766272276377,0.9114659516952501,0.0,False,True,True
7.844608646999404,run,1000.0,1185.0,0.142,0.219,-0.043,0.26100766272276377,0.9171529484855001,0.0,False,True,True
7.89865570099937,run,1000.0,1167.0,0.002,0.303,-0.012,0.30300660058817197,0.9234461725980001,0.0,False,True,True
7.938855445999252,run,1000.0,1259.0,0.002,0.303,-0.012,0.30300660058817197,0.9322667211628751,0.0,False,True,True
7.979138183000032,run,1000.0,1159.0,0.013,0.267,0.027,0.2673162920586772,0.9382637329308752,0.0,False,True,True
8.023946926999997,run,1000.0,1212.0,0.013,0.267,0.027,0.2673162920586772,0.9442470236480002,0.0,False,True,True
8.07871086599971,run,1000.0,1194.0,-0.077,0.277,0.044,0.28750304346215194,0.9531629329737502,0.0,False,True,True
8.118952297999385,run,1000.0,1194.0,-0.077,0.277,0.044,0.28750304346215194,0.9591598749867503,0.0,False,True,True
8.16203052199944,run,1000.0,1142.0,-0.077,0.277,0.044,0.28750304346215194,0.9651112726276252,0.0,False,True,True
8.204671597000015,run,1000.0,1203.0,0.042,0.214,0.051,0.21808255317654368,0.9708713509896252,0.0,False,True,True
8.259102321999308,run,1000.0,1134.0,0.042,0.214,0.051,0.21808255317654368,0.9797086461220001,0.0,False,True,True
8.303976360999513,run,1000.0,1088.0,0.031,0.243,-0.016,0.24496938584239458,0.9854511421651252,0.0,False,True,True
8.34472803799963,run,1000.0,1081.0,0.031,0.243,-0.016,0.24496938584239458,0.9907591563175002,0.0,False,True,True
8.398567047999677,run,1000.0,1025.0,0.037,0.221,0.025,0.22407588000496617,0.9962006018047502,0.0,False,True,True
8.438907133999237,run,1000.0,1052.0,0.037,0.221,0.025,0.22407588000496617,1.0038570869960004,0.0,False,True,True
8.524234167999566,settle,0,958.0,0.041,0.22,-0.014,0.22378784596130327,1.0089501614850005,0.0,False,True,True
