time_iso,gnss_mps,right_erpm,yaw_rate_rps,yaw_error_to_goal_rad,goal_distance_m
2026-09-18T00:45:52.779,0.009100,0.000,0.000000,nan,nan
2026-09-18T00:45:52.979,0.011200,0.000,0.000000,nan,nan
2026-09-18T00:45:53.179,0.038600,0.000,0.000000,nan,nan
2026-09-18T00:45:53.379,0.003000,0.000,0.000000,nan,nan
2026-09-18T00:45:53.579,0.019400,0.000,0.000000,nan,nan
2026-09-18T00:45:53.779,0.009800,0.000,0.000000,nan,nan
2026-09-18T00:45:53.979,0.032400,0.000,0.000000,nan,nan
2026-09-18T00:45:54.179,0.063000,0.000,0.000000,nan,nan
2026-09-18T00:45:54.379,0.012000,0.000,0.000000,nan,nan
2026-09-18T00:45:54.579,0.014900,0.000,0.000000,nan,nan
2026-09-18T00:45:54.779,0.030100,0.000,0.000000,nan,nan
2026-09-18T00:45:54.979,0.023400,0.000,0.000000,nan,nan
2026-09-18T00:45:55.179,0.013500,0.000,0.000000,nan,nan
2026-09-18T00:45:55.379,0.010000,0.000,0.000000,nan,nan
2026-09-18T00:45:55.579,0.034500,0.000,0.000000,nan,nan
2026-09-18T00:45:55.780,0.021500,0.000,0.000000,nan,nan
2026-09-18T00:45:55.979,0.028200,0.000,0.000000,1.103788,31.698327
2026-09-18T00:45:56.179,0.024400,0.000,0.000000,1.103826,31.698327
2026-09-18T00:45:56.379,0.050000,0.000,0.000000,1.103895,31.698327
2026-09-18T00:45:56.579,0.032800,0.000,0.000000,1.103803,31.698327
2026-09-18T00:45:56.780,0.008200,0.000,0.000000,1.103687,31.698327
2026-09-18T00:45:56.979,0.046400,0.000,0.000000,1.103572,31.698327
2026-09-18T00:45:57.179,0.006400,0.000,0.000000,1.103674,31.698327
2026-09-18T00:45:57.379,0.065400,0.000,0.000000,1.103561,31.698327
2026-09-18T00:45:57.579,0.020200,0.000,0.000000,1.103464,31.698327
2026-09-18T00:45:57.779,0.046700,0.000,0.000000,1.103460,31.698327
2026-09-18T00:45:57.979,0.022800,0.000,0.000000,1.103497,31.698327
2026-09-18T00:45:58.179,0.054900,0.000,0.000000,1.103485,31.698327
2026-09-18T00:45:58.379,0.014200,0.000,0.000000,1.103540,31.698327
2026-09-18T00:45:58.579,0.005400,0.000,0.000000,1.103555,31.698327
2026-09-18T00:45:58.779,0.026300,0.000,0.000000,1.103614,31.698327
2026-09-18T00:45:58.979,0.027500,0.000,0.000000,1.103715,31.698327
2026-09-18T00:45:59.180,0.027200,0.000,0.000000,1.103835,31.698327
2026-09-18T00:45:59.379,0.061800,0.000,0.000000,1.103772,31.698327
2026-09-18T00:45:59.579,0.027900,0.000,0.003196,1.103472,31.698327
2026-09-18T00:45:59.783,0.056100,0.000,-0.004261,1.104002,31.698327
2026-09-18T00:45:59.979,0.024500,0.000,0.002131,1.104355,31.698327
2026-09-18T00:46:00.179,0.049000,0.000,0.000000,1.104701,31.698327
2026-09-18T00:46:00.379,0.032600,0.000,0.000000,1.104897,31.698327
2026-09-18T00:46:00.579,0.033100,0.000,0.000000,1.105229,31.698327
2026-09-18T00:46:00.779,0.048300,0.000,0.000000,1.105343,31.698327
2026-09-18T00:46:00.979,0.005100,0.000,0.000000,1.105293,31.698327
2026-09-18T00:46:01.179,0.034400,0.000,0.000000,1.105442,31.698327
2026-09-18T00:46:01.379,0.028800,0.000,0.000000,1.105507,31.698327
2026-09-18T00:46:01.579,0.030400,0.000,0.000000,1.105477,31.698327
2026-09-18T00:46:01.779,0.035400,0.000,0.000000,1.105441,31.698327
2026-09-18T00:46:01.979,0.069300,0.000,0.000000,1.105537,31.698327
2026-09-18T00:46:02.179,0.005100,0.000,0.000000,1.105515,31.698327
2026-09-18T00:46:02.379,0.029000,0.000,0.000000,1.105545,31.698327
2026-09-18T00:46:02.580,0.045600,0.000,0.000000,1.105595,31.698327
2026-09-18T00:46:02.779,0.012400,0.000,0.000000,1.105498,31.698327
2026-09-18T00:46:02.979,0.054400,0.000,0.000000,1.105412,31.698327
2026-09-18T00:46:03.179,0.020200,0.000,0.000000,1.105545,31.698327
2026-09-18T00:46:03.379,0.040200,0.000,0.000000,1.105456,31.698327
2026-09-18T00:46:03.579,0.025200,0.000,0.000000,1.105337,31.698327
2026-09-18T00:46:03.779,0.015600,0.000,0.000000,1.105295,31.698327
2026-09-18T00:46:03.979,0.011200,0.000,0.000000,1.105309,31.698327
2026-09-18T00:46:04.179,0.040800,0.000,0.000000,1.105304,31.698327
2026-09-18T00:46:04.379,0.019200,0.000,0.000000,1.105222,31.698327
2026-09-18T00:46:04.579,0.014200,0.000,0.000000,1.105289,31.698327
2026-09-18T00:46:04.779,0.011700,0.000,0.000000,1.105196,31.698327
2026-09-18T00:46:04.979,0.069100,0.000,0.000000,1.105004,31.698327
2026-09-18T00:46:05.179,0.040200,0.000,0.000000,1.104969,31.698327
2026-09-18T00:46:05.379,0.032600,0.000,0.000000,1.105036,31.698327
2026-09-18T00:46:05.579,0.010000,0.000,0.000000,1.105008,31.698327
2026-09-18T00:46:05.779,0.015800,0.000,0.000000,1.104940,31.698327
2026-09-18T00:46:05.979,0.085500,0.000,0.000000,1.105051,31.698327
2026-09-18T00:46:06.179,0.066600,0.000,0.000000,1.104967,31.698327
2026-09-18T00:46:06.379,0.071100,0.000,0.000000,-2.528861,181.815247
2026-09-18T00:46:06.579,0.034000,0.000,0.000000,-2.528861,181.815247
2026-09-18T00:46:06.779,0.051400,0.000,0.000000,-2.528769,181.815247
2026-09-18T00:46:06.979,0.025200,0.000,0.000000,-2.528832,181.815247
2026-09-18T00:46:07.179,0.019100,0.000,0.000000,-2.528846,181.815247
2026-09-18T00:46:07.379,0.010600,0.000,0.000000,-2.528671,181.815247
2026-09-18T00:46:07.579,0.040600,0.000,0.000000,-2.528671,181.815247
2026-09-18T00:46:07.779,0.011200,0.000,0.000000,-2.528743,181.815247
2026-09-18T00:46:07.979,0.018400,0.000,0.000000,-2.528680,181.815247
2026-09-18T00:46:08.179,0.059400,0.000,0.000000,-2.528670,181.815247
2026-09-18T00:46:08.379,0.043700,0.000,0.000000,-2.528671,181.815247
2026-09-18T00:46:08.579,0.066900,0.000,0.000000,-2.528623,181.815247
2026-09-18T00:46:08.779,0.013000,0.000,0.000000,-2.528496,181.815247
2026-09-18T00:46:08.979,0.047200,0.000,0.000000,-2.528543,181.815247
2026-09-18T00:46:09.179,0.095500,0.000,0.000000,-2.528525,181.815247
2026-09-18T00:46:09.379,0.051300,0.000,0.000000,-2.528476,181.815247
2026-09-18T00:46:09.579,0.038000,0.000,0.000000,-2.528437,181.815247
2026-09-18T00:46:09.779,0.076000,0.000,0.000000,-2.528570,181.815247
2026-09-18T00:46:09.979,0.022800,0.000,0.000000,-2.528540,181.815247
2026-09-18T00:46:10.179,0.031100,0.000,0.000000,-2.528581,181.815247
2026-09-18T00:46:10.379,0.076600,0.000,0.000000,-2.528632,181.815247
2026-09-18T00:46:10.579,0.036000,0.000,0.000000,-2.528708,181.815247
2026-09-18T00:46:10.779,0.014900,0.000,0.000000,-2.528525,181.815247
2026-09-18T00:46:10.979,0.043300,0.000,0.000000,-2.528472,181.815247
2026-09-18T00:46:11.179,0.015500,0.000,0.000000,-2.528525,181.815247
2026-09-18T00:46:11.379,0.054300,0.000,0.000000,-2.528510,181.815247
2026-09-18T00:46:11.579,0.009400,0.000,0.000000,-2.528388,181.815247
2026-09-18T00:46:11.779,0.005400,0.000,0.000000,-2.528430,181.815247
2026-09-18T00:46:11.979,0.050000,0.000,0.000000,-2.528529,181.815247
2026-09-18T00:46:12.179,0.038300,0.000,0.000000,-2.528399,181.815247
2026-09-18T00:46:12.379,0.027900,0.000,0.000000,-2.528431,181.815247
2026-09-18T00:46:12.579,0.019300,0.000,0.000000,-2.528523,181.815247
2026-09-18T00:46:12.780,0.055100,0.000,0.000000,-2.528539,181.815247
2026-09-18T00:46:12.979,0.032400,0.000,0.000000,-2.528506,181.815247
2026-09-18T00:46:13.179,0.053900,0.000,0.000000,1.122458,34.355816
2026-09-18T00:46:13.379,0.049900,0.000,0.000000,1.122414,34.355816
2026-09-18T00:46:13.579,0.014100,0.000,0.000000,1.122544,34.355816
2026-09-18T00:46:13.779,0.040000,0.000,0.000000,1.122557,34.355816
2026-09-18T00:46:13.979,0.060200,0.000,0.000000,1.122557,34.355816
2026-09-18T00:46:14.179,0.081300,0.000,0.000000,1.122589,34.355816
2026-09-18T00:46:14.379,0.027700,0.000,0.000000,1.122491,34.355816
2026-09-18T00:46:14.579,0.042200,0.000,0.000000,1.122405,34.355816
2026-09-18T00:46:14.780,0.026200,0.000,0.000000,1.122362,34.355816
2026-09-18T00:46:14.979,0.013000,0.000,0.000000,1.122426,34.355816
2026-09-18T00:46:15.179,0.045400,0.000,0.000000,1.122607,34.355816
2026-09-18T00:46:15.379,0.021300,0.000,0.000000,1.122480,34.355816
2026-09-18T00:46:15.580,0.032400,0.000,0.000000,1.122447,34.355816
2026-09-18T00:46:15.780,0.037000,0.000,0.000000,1.122495,34.355816
2026-09-18T00:46:15.979,0.043400,0.000,0.000000,1.122443,34.355816
2026-09-18T00:46:16.179,0.030600,0.000,0.000000,1.122348,34.355816
2026-09-18T00:46:16.379,0.051600,0.000,0.000000,1.122367,34.355816
2026-09-18T00:46:16.579,0.046000,0.000,0.000000,1.122519,34.355816
2026-09-18T00:46:16.779,0.045200,0.000,0.000000,1.122441,34.355816
2026-09-18T00:46:16.979,0.033600,0.000,0.000000,1.122384,34.355816
2026-09-18T00:46:17.180,0.014800,0.000,0.000000,1.122482,34.355816
2026-09-18T00:46:17.379,0.025700,0.000,0.000000,1.122499,34.355816
2026-09-18T00:46:17.579,0.012500,0.000,0.000000,1.122408,34.355816
2026-09-18T00:46:17.779,0.034000,0.000,0.000000,1.122410,34.355816
2026-09-18T00:46:17.979,0.054500,1212.000,-0.015979,1.122436,34.346084
2026-09-18T00:46:18.179,0.077400,567.000,-0.007457,1.123132,34.347523
2026-09-18T00:46:18.379,0.286100,1259.000,0.107592,1.122299,34.332169
2026-09-18T00:46:18.579,0.393100,1739.000,0.119310,1.104359,34.305816
2026-09-18T00:46:18.780,0.516100,2105.000,0.157659,1.079508,34.272047
2026-09-18T00:46:18.979,0.587200,2711.000,0.226901,1.048497,34.226522
2026-09-18T00:46:19.179,0.880200,3809.000,0.414388,1.004203,34.158501
2026-09-18T00:46:19.379,1.072800,4444.000,0.542220,0.920362,34.057313
2026-09-18T00:46:19.579,1.265300,4848.000,0.678573,0.819811,33.925599
2026-09-18T00:46:19.779,1.361400,5000.000,0.343015,0.745269,33.774217
2026-09-18T00:46:19.979,0.984500,4000.000,0.124636,0.723949,33.627889
2026-09-18T00:46:20.179,0.546600,1739.000,0.170442,0.697252,33.593098
2026-09-18T00:46:20.379,0.368900,-1666.000,0.023436,0.677507,33.613874
2026-09-18T00:46:20.580,0.093900,-1927.000,0.000000,0.661780,33.649371
2026-09-18T00:46:20.779,0.385000,-2191.000,-0.076699,0.652059,33.694150
2026-09-18T00:46:20.979,0.648800,-3555.000,-0.019175,0.648826,33.769818
2026-09-18T00:46:21.179,0.562300,-3555.000,0.073503,0.640505,33.869308
2026-09-18T00:46:21.379,0.822200,-3720.000,-0.095874,0.631805,33.975186
2026-09-18T00:46:21.579,0.823900,-3809.000,0.001065,0.637120,34.089382
2026-09-18T00:46:21.779,1.039600,-3902.000,0.000000,0.627795,34.207912
2026-09-18T00:46:21.979,0.728500,-3478.000,-0.054328,0.618800,34.324377
2026-09-18T00:46:22.179,0.855900,-3404.000,0.122505,0.603127,34.431360
2026-09-18T00:46:22.379,0.724800,-3265.000,0.122505,0.581577,34.542108
2026-09-18T00:46:22.579,0.602100,-3200.000,0.057524,0.563153,34.645378
2026-09-18T00:46:22.779,0.621600,-3137.000,0.124636,0.544526,34.750420
2026-09-18T00:46:22.979,0.502600,-3018.000,0.091613,0.527925,34.855576
2026-09-18T00:46:23.179,0.720600,-3137.000,0.088417,0.509202,34.962362
2026-09-18T00:46:23.379,0.702900,-3018.000,0.094809,0.491780,35.069537
2026-09-18T00:46:23.579,0.598900,-2857.000,0.075634,0.472210,35.179223
2026-09-18T00:46:23.779,0.659400,-2909.000,0.131028,0.453612,35.287381
2026-09-18T00:46:23.979,0.744500,-2909.000,0.072438,0.435188,35.396534
2026-09-18T00:46:24.179,0.614800,-2909.000,0.104396,0.416178,35.508376
2026-09-18T00:46:24.379,0.575900,-3018.000,0.063916,0.397215,35.618017
2026-09-18T00:46:24.579,0.604700,-2807.000,0.115049,0.378024,35.728838
2026-09-18T00:46:24.779,0.747300,-2962.000,0.098004,0.360495,35.842197
2026-09-18T00:46:24.979,0.594500,-3200.000,0.093743,0.341290,35.954999
2026-09-18T00:46:25.179,0.698400,-3076.000,0.066046,0.318189,36.075450
2026-09-18T00:46:25.379,0.919000,-3018.000,0.075634,0.296792,36.195574
2026-09-18T00:46:25.579,0.678100,-2909.000,0.094809,0.275971,36.309988
2026-09-18T00:46:25.779,0.579000,-2285.000,0.054328,0.255404,36.405807
2026-09-18T00:46:25.979,0.488500,-2318.000,0.123571,0.245299,36.491009
2026-09-18T00:46:26.179,0.349100,-2051.000,0.078830,0.235983,36.506669
2026-09-18T00:46:26.379,0.307900,-1538.000,0.039415,0.228552,36.537276
2026-09-18T00:46:26.579,0.286500,-1415.000,0.037284,0.222630,36.587636
2026-09-18T00:46:26.779,0.383100,-1269.000,0.043676,0.216288,36.639268
2026-09-18T00:46:26.979,0.150600,-846.000,0.001065,0.209486,36.681623
2026-09-18T00:46:27.179,0.042100,155.000,0.015979,0.211083,36.698612
2026-09-18T00:46:27.379,0.281200,2077.000,-0.071373,0.219519,36.650605
2026-09-18T00:46:27.579,0.671200,3137.000,-0.022371,0.231921,36.519167
2026-09-18T00:46:27.779,0.636300,3333.000,0.003196,0.246362,36.366543
2026-09-18T00:46:27.979,0.869800,3720.000,0.063916,0.250487,36.210880
2026-09-18T00:46:28.179,0.902500,3720.000,0.011718,0.236702,36.054374
2026-09-18T00:46:28.379,0.743400,3636.000,0.104396,0.225048,35.896133
2026-09-18T00:46:28.579,0.907200,3636.000,0.225836,0.192497,35.737956
2026-09-18T00:46:28.779,0.940800,3720.000,0.255663,0.163429,35.567108
2026-09-18T00:46:28.979,0.845600,4000.000,0.109722,0.125561,35.390386
2026-09-18T00:46:29.179,0.938700,4210.000,0.106526,0.092661,35.203732
2026-09-18T00:46:29.379,0.909500,4210.000,0.134223,0.061143,35.012851
2026-09-18T00:46:29.579,1.091300,4102.000,0.223706,0.025038,34.825749
2026-09-18T00:46:29.779,0.883700,3902.000,0.225836,-0.014472,34.641686
2026-09-18T00:46:29.979,1.004900,3720.000,0.092678,-0.048315,34.461343
2026-09-18T00:46:30.179,0.903400,3636.000,0.115049,-0.070421,34.283500
2026-09-18T00:46:30.379,0.904000,3902.000,0.058590,-0.074976,34.103795
2026-09-18T00:46:30.579,0.650500,3636.000,0.004261,-0.078844,33.925412
2026-09-18T00:46:30.779,0.812200,3636.000,-0.043676,-0.082779,33.759480
2026-09-18T00:46:30.979,0.629300,3555.000,-0.011718,-0.086086,33.592330
2026-09-18T00:46:31.179,0.662800,3404.000,-0.041545,-0.090866,33.424406
2026-09-18T00:46:31.379,0.850700,3555.000,-0.088417,-0.090988,33.262526
2026-09-18T00:46:31.579,0.847300,3478.000,0.003196,-0.091428,33.099122
2026-09-18T00:46:31.779,0.883200,3720.000,-0.093743,-0.099738,32.935310
2026-09-18T00:46:31.979,0.955400,3555.000,0.031958,-0.101413,32.769785
2026-09-18T00:46:32.179,0.726800,3404.000,0.009587,-0.099538,32.604308
2026-09-18T00:46:32.379,0.744700,3555.000,-0.027697,-0.099376,32.440910
2026-09-18T00:46:32.579,0.685700,3636.000,-0.009587,-0.098381,32.273980
2026-09-18T00:46:32.779,0.866100,3478.000,-0.013848,-0.096708,32.110956
2026-09-18T00:46:32.979,0.730500,3333.000,-0.086286,-0.089383,31.949895
2026-09-18T00:46:33.179,0.862300,3478.000,-0.005326,-0.084583,31.788069
2026-09-18T00:46:33.379,0.731800,3265.000,-0.023436,-0.087708,31.629981
2026-09-18T00:46:33.579,0.829300,3404.000,-0.018109,-0.086480,31.476801
2026-09-18T00:46:33.779,0.785000,3404.000,-0.019175,-0.080775,31.317988
2026-09-18T00:46:33.979,0.727000,3333.000,0.027697,-0.072945,31.158874
2026-09-18T00:46:34.179,0.660900,3333.000,-0.034088,-0.073342,31.001458
2026-09-18T00:46:34.379,0.660400,3404.000,0.000000,-0.071126,30.850857
2026-09-18T00:46:34.579,0.734500,3404.000,0.026632,-0.076760,30.697257
2026-09-18T00:46:34.779,0.863700,3137.000,0.021305,-0.076458,30.544984
2026-09-18T00:46:34.979,0.670900,3478.000,-0.021305,-0.082418,30.393751
2026-09-18T00:46:35.179,0.790000,3333.000,-0.030893,-0.081306,30.239554
2026-09-18T00:46:35.379,0.823000,3333.000,0.008522,-0.081378,30.084261
2026-09-18T00:46:35.579,0.665000,3404.000,-0.020240,-0.084952,29.927124
2026-09-18T00:46:35.779,0.752300,3478.000,0.041545,-0.088095,29.776615
2026-09-18T00:46:35.979,0.720900,3265.000,-0.013848,-0.091340,29.621919
2026-09-18T00:46:36.179,0.767400,3137.000,0.036219,-0.089745,29.471484
2026-09-18T00:46:36.379,0.632100,3018.000,0.015979,-0.097103,29.323060
2026-09-18T00:46:36.579,0.690500,3265.000,0.036219,-0.100390,29.179973
2026-09-18T00:46:36.779,0.684000,3333.000,0.040480,-0.111811,29.032300
2026-09-18T00:46:36.979,0.782100,3200.000,-0.033023,-0.116230,28.883131
2026-09-18T00:46:37.179,0.878900,3333.000,-0.006392,-0.114760,28.735195
2026-09-18T00:46:37.379,0.751200,3200.000,0.013848,-0.118356,28.586485
2026-09-18T00:46:37.579,0.923000,3478.000,0.021305,-0.122212,28.434759
2026-09-18T00:46:37.779,0.725700,3404.000,-0.040480,-0.122089,28.278468
2026-09-18T00:46:37.979,0.720900,3200.000,-0.004261,-0.124952,28.133176
2026-09-18T00:46:38.179,0.791000,3265.000,-0.009587,-0.122232,27.986103
2026-09-18T00:46:38.379,0.844900,3555.000,0.043676,-0.126128,27.833666
2026-09-18T00:46:38.579,0.787300,3404.000,0.038350,-0.127151,27.674406
2026-09-18T00:46:38.779,0.836000,3333.000,-0.018109,-0.132819,27.520327
2026-09-18T00:46:38.979,0.731100,3404.000,-0.035154,-0.130209,27.368377
2026-09-18T00:46:39.179,0.754100,3555.000,-0.002131,-0.130130,27.210177
2026-09-18T00:46:39.379,0.846600,3555.000,0.004261,-0.125138,27.049440
2026-09-18T00:46:39.579,0.769400,3636.000,-0.018109,-0.121713,26.887611
2026-09-18T00:46:39.779,0.875600,3720.000,-0.071373,-0.121770,26.727447
2026-09-18T00:46:39.979,0.688300,3404.000,-0.007457,-0.122060,26.572512
2026-09-18T00:46:40.179,0.757800,3478.000,-0.062851,-0.122166,26.418211
2026-09-18T00:46:40.379,0.928600,3478.000,-0.033023,-0.120457,26.260423
2026-09-18T00:46:40.579,0.730500,3555.000,-0.062851,-0.118774,26.107841
2026-09-18T00:46:40.779,0.823500,3265.000,-0.050067,-0.120584,25.963756
2026-09-18T00:46:40.979,0.744600,3333.000,-0.037284,-0.117213,25.817765
2026-09-18T00:46:41.179,0.712500,3333.000,0.079895,-0.120729,25.675827
2026-09-18T00:46:41.379,0.622400,3333.000,-0.055394,-0.116235,25.525567
2026-09-18T00:46:41.579,0.856000,3137.000,-0.056459,-0.115689,25.378487
2026-09-18T00:46:41.779,0.808200,3555.000,0.041545,-0.114960,25.226506
2026-09-18T00:46:41.979,0.690700,3404.000,-0.012783,-0.110988,25.068410
