time_iso,gnss_mps,right_erpm,yaw_rate_rps,yaw_error_to_goal_rad,goal_distance_m
2026-09-18T00:14:33.243,0.014300,0.000,0.000000,nan,nan
2026-09-18T00:14:33.443,0.069400,0.000,0.012783,nan,nan
2026-09-18T00:14:33.643,0.053800,0.000,-0.004261,nan,nan
2026-09-18T00:14:33.843,0.077600,-390.000,0.021305,nan,nan
2026-09-18T00:14:34.043,0.146300,-1185.000,0.023436,nan,nan
2026-09-18T00:14:34.243,0.407700,-2051.000,0.055394,nan,nan
2026-09-18T00:14:34.443,0.510300,-2253.000,0.109722,nan,nan
2026-09-18T00:14:34.643,0.414700,-2162.000,-0.038350,nan,nan
2026-09-18T00:14:34.843,0.816500,-2388.000,-0.051133,nan,nan
2026-09-18T00:14:35.043,0.543300,-3018.000,0.093743,nan,nan
2026-09-18T00:14:35.243,0.668000,-3333.000,0.113983,nan,nan
2026-09-18T00:14:35.443,0.699400,-3478.000,0.101200,nan,nan
2026-09-18T00:14:35.643,0.745100,-3809.000,0.090547,nan,nan
2026-09-18T00:14:35.843,0.824100,-3478.000,0.091613,nan,nan
2026-09-18T00:14:36.043,0.664800,-3404.000,0.054328,nan,nan
2026-09-18T00:14:36.243,0.829600,-3137.000,0.074569,nan,nan
2026-09-18T00:14:36.443,0.795600,-3200.000,0.075634,nan,nan
2026-09-18T00:14:36.643,0.644200,-3137.000,0.064981,nan,nan
2026-09-18T00:14:36.843,0.612600,-2962.000,0.049002,nan,nan
2026-09-18T00:14:37.043,0.741700,-3137.000,0.072438,nan,nan
2026-09-18T00:14:37.243,0.606700,-2962.000,0.089482,nan,nan
2026-09-18T00:14:37.443,0.628000,-2962.000,0.047937,nan,nan
2026-09-18T00:14:37.643,0.619400,-3018.000,0.051133,nan,nan
2026-09-18T00:14:37.843,0.677100,-3018.000,0.082025,nan,nan
2026-09-18T00:14:38.043,0.684000,-3076.000,0.062851,nan,nan
2026-09-18T00:14:38.243,0.744100,-3076.000,0.056459,nan,nan
2026-09-18T00:14:38.443,0.711200,-3076.000,0.077764,nan,nan
2026-09-18T00:14:38.643,0.677700,-3018.000,0.064981,nan,nan
2026-09-18T00:14:38.843,0.724100,-3076.000,0.049002,nan,nan
2026-09-18T00:14:39.043,0.642800,-3076.000,0.062851,nan,nan
2026-09-18T00:14:39.243,0.682000,-3200.000,0.120375,nan,nan
2026-09-18T00:14:39.443,0.748400,-3137.000,0.096939,nan,nan
2026-09-18T00:14:39.643,0.774600,-3200.000,0.088417,nan,nan
2026-09-18T00:14:39.843,0.717000,-3200.000,0.082025,nan,nan
2026-09-18T00:14:40.043,0.694200,-3137.000,0.054328,nan,nan
2026-09-18T00:14:40.243,0.665300,-3137.000,0.011718,nan,nan
2026-09-18T00:14:40.443,0.738900,-3200.000,0.085221,nan,nan
2026-09-18T00:14:40.643,0.636100,-3076.000,0.087352,nan,nan
2026-09-18T00:14:40.843,0.590500,-2962.000,0.040480,nan,nan
2026-09-18T00:14:41.043,0.650300,-3018.000,0.054328,nan,nan
2026-09-18T00:14:41.243,0.612000,-2962.000,0.089482,nan,nan
2026-09-18T00:14:41.443,0.611200,-2962.000,0.015979,nan,nan
2026-09-18T00:14:41.643,0.522200,-3018.000,0.055394,nan,nan
2026-09-18T00:14:41.843,0.620800,-2909.000,0.057524,nan,nan
2026-09-18T00:14:42.043,0.637500,-2857.000,0.074569,nan,nan
2026-09-18T00:14:42.243,0.609200,-2807.000,0.045806,nan,nan
2026-09-18T00:14:42.443,0.706000,-3018.000,0.052198,nan,nan
2026-09-18T00:14:42.643,0.730000,-2622.000,0.029827,nan,nan
2026-09-18T00:14:42.843,0.437900,366.000,0.047937,nan,nan
2026-09-18T00:14:43.043,0.259200,-1167.000,0.015979,nan,nan
2026-09-18T00:14:43.243,0.189100,-686.000,-0.040480,nan,nan
2026-09-18T00:14:43.443,0.086600,-282.000,-0.013848,nan,nan
2026-09-18T00:14:43.643,0.068100,-435.000,-0.002131,nan,nan
2026-09-18T00:14:43.843,0.092400,-446.000,0.010653,nan,nan
2026-09-18T00:14:44.043,0.099600,-553.000,-0.039415,nan,nan
2026-09-18T00:14:44.243,0.160300,-549.000,-0.021305,nan,nan
2026-09-18T00:14:44.443,0.269900,-1212.000,-0.047937,nan,nan
2026-09-18T00:14:44.643,0.333700,-1632.000,-0.079895,nan,nan
2026-09-18T00:14:44.843,0.418900,-2000.000,-0.095874,nan,nan
2026-09-18T00:14:45.043,0.313400,-2025.000,-0.142745,nan,nan
2026-09-18T00:14:45.243,0.275000,-2051.000,-0.169377,nan,nan
2026-09-18T00:14:45.443,0.514800,-1860.000,-0.229032,nan,nan
2026-09-18T00:14:45.643,0.615500,-1684.000,-0.223706,nan,nan
2026-09-18T00:14:45.843,0.447500,-1632.000,-0.209857,nan,nan
2026-09-18T00:14:46.043,0.465300,-1495.000,-0.233293,nan,nan
2026-09-18T00:14:46.243,0.310100,-1269.000,-0.176834,nan,nan
2026-09-18T00:14:46.443,0.309300,-1059.000,-0.159790,nan,nan
2026-09-18T00:14:46.643,0.231900,-563.000,-0.116114,nan,nan
2026-09-18T00:14:46.843,0.054100,-438.000,-0.059655,nan,nan
2026-09-18T00:14:47.043,0.056100,-438.000,-0.023436,nan,nan
2026-09-18T00:14:47.243,0.072900,-438.000,-0.027697,nan,nan
2026-09-18T00:14:47.443,0.048100,38.000,-0.010653,nan,nan
2026-09-18T00:14:47.643,0.087600,248.000,-0.011718,nan,nan
2026-09-18T00:14:47.843,0.155400,451.000,-0.047937,nan,nan
2026-09-18T00:14:48.043,0.177500,675.000,-0.042611,nan,nan
2026-09-18T00:14:48.243,0.139700,606.000,-0.022371,nan,nan
2026-09-18T00:14:48.443,0.146600,565.000,-0.025566,nan,nan
2026-09-18T00:14:48.643,0.196000,704.000,-0.037284,nan,nan
2026-09-18T00:14:48.843,0.125600,772.000,0.128897,nan,nan
2026-09-18T00:14:49.043,0.176000,669.000,0.106526,nan,nan
2026-09-18T00:14:49.243,0.286600,792.000,0.056459,nan,nan
2026-09-18T00:14:49.443,0.180200,792.000,0.050067,nan,nan
2026-09-18T00:14:49.643,0.108100,547.000,0.010653,nan,nan
2026-09-18T00:14:49.843,0.082400,360.000,0.005326,nan,nan
2026-09-18T00:14:50.043,0.059200,202.000,0.000000,nan,nan
2026-09-18T00:14:50.243,0.046800,202.000,-0.004261,nan,nan
2026-09-18T00:14:50.443,0.076500,202.000,-0.005326,nan,nan
2026-09-18T00:14:50.643,0.038000,-23.000,-0.008522,nan,nan
2026-09-18T00:14:50.843,0.062600,-50.000,0.000000,nan,nan
2026-09-18T00:14:51.043,0.093500,-105.000,0.000000,nan,nan
2026-09-18T00:14:51.243,0.014800,-105.000,0.000000,nan,nan
2026-09-18T00:14:51.443,0.071100,0.000,0.000000,nan,nan
2026-09-18T00:14:51.643,0.081300,0.000,0.000000,nan,nan
2026-09-18T00:14:51.843,0.079200,0.000,0.000000,nan,nan
2026-09-18T00:14:52.043,0.111000,0.000,0.000000,nan,nan
2026-09-18T00:14:52.243,0.106200,0.000,0.000000,nan,nan
2026-09-18T00:14:52.443,0.044000,0.000,0.000000,nan,nan
2026-09-18T00:14:52.643,0.042600,0.000,0.000000,nan,nan
2026-09-18T00:14:52.843,0.017500,0.000,0.000000,nan,nan
2026-09-18T00:14:53.043,0.034100,0.000,0.000000,nan,nan
2026-09-18T00:14:53.243,0.039000,0.000,0.000000,nan,nan
2026-09-18T00:14:53.443,0.051200,0.000,0.000000,nan,nan
2026-09-18T00:14:53.643,0.029700,0.000,0.000000,nan,nan
2026-09-18T00:14:53.843,0.050600,0.000,0.000000,nan,nan
2026-09-18T00:14:54.043,0.029400,0.000,0.000000,nan,nan
2026-09-18T00:14:54.243,0.006700,0.000,0.000000,nan,nan
2026-09-18T00:14:54.443,0.015000,0.000,0.000000,nan,nan
2026-09-18T00:14:54.643,0.079900,0.000,0.000000,nan,nan
2026-09-18T00:14:54.843,0.048800,0.000,0.000000,nan,nan
2026-09-18T00:14:55.043,0.029500,0.000,0.000000,nan,nan
2026-09-18T00:14:55.243,0.057300,0.000,0.000000,nan,nan
2026-09-18T00:14:55.443,0.032000,0.000,0.000000,nan,nan
2026-09-18T00:14:55.643,0.060400,0.000,0.000000,nan,nan
2026-09-18T00:14:55.843,0.041400,0.000,0.000000,nan,nan
2026-09-18T00:14:56.043,0.055000,0.000,0.000000,nan,nan
2026-09-18T00:14:56.243,0.034500,0.000,0.000000,nan,nan
2026-09-18T00:14:56.443,0.031300,0.000,0.000000,nan,nan
2026-09-18T00:14:56.643,0.035100,0.000,0.000000,nan,nan
2026-09-18T00:14:56.843,0.016100,0.000,0.000000,nan,nan
2026-09-18T00:14:57.043,0.014000,0.000,0.000000,nan,nan
2026-09-18T00:14:57.243,0.037500,0.000,0.000000,nan,nan
2026-09-18T00:14:57.443,0.021500,0.000,0.000000,nan,nan
2026-09-18T00:14:57.643,0.074100,0.000,0.000000,nan,nan
2026-09-18T00:14:57.843,0.062200,0.000,0.000000,nan,nan
2026-09-18T00:14:58.043,0.056000,0.000,0.000000,nan,nan
2026-09-18T00:14:58.243,0.037300,0.000,0.000000,nan,nan
2026-09-18T00:14:58.443,0.053300,0.000,0.000000,nan,nan
2026-09-18T00:14:58.643,0.053500,0.000,0.000000,nan,nan
2026-09-18T00:14:58.843,0.030100,0.000,0.000000,nan,nan
2026-09-18T00:14:59.043,0.037500,0.000,0.000000,nan,nan
2026-09-18T00:14:59.243,0.042100,0.000,0.000000,nan,nan
2026-09-18T00:14:59.443,0.022500,0.000,0.000000,nan,nan
2026-09-18T00:14:59.643,0.032600,0.000,0.000000,nan,nan
2026-09-18T00:14:59.843,0.051000,0.000,0.000000,nan,nan
2026-09-18T00:15:00.043,0.038600,0.000,0.000000,nan,nan
2026-09-18T00:15:00.243,0.015100,0.000,0.000000,nan,nan
2026-09-18T00:15:00.443,0.050100,0.000,0.000000,nan,nan
2026-09-18T00:15:00.643,0.017900,0.000,0.000000,nan,nan
2026-09-18T00:15:00.843,0.042800,0.000,0.000000,nan,nan
2026-09-18T00:15:01.043,0.064100,0.000,0.000000,nan,nan
2026-09-18T00:15:01.243,0.049800,0.000,0.000000,nan,nan
2026-09-18T00:15:01.443,0.071700,0.000,0.000000,nan,nan
2026-09-18T00:15:01.643,0.005700,0.000,0.000000,nan,nan
2026-09-18T00:15:01.843,0.011400,0.000,0.000000,nan,nan
2026-09-18T00:15:02.043,0.009400,0.000,0.000000,nan,nan
2026-09-18T00:15:02.243,0.006100,0.000,0.000000,nan,nan
2026-09-18T00:15:02.443,0.028300,0.000,0.000000,nan,nan
2026-09-18T00:15:02.643,0.005000,0.000,0.000000,nan,nan
2026-09-18T00:15:02.843,0.040000,0.000,0.000000,nan,nan
2026-09-18T00:15:03.043,0.030400,0.000,0.000000,nan,nan
2026-09-18T00:15:03.243,0.021000,0.000,0.000000,nan,nan
2026-09-18T00:15:03.443,0.381500,0.000,0.000000,nan,nan
2026-09-18T00:15:03.643,0.103200,0.000,0.000000,nan,nan
2026-09-18T00:15:03.843,0.023800,0.000,0.000000,nan,nan
2026-09-18T00:15:04.043,0.086000,0.000,0.000000,nan,nan
2026-09-18T00:15:04.243,0.012000,0.000,0.000000,nan,nan
2026-09-18T00:15:04.443,0.008100,0.000,0.000000,nan,nan
2026-09-18T00:15:04.643,0.029200,0.000,0.000000,nan,nan
2026-09-18T00:15:04.843,0.011000,0.000,0.000000,nan,nan
2026-09-18T00:15:05.043,0.043500,0.000,0.000000,nan,nan
2026-09-18T00:15:05.243,0.042400,0.000,0.000000,nan,nan
2026-09-18T00:15:05.443,0.017000,0.000,0.000000,nan,nan
2026-09-18T00:15:05.643,0.024200,0.000,0.000000,nan,nan
2026-09-18T00:15:05.843,0.093200,0.000,0.000000,nan,nan
2026-09-18T00:15:06.043,0.076800,0.000,0.000000,nan,nan
2026-09-18T00:15:06.243,0.057700,0.000,0.000000,nan,nan
2026-09-18T00:15:06.443,0.073200,0.000,0.000000,nan,nan
2026-09-18T00:15:06.643,0.038500,0.000,0.000000,nan,nan
2026-09-18T00:15:06.843,0.071800,0.000,0.000000,nan,nan
2026-09-18T00:15:07.043,0.016300,0.000,0.000000,nan,nan
2026-09-18T00:15:07.243,0.038200,0.000,0.000000,nan,nan
2026-09-18T00:15:07.443,0.059700,0.000,0.000000,nan,nan
2026-09-18T00:15:07.643,0.012000,0.000,0.000000,nan,nan
2026-09-18T00:15:07.843,0.014300,0.000,0.000000,nan,nan
2026-09-18T00:15:08.043,0.044600,0.000,0.000000,nan,nan
2026-09-18T00:15:08.243,0.031800,0.000,0.000000,nan,nan
2026-09-18T00:15:08.443,0.034500,0.000,0.000000,nan,nan
2026-09-18T00:15:08.643,0.055500,0.000,0.000000,nan,nan
2026-09-18T00:15:08.843,0.033800,0.000,0.000000,nan,nan
2026-09-18T00:15:09.043,0.028200,0.000,0.000000,nan,nan
2026-09-18T00:15:09.243,0.021500,0.000,0.000000,nan,nan
2026-09-18T00:15:09.443,0.060400,0.000,0.000000,nan,nan
2026-09-18T00:15:09.643,0.019600,0.000,0.000000,nan,nan
2026-09-18T00:15:09.843,0.021800,0.000,0.000000,nan,nan
2026-09-18T00:15:10.043,0.034500,0.000,0.000000,nan,nan
2026-09-18T00:15:10.243,0.024800,0.000,0.000000,nan,nan
2026-09-18T00:15:10.443,0.016000,0.000,0.000000,nan,nan
2026-09-18T00:15:10.643,0.022000,0.000,0.000000,nan,nan
2026-09-18T00:15:10.843,0.002800,0.000,0.000000,nan,nan
2026-09-18T00:15:11.043,0.022000,0.000,0.000000,nan,nan
2026-09-18T00:15:11.243,0.030000,0.000,0.000000,nan,nan
2026-09-18T00:15:11.443,0.061000,0.000,0.000000,nan,nan
2026-09-18T00:15:11.643,0.018200,0.000,0.000000,nan,nan
2026-09-18T00:15:11.843,0.022100,0.000,0.000000,nan,nan
2026-09-18T00:15:12.043,0.023600,0.000,0.000000,nan,nan
2026-09-18T00:15:12.243,0.068100,0.000,0.000000,nan,nan
2026-09-18T00:15:12.443,0.042000,0.000,0.000000,nan,nan
2026-09-18T00:15:12.643,0.015300,0.000,0.000000,nan,nan
2026-09-18T00:15:12.843,0.020600,0.000,0.000000,nan,nan
2026-09-18T00:15:13.043,0.028700,0.000,0.000000,nan,nan
2026-09-18T00:15:13.243,0.046600,0.000,0.000000,nan,nan
2026-09-18T00:15:13.443,0.066600,0.000,0.000000,nan,nan
2026-09-18T00:15:13.643,0.055000,0.000,0.000000,nan,nan
2026-09-18T00:15:13.843,0.065000,0.000,0.000000,nan,nan
2026-09-18T00:15:14.043,0.117200,0.000,0.000000,nan,nan
2026-09-18T00:15:14.243,0.033600,0.000,0.000000,nan,nan
2026-09-18T00:15:14.443,0.019700,0.000,0.000000,nan,nan
2026-09-18T00:15:14.643,0.053800,0.000,0.000000,nan,nan
2026-09-18T00:15:14.843,0.034000,0.000,0.000000,nan,nan
2026-09-18T00:15:15.043,0.033600,0.000,0.000000,nan,nan
2026-09-18T00:15:15.243,0.024700,0.000,0.000000,nan,nan
2026-09-18T00:15:15.443,0.038300,0.000,0.000000,nan,nan
2026-09-18T00:15:15.643,0.048200,0.000,0.000000,nan,nan
2026-09-18T00:15:15.843,0.063000,0.000,0.000000,nan,nan
2026-09-18T00:15:16.043,0.027200,0.000,0.000000,nan,nan
2026-09-18T00:15:16.243,0.073300,0.000,0.000000,nan,nan
2026-09-18T00:15:16.443,0.043700,0.000,0.000000,nan,nan
2026-09-18T00:15:16.643,0.032000,0.000,0.000000,nan,nan
2026-09-18T00:15:16.843,0.022000,0.000,0.000000,nan,nan
2026-09-18T00:15:17.043,0.021600,0.000,0.000000,nan,nan
2026-09-18T00:15:17.243,0.029800,0.000,0.000000,nan,nan
2026-09-18T00:15:17.443,0.021900,0.000,0.000000,nan,nan
2026-09-18T00:15:17.643,0.027600,0.000,0.000000,nan,nan
2026-09-18T00:15:17.843,0.049400,0.000,0.000000,nan,nan
2026-09-18T00:15:18.043,0.044700,0.000,0.000000,nan,nan
2026-09-18T00:15:18.243,0.072000,0.000,0.000000,nan,nan
2026-09-18T00:15:18.443,0.018400,0.000,0.000000,nan,nan
2026-09-18T00:15:18.643,0.025200,0.000,0.000000,nan,nan
2026-09-18T00:15:18.843,0.024700,0.000,0.000000,nan,nan
2026-09-18T00:15:19.043,0.027300,0.000,0.000000,nan,nan
2026-09-18T00:15:19.243,0.023100,0.000,0.000000,nan,nan
2026-09-18T00:15:19.443,0.019600,0.000,0.000000,nan,nan
2026-09-18T00:15:19.643,0.035700,0.000,0.000000,nan,nan
2026-09-18T00:15:19.843,0.053700,0.000,0.000000,nan,nan
2026-09-18T00:15:20.043,0.048900,0.000,0.000000,nan,nan
2026-09-18T00:15:20.243,0.041200,0.000,-0.001065,0.038558,16.272553
2026-09-18T00:15:20.443,0.040500,0.000,-0.002131,0.036396,16.272140
2026-09-18T00:15:20.643,0.096200,334.000,0.009587,0.035894,16.269455
2026-09-18T00:15:20.843,0.290400,1103.000,0.034088,0.027447,16.223773
2026-09-18T00:15:21.043,0.408300,2105.000,0.035154,0.016648,16.125868
2026-09-18T00:15:21.243,0.738200,2962.000,-0.005326,0.007460,15.981954
2026-09-18T00:15:21.443,0.815400,3720.000,-0.013848,0.000274,15.808407
2026-09-18T00:15:21.643,0.878200,4000.000,0.057524,-0.003049,15.610291
2026-09-18T00:15:21.843,0.875500,3809.000,0.084156,-0.004421,15.405951
2026-09-18T00:15:22.043,0.923400,3809.000,-0.003196,-0.005754,15.202873
2026-09-18T00:15:22.243,0.828200,3720.000,-0.053263,0.005493,15.005679
2026-09-18T00:15:22.443,0.928500,3902.000,-0.076699,0.015365,14.818742
2026-09-18T00:15:22.643,0.752300,3809.000,-0.056459,0.026183,14.627683
2026-09-18T00:15:22.843,0.697800,3478.000,-0.061785,0.043295,14.440948
2026-09-18T00:15:23.043,0.717200,2962.000,-0.031958,0.057890,14.269007
2026-09-18T00:15:23.243,0.716300,3404.000,-0.036219,0.073305,14.101591
2026-09-18T00:15:23.443,0.799000,3555.000,-0.047937,0.085151,13.927786
2026-09-18T00:15:23.643,0.754400,3265.000,-0.025566,0.102232,13.755237
2026-09-18T00:15:23.843,0.748500,3265.000,-0.005326,0.109939,13.582892
2026-09-18T00:15:24.043,0.681300,3333.000,-0.058590,0.120948,13.415915
2026-09-18T00:15:24.243,0.731500,3333.000,-0.010653,0.129390,13.252244
2026-09-18T00:15:24.443,0.736200,3265.000,-0.014914,0.137783,13.088295
2026-09-18T00:15:24.643,0.835000,3478.000,-0.002131,0.140745,12.914099
2026-09-18T00:15:24.843,0.901200,3636.000,0.035154,0.137418,12.733881
2026-09-18T00:15:25.043,0.893200,3636.000,-0.018109,0.135574,12.552010
2026-09-18T00:15:25.243,0.770200,3478.000,0.066046,0.130016,12.375221
2026-09-18T00:15:25.443,0.815000,3404.000,0.019175,0.122657,12.194084
2026-09-18T00:15:25.643,0.807200,3555.000,0.034088,0.113915,12.011886
2026-09-18T00:15:25.843,0.829200,3555.000,0.025566,0.106382,11.831087
2026-09-18T00:15:26.043,0.803400,3478.000,0.018109,0.099003,11.653743
2026-09-18T00:15:26.243,0.691800,3265.000,0.003196,0.090295,11.477528
2026-09-18T00:15:26.443,0.754400,3333.000,0.034088,0.077553,11.306254
2026-09-18T00:15:26.643,0.745500,3333.000,-0.018109,0.070788,11.138708
2026-09-18T00:15:26.843,0.700700,3265.000,0.029827,0.064761,10.972754
2026-09-18T00:15:27.043,0.748300,3200.000,-0.023436,0.061640,10.807227
2026-09-18T00:15:27.243,0.740900,3404.000,-0.055394,0.054659,10.640152
2026-09-18T00:15:27.443,0.766700,3636.000,-0.004261,0.060219,10.469145
2026-09-18T00:15:27.643,0.905500,3636.000,-0.075634,0.063198,10.293414
2026-09-18T00:15:27.843,0.788300,3555.000,-0.027697,0.077231,10.115416
2026-09-18T00:15:28.043,0.816400,3555.000,-0.042611,0.085496,9.940531
2026-09-18T00:15:28.243,0.802300,3809.000,-0.006392,0.095833,9.764808
2026-09-18T00:15:28.443,0.842800,3809.000,-0.049002,0.104128,9.585652
2026-09-18T00:15:28.643,0.821000,3809.000,-0.006392,0.114057,9.406059
2026-09-18T00:15:28.843,0.795300,3478.000,-0.007457,0.119302,9.228321
2026-09-18T00:15:29.043,0.761900,3333.000,-0.024501,0.123629,9.057444
2026-09-18T00:15:29.243,0.716600,3333.000,0.024501,0.130244,8.894386
2026-09-18T00:15:29.443,0.719500,3333.000,0.011718,0.131144,8.736771
2026-09-18T00:15:29.643,0.727000,3137.000,-0.015979,0.133257,8.579551
2026-09-18T00:15:29.843,0.720800,3018.000,0.025566,0.132182,8.427125
2026-09-18T00:15:30.043,0.611700,3018.000,0.022371,0.134294,8.279398
2026-09-18T00:15:30.243,0.707400,3137.000,-0.015979,0.125076,8.124915
2026-09-18T00:15:30.443,0.740300,3018.000,0.033023,0.116725,7.967705
2026-09-18T00:15:30.643,0.808800,3333.000,0.101200,0.097373,7.804988
2026-09-18T00:15:30.843,0.767000,3478.000,0.083091,0.083672,7.640192
2026-09-18T00:15:31.043,0.812700,3404.000,0.042611,0.069896,7.472810
2026-09-18T00:15:31.243,0.849100,3265.000,0.134223,0.047703,7.307619
2026-09-18T00:15:31.443,0.772100,3478.000,0.056459,0.031998,7.134338
2026-09-18T00:15:31.643,0.861200,3478.000,0.057524,0.015401,6.964935
2026-09-18T00:15:31.843,0.775500,3404.000,0.026632,-0.007450,6.797606
2026-09-18T00:15:32.043,0.822600,3137.000,-0.010653,-0.014838,6.641578
2026-09-18T00:15:32.243,0.688600,3137.000,0.052198,-0.027999,6.484689
2026-09-18T00:15:32.443,0.693400,3137.000,0.082025,-0.040068,6.336246
2026-09-18T00:15:32.643,0.781400,3137.000,0.007457,-0.048141,6.184911
2026-09-18T00:15:32.843,0.777300,3333.000,0.050067,-0.055065,6.031531
2026-09-18T00:15:33.043,0.807700,3265.000,-0.027697,-0.064538,5.874649
2026-09-18T00:15:33.243,0.754800,3333.000,-0.058590,-0.061499,5.714404
2026-09-18T00:15:33.443,0.735200,3265.000,-0.043676,-0.040956,5.557602
2026-09-18T00:15:33.643,0.716200,3137.000,-0.034088,-0.028581,5.407498
2026-09-18T00:15:33.843,0.731800,3137.000,-0.062851,-0.016939,5.257462
