source_mode,sample_seq,wall_utc_ns,utc_iso8601,ros_now_ns,monotonic_ns,measurement_stamp_ns,measurement_stamp_sec,measurement_stamp_nanosec,f411_mcu_ms,dronecan_network_us,dronecan_gnss_us,dronecan_time_standard,timestamp_source_code,x_m,y_m,xy_source,gnss_east_m,gnss_north_m,longitude_deg,latitude_deg,altitude_m,hacc_m,vacc_m,fix_type,fix_valid,satellites,satellites_visible,gnss_ground_speed_mps,gnss_course_deg,gnss_vel_n_mps,gnss_vel_e_mps,gnss_vel_d_mps,gnss_sacc_mps,gnss_course_acc_deg,gnss_pdop,gnss_rate_hz,yaw_neo3_deg,yaw_neo3_source,yaw_neo3_valid,neo3_mag_x_ut,neo3_mag_y_ut,neo3_mag_z_ut,neo3_mag_norm_ut,neo3_node_id,yaw_yahboom_deg,yaw_yahboom_source,yaw_yahboom_valid,yah_mag_raw_x_lsb,yah_mag_raw_y_lsb,yah_mag_raw_z_lsb,yah_mag_corrected_x,yah_mag_corrected_y,yahboom_corrected_norm,yaw_inertial_deg,yaw_inertial_source,yaw_inertial_valid,gyro_integrated_yaw_deg,yaw_gnss_heading_deg,yaw_imu_orientation_deg,map_yaw_from_enu_deg,imu_acc_raw_x,imu_acc_raw_y,imu_acc_raw_z,imu_acc_x_mps2,imu_acc_y_mps2,imu_acc_z_mps2,imu_acc_norm_mps2,imu_gyro_raw_x,imu_gyro_raw_y,imu_gyro_raw_z,imu_gyro_x_dps,imu_gyro_y_dps,imu_gyro_z_dps,imu_gyro_x_rps,imu_gyro_y_rps,imu_gyro_z_rps,gyro_z_rps,imu_angle_raw_roll,imu_angle_raw_pitch,imu_angle_raw_yaw,imu_roll_deg,imu_pitch_deg,imu_accgyro_yaw_deg,baro_pressure_pa,baro_temperature_k,neo3_crc_ok,yahboom_checksum_ok,bad_neo3_crc,bad_yahboom_checksum,f4_line_count,gnss_count,neo3_mag_count,imu_acc_count,imu_gyro_count,imu_angle_count,imu_mag_count,raw_message_count,raw_reference
ROS_TOPICS,1,1789500553951524443,2026-09-15T19:29:13.951524+00:00,1789500553951531564,7057201242655,1789500553951531564,1789500553,951531564,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu_ros,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_calibrated_ros,0,nan,nan,nan,nan,-1,nan,yahboom_calibrated_ros,0,nan,nan,nan,nan,nan,nan,nan,logger_gyro_integral:none,0,nan,nan,nan,0.0,,,,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,nan,nan,,,,0.0,0.0,nan,nan,nan,,,,,,0,0,0,0,0,0,0,ROS topics=0 messages=0
ROS_TOPICS,2,1789500554051495153,2026-09-15T19:29:14.051495+00:00,1789500554051502664,7057301213543,1789500554051502664,1789500554,51502664,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu_ros,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_calibrated_ros,0,nan,nan,nan,nan,-1,nan,yahboom_calibrated_ros,0,nan,nan,nan,nan,nan,nan,nan,logger_gyro_integral:none,0,nan,nan,nan,0.0,,,,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,nan,nan,,,,0.0,0.0,nan,nan,nan,,,,,,0,0,0,0,0,0,0,ROS topics=0 messages=0
ROS_TOPICS,3,1789500554151471562,2026-09-15T19:29:14.151472+00:00,1789500554151479047,7057401189791,1789500554151479047,1789500554,151479047,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu_ros,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_calibrated_ros,0,nan,nan,nan,nan,-1,nan,yahboom_calibrated_ros,0,nan,nan,nan,nan,nan,nan,nan,logger_gyro_integral:none,0,nan,nan,nan,0.0,,,,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,nan,nan,,,,0.0,0.0,nan,nan,nan,,,,,,0,0,0,0,0,0,0,ROS topics=0 messages=0
ROS_TOPICS,4,1789500554251482909,2026-09-15T19:29:14.251483+00:00,1789500554251490452,7057501201075,1789500554251490452,1789500554,251490452,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu_ros,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_calibrated_ros,0,nan,nan,nan,nan,-1,nan,yahboom_calibrated_ros,0,nan,nan,nan,nan,nan,nan,nan,logger_gyro_integral:none,0,nan,nan,nan,0.0,,,,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,nan,nan,,,,0.0,0.0,nan,nan,nan,,,,,,0,0,0,0,0,0,0,ROS topics=0 messages=0
ROS_TOPICS,5,1789500554524604091,2026-09-15T19:29:14.524604+00:00,1789500554524612975,7057774321972,1789500554524612975,1789500554,524612975,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu_ros,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_calibrated_ros,0,nan,nan,nan,nan,-1,nan,yahboom_calibrated_ros,0,nan,nan,nan,nan,nan,nan,nan,logger_gyro_integral:none,0,nan,nan,nan,0.0,,,,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,nan,nan,,,,0.0,0.0,nan,nan,nan,,,,,,0,0,0,0,0,0,0,ROS topics=54 messages=0
ROS_TOPICS,6,1789500554552366929,2026-09-15T19:29:14.552367+00:00,1789500554552369871,7057802084368,1789500554400000000,1789500554,400000000,-1,-1,-1,-1,4,-0.0,0.0,gnss_local_enu_ros,-0.0,0.0,110.435127,-7.050735,280.541,17.84,21.852,3,1,8,-1,0.8415,120.09999999999998,-0.422,0.728,-0.156,2.2604,153.911,2.9902,5.0,-10.762890819273213,/neo3/mag_heading_fusion,1,-17.5049,-33.252,-25.5371,45.434133692852555,-1,-10.307389060419881,/imu/mag_heading_fusion+neo3_cross_align,1,nan,nan,nan,nan,nan,nan,nan,logger_gyro_integral:none,0,nan,nan,nan,0.0,,,,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,nan,nan,,,,0.0,0.0,nan,nan,nan,,,,,,1,1,0,0,0,0,33,ROS topics=54 messages=33
ROS_TOPICS,7,1789500554653695631,2026-09-15T19:29:14.653696+00:00,1789500554653699544,7057903413129,1789500554600000000,1789500554,600000000,10392408,1789500554607097,1789500554600000,2,4,0.35356196010471724,0.22119181559065412,gnss_local_enu_ros,0.35356196010471724,0.22119181559065412,110.4351302,-7.050733,280.801,17.854,21.892,3,1,8,0,1.2126,112.907,-0.472,1.117,0.008,2.2972,108.543,-1.0,5.008,-10.71077103901471,/neo3/mag_heading_fusion,1,-17.4805,-33.2764,-25.5615,45.456319246723,1,-10.296266012083255,/imu/mag_heading_fusion+neo3_cross_align,1,nan,nan,nan,nan,nan,nan,-10.710771039014713,logger_gyro_integral:neo3_calibrated_ros,1,-10.710771039014713,nan,62.391357421875014,0.0,,,,-0.1974236125153943,0.12528573186338354,9.783677343579082,9.78647101669697,,,,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,,,,0.6866455078125001,1.1700439453125002,62.391357421875014,98630.062,nan,,,,,,2,4,0,0,0,0,85,ROS topics=54 messages=85
ROS_TOPICS,8,1789500554754549698,2026-09-15T19:29:14.754550+00:00,1789500554754554099,7058004267197,1789500554600000000,1789500554,600000000,10392408,1789500554607097,1789500554600000,2,4,0.35356196010471724,0.22119181559065412,gnss_local_enu_ros,0.35356196010471724,0.22119181559065412,110.4351302,-7.050733,280.801,17.854,21.892,3,1,8,0,1.2126,112.907,-0.472,1.117,0.008,2.2972,108.543,-1.0,5.008,-10.719231294825791,/neo3/mag_heading_fusion,1,-17.4805,-33.252,-25.5127,45.411025594452276,1,-10.354235093927556,/imu/mag_heading_fusion+neo3_cross_align,1,nan,nan,nan,nan,nan,nan,-10.710771039014713,logger_gyro_integral:neo3_calibrated_ros,1,-10.710771039014713,nan,62.391357421875014,0.0,,,,-0.20221201583570683,0.11092052190244604,9.812407763500957,9.815117889192228,,,,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,,,,0.6866455078125001,1.1700439453125002,62.391357421875014,98633.117,36.60000000000002,,,,,,2,6,0,0,0,0,126,ROS topics=54 messages=126
ROS_TOPICS,9,1789500554876447126,2026-09-15T19:29:14.876447+00:00,1789500554876453997,7058126164742,1789500554800000000,1789500554,800000000,10392608,1789500554807216,1789500554800000,2,4,175.38796519650333,120.79146704626986,gnss_map,0.6408310542766876,0.2543705860112924,110.4351328,-7.0507327,280.811,17.875,21.937,3,1,8,0,1.2386,111.55200000000002,-0.455,1.152,0.236,2.6443,122.32,-1.0,5.006,-10.724123929706142,/neo3/mag_heading_fusion,1,-17.4927,-33.3008,-25.5615,45.47887549379382,1,-10.385665532878491,/imu/mag_heading_fusion+neo3_cross_align,1,nan,nan,nan,nan,nan,nan,-10.710771039014713,logger_gyro_integral:neo3_calibrated_ros,1,-10.710771039014713,nan,62.391357421875014,0.0,,,,-0.1974236125153943,0.12528573186338354,9.783677343579082,9.78647101669697,,,,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,,,,0.6866455078125001,1.1700439453125002,62.391357421875014,98628.539,36.60000000000002,,,,,,3,9,0,0,0,0,177,ROS topics=74 messages=177
ROS_TOPICS,10,1789500554951552249,2026-09-15T19:29:14.951552+00:00,1789500554951556162,7058201269809,1789500554800000000,1789500554,800000000,10392608,1789500554807216,1789500554800000,2,4,175.38796519650333,120.79146704626986,gnss_map,0.6408310542766876,0.2543705860112924,110.4351328,-7.0507327,280.811,17.875,21.937,3,1,8,0,1.2386,111.55200000000002,-0.455,1.152,0.236,2.6443,122.32,-1.0,5.006,-10.888498274180073,/neo3/mag_heading_fusion,1,-17.5415,-33.0811,-25.3906,45.240976645293586,1,-10.242574157747383,/imu/mag_heading_fusion+neo3_cross_align,1,-4483.0,7991.0,3793.0,-0.17205044779853496,0.8343385320304275,0.8518932694993928,-10.710771039014713,logger_gyro_integral:neo3_calibrated_ros,1,-10.710771039014713,nan,62.391357421875014,0.0,,,,0.19632453613281248,-0.1388636962890625,9.797073193359374,9.805813236907497,,,,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,,,,0.6866455078125001,1.1700439453125002,62.391357421875014,98629.758,36.60000000000002,,,,,,3,11,4,4,0,4,236,ROS topics=74 messages=236
