source_mode,sample_seq,wall_utc_ns,utc_iso8601,ros_now_ns,monotonic_ns,measurement_stamp_ns,measurement_stamp_sec,measurement_stamp_nanosec,f411_mcu_ms,dronecan_network_us,dronecan_gnss_us,dronecan_time_standard,timestamp_source_code,x_m,y_m,xy_source,gnss_east_m,gnss_north_m,longitude_deg,latitude_deg,altitude_m,hacc_m,vacc_m,fix_type,fix_valid,satellites,satellites_visible,gnss_ground_speed_mps,gnss_course_deg,gnss_vel_n_mps,gnss_vel_e_mps,gnss_vel_d_mps,gnss_sacc_mps,gnss_course_acc_deg,gnss_pdop,gnss_rate_hz,yaw_neo3_deg,yaw_neo3_source,yaw_neo3_valid,neo3_mag_x_ut,neo3_mag_y_ut,neo3_mag_z_ut,neo3_mag_norm_ut,neo3_node_id,yaw_yahboom_deg,yaw_yahboom_source,yaw_yahboom_valid,yah_mag_raw_x_lsb,yah_mag_raw_y_lsb,yah_mag_raw_z_lsb,yah_mag_corrected_x,yah_mag_corrected_y,yahboom_corrected_norm,yaw_inertial_deg,yaw_inertial_source,yaw_inertial_valid,gyro_integrated_yaw_deg,yaw_gnss_heading_deg,yaw_imu_orientation_deg,map_yaw_from_enu_deg,imu_acc_raw_x,imu_acc_raw_y,imu_acc_raw_z,imu_acc_x_mps2,imu_acc_y_mps2,imu_acc_z_mps2,imu_acc_norm_mps2,imu_gyro_raw_x,imu_gyro_raw_y,imu_gyro_raw_z,imu_gyro_x_dps,imu_gyro_y_dps,imu_gyro_z_dps,imu_gyro_x_rps,imu_gyro_y_rps,imu_gyro_z_rps,gyro_z_rps,imu_angle_raw_roll,imu_angle_raw_pitch,imu_angle_raw_yaw,imu_roll_deg,imu_pitch_deg,imu_accgyro_yaw_deg,baro_pressure_pa,baro_temperature_k,neo3_crc_ok,yahboom_checksum_ok,bad_neo3_crc,bad_yahboom_checksum,f4_line_count,gnss_count,neo3_mag_count,imu_acc_count,imu_gyro_count,imu_angle_count,imu_mag_count,raw_message_count,raw_reference
DIRECT_SERIAL,1,1789496310999059063,2026-09-15T18:18:30.999059+00:00,-1,2814248777524,1789496310999059063,1789496310,999059063,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,nan,yahboom_stale,0,nan,nan,nan,nan,nan,nan,nan,imu_stale,0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0,0,0,0,0,0,0,0,0,1,F4line=0;YAH=0
DIRECT_SERIAL,2,1789496311200133477,2026-09-15T18:18:31.200133+00:00,-1,2814449850581,1789496311200133477,1789496311,200133477,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,86.89860349540984,yahboom_calibrated_direct,1,3078,1390,4008,0.9021951434344161,-0.06842610381764996,0.9047862778138882,nan,none:gyro_integral,0,nan,nan,155.8905029296875,0.0,-21,-104,2044,-0.1005564697265625,-0.49799394531249996,9.787496386718749,9.800673195918959,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-532,112,28379,-2.92236328125,0.615234375,155.8905029296875,nan,nan,,1,0,0,0,0,0,11,11,11,11,45,F4line=0;YAH=44
DIRECT_SERIAL,3,1789496311418097991,2026-09-15T18:18:31.418098+00:00,-1,2814667816815,1789496311418097991,1789496311,418097991,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,86.87204210453929,yahboom_calibrated_direct,1,3092,1392,4022,0.9042093158191604,-0.06812383925235875,0.9067719362048184,nan,none:gyro_integral,0,nan,nan,155.8905029296875,0.0,-23,-105,2046,-0.11013327636718749,-0.5027823486328125,9.797073193359374,9.810584212201684,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-532,112,28379,-2.92236328125,0.615234375,155.8905029296875,nan,nan,,1,0,0,0,0,0,21,21,21,21,85,F4line=0;YAH=84
DIRECT_SERIAL,4,1789496311619275468,2026-09-15T18:18:31.619276+00:00,-1,2814868992514,1789496311619275468,1789496311,619275468,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,86.97804370349735,yahboom_calibrated_direct,1,3102,1378,3999,0.9056207907039299,-0.07004915347906095,0.908325877897544,nan,none:gyro_integral,0,nan,nan,155.8905029296875,0.0,-24,-105,2045,-0.1149216796875,-0.5027823486328125,9.792284790039062,9.805857356284013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-532,112,28379,-2.92236328125,0.615234375,155.8905029296875,nan,nan,,1,0,0,0,0,0,32,32,32,32,130,F4line=0;YAH=128
DIRECT_SERIAL,5,1789496311837182426,2026-09-15T18:18:31.837183+00:00,-1,2815086900740,1789496311837182426,1789496311,837182426,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,86.74871202599537,yahboom_calibrated_direct,1,3083,1408,4017,0.902944986832897,-0.06591919555753545,0.9053479936409056,nan,none:gyro_integral,0,nan,nan,155.8905029296875,0.0,-22,-104,2043,-0.105344873046875,-0.49799394531249996,9.782707983398437,9.795941557619292,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-532,112,28379,-2.92236328125,0.615234375,155.8905029296875,nan,nan,,1,0,0,0,0,0,42,42,42,42,170,F4line=0;YAH=168
DIRECT_SERIAL,6,1789496312038050861,2026-09-15T18:18:32.038051+00:00,-1,2815287767910,1789496312038050861,1789496312,38050861,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,86.78120345460016,yahboom_calibrated_direct,1,3083,1404,4017,0.9029379298799216,-0.06647432601728995,0.9053815445630042,nan,none:gyro_integral,0,nan,nan,155.8905029296875,0.0,-22,-105,2044,-0.105344873046875,-0.5027823486328125,9.787496386718749,9.800967970175526,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-532,112,28379,-2.92236328125,0.615234375,155.8905029296875,nan,nan,,1,0,0,0,0,0,53,53,53,53,215,F4line=0;YAH=212
DIRECT_SERIAL,7,1789496312256228652,2026-09-15T18:18:32.256229+00:00,-1,2815505947111,1789496312256228652,1789496312,256228652,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,86.75420092545426,yahboom_calibrated_direct,1,3098,1406,4024,0.9050957196866843,-0.06617029721375488,0.9075113057304101,nan,none:gyro_integral,0,nan,nan,155.8905029296875,0.0,-22,-104,2045,-0.105344873046875,-0.49799394531249996,9.792284790039062,9.805505439347609,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-532,112,28379,-2.92236328125,0.615234375,155.8905029296875,nan,nan,,1,0,0,0,0,0,63,63,63,63,255,F4line=0;YAH=252
DIRECT_SERIAL,8,1789496312457036979,2026-09-15T18:18:32.457037+00:00,-1,2815706754086,1789496312457036979,1789496312,457036979,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,86.84260367706361,yahboom_calibrated_direct,1,3099,1395,4038,0.9052199304880203,-0.06769514173983589,0.9077476272444411,nan,none:gyro_integral,0,nan,nan,155.8905029296875,0.0,-24,-105,2046,-0.1149216796875,-0.5027823486328125,9.797073193359374,9.810639135071668,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-532,112,28379,-2.92236328125,0.615234375,155.8905029296875,nan,nan,,1,0,0,0,0,0,73,74,74,74,298,F4line=0;YAH=295
DIRECT_SERIAL,9,1789496312675323504,2026-09-15T18:18:32.675323+00:00,-1,2815925042213,1789496312675323504,1789496312,675323504,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,86.87422243343393,yahboom_calibrated_direct,1,3078,1393,4015,0.9022004361491476,-0.06800975597283408,0.9047601637424122,nan,none:gyro_integral,0,nan,nan,155.8905029296875,0.0,-23,-106,2044,-0.11013327636718749,-0.507570751953125,9.787496386718749,9.801267414310978,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-532,112,28379,-2.92236328125,0.615234375,155.8905029296875,nan,nan,,1,0,0,0,0,0,83,84,84,84,339,F4line=0;YAH=335
DIRECT_SERIAL,10,1789496312876031895,2026-09-15T18:18:32.876032+00:00,-1,2816125749057,1789496312876031895,1789496312,876031895,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,86.8660951006473,yahboom_calibrated_direct,1,3078,1394,4023,0.9022022003873915,-0.06787097335789546,0.9047515014678887,nan,none:gyro_integral,0,nan,nan,155.8905029296875,0.0,-22,-106,2045,-0.105344873046875,-0.507570751953125,9.792284790039062,9.805996482752066,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-532,112,28379,-2.92236328125,0.615234375,155.8905029296875,nan,nan,,1,0,0,0,0,0,94,95,95,95,383,F4line=0;YAH=379
