segment,samples,duration_sec,imu_mean_deg,imu_std_deg,inertial_mean_deg,inertial_std_deg,validated_mean_deg,validated_std_deg,neo_mean_deg,neo_std_deg,inertial_neo_residual_deg,gyro_z_mean_rps,gyro_norm_mean_rps,acc_norm_mean,yah_mag_x_mean_lsb,yah_mag_y_mean_lsb,yah_mag_z_mean_lsb,yah_mag_norm_mean_lsb,map_yaw_from_enu_mean_deg,neo_mag_norm_mean_ut
1,45,0.8797737369968672,-173.2763671875,8.537736462515939e-07,170.15297601045137,0.045395209536064324,170.15437181418596,0.09495786920463999,170.15582758261633,0.12535069564021128,-0.0028515721649694,0.0,0.0,9.802349240373818,902.9777777777778,5546.8,3688.0666666666666,6721.934570269224,0.0,72.61350904969969
2,43,0.8758900570028345,138.48828692768905,0.003836696236401392,121.34945051041488,1.909095910416423e-06,nan,nan,-156.70411185989798,0.20405374575660512,-81.94643762968717,0.0,0.0018388717049768143,9.802478573739462,-2957.4418604651164,1949.1162790697674,3804.4186046511627,5198.003897424866,0.0,72.59732362104062
3,45,0.8811713389950455,97.58056640625001,1.909095910416423e-06,80.4038293568387,0.001886394661973335,nan,nan,-114.7998546975941,0.24799226775622427,-164.7963159455672,0.0,0.0005363453569852848,9.806163742476567,-3065.6,-2807.088888888889,3946.8888888888887,5732.009499156067,0.0,67.91906840408433
4,45,0.8802605950040743,50.9836425781243,0.0024897559060752376,34.03533469248044,0.00013223297388913508,nan,nan,-69.31313002509523,0.3289985031262491,103.34846471757567,0.0,0.0006324066994084324,9.804455587443348,594.9555555555555,-6918.111111111111,3645.4444444444443,7842.5238253474845,0.0,61.27323156608198
5,43,0.8744593709998298,6.870159770301739,0.022406577157107418,-11.172289208551488,1.0731768324341157e-05,nan,nan,-25.036776838008773,0.16861062563320617,13.864487629457285,0.0,0.00036735339670418237,9.80168738251457,6334.697674418605,-6855.813953488372,4351.418604651163,10298.921619349805,0.0,60.61360914259753
6,42,0.854350046000036,-32.6810564313612,0.002696296928459054,-50.55170886598734,0.0,nan,nan,18.06623727601095,0.11713847223656612,-68.61794614199829,0.0,0.0007688598949571478,9.806506679969955,9364.357142857143,-3381.0476190476193,3821.6190476190477,10664.418798583758,0.0,59.204058940237495
7,45,0.8810094310028944,-82.3590087890625,2.091309789151873e-06,-100.15675044230932,8.537736462515939e-07,nan,nan,66.82594134394277,0.1948054567735189,-166.9826917862521,0.0,0.002772877165494494,9.805486373761978,9039.288888888888,2015.0666666666666,3945.288888888889,10066.516782614586,0.0,63.35440363973574
8,44,0.8800395779981045,-129.05602195045978,0.0065623641817894075,-146.94137160421317,0.0,nan,nan,128.27462450916605,0.324585828200842,84.7840038866208,0.0,0.0014548844251908095,9.8048393415749,5489.045454545455,5328.477272727273,3878.8863636363635,8577.194369498857,0.0,68.9059567747243
