state,segment,yah_mag_x_lsb,yah_mag_y_lsb,yah_mag_z_lsb,neo_mag_x_ut,neo_mag_y_ut,neo_mag_z_ut
STATIC_5,5,-10201.0,3192.0,4030.0,-46.167,-4.01611,-23.4009
STATIC_5,5,-10196.0,3194.0,4021.0,-46.167,-4.20532,-23.6206
STATIC_5,5,-10188.0,3202.0,4015.0,-46.1914,-4.1687,-23.6206
STATIC_5,5,-10193.0,3202.0,3997.0,-46.167,-4.19922,-23.5718
STATIC_5,5,-10189.0,3190.0,4009.0,-46.1914,-4.19617,-23.645
STATIC_5,5,-10203.0,3183.0,3976.0,-46.1426,-4.21753,-23.584
STATIC_5,5,-10198.0,3178.0,3898.0,-46.2158,-4.1748,-23.6328
STATIC_5,5,-10186.0,3206.0,3977.0,-46.2158,-4.19006,-23.5962
STATIC_5,5,-10188.0,3181.0,3978.0,-46.167,-4.18091,-23.584
STATIC_5,5,-10194.0,3191.0,3991.0,-46.167,-4.18091,-23.584
STATIC_5,5,-10191.0,3196.0,3951.0,-46.167,-4.18091,-23.584
STATIC_5,5,-10191.0,3189.0,3957.0,-46.167,-4.18091,-23.584
STATIC_5,5,-10195.0,3183.0,3971.0,-46.167,-4.18091,-23.584
STATIC_5,5,-10194.0,3187.0,3968.0,-46.167,-4.18091,-23.584
STATIC_5,5,-10183.0,3188.0,3925.0,-46.167,-4.18091,-23.584
STATIC_5,5,-10173.0,3185.0,3912.0,-46.167,-4.18091,-23.584
STATIC_5,5,-10167.0,3184.0,3866.0,-46.167,-4.18091,-23.584
STATIC_5,5,-10169.0,3197.0,3940.0,-46.167,-4.18091,-23.584
STATIC_5,5,-10174.0,3196.0,4016.0,-46.167,-4.18091,-23.584
STATIC_5,5,-10180.0,3187.0,4009.0,-46.167,-4.18091,-23.584
STATIC_6,6,-8487.0,-3387.0,3612.0,-34.1064,27.124,-22.6807
STATIC_6,6,-8479.0,-3379.0,3613.0,-34.0576,27.0264,-22.7417
STATIC_6,6,-8486.0,-3389.0,3646.0,-34.082,27.1484,-22.7051
STATIC_6,6,-8490.0,-3379.0,3653.0,-34.082,26.9775,-22.8149
STATIC_6,6,-8470.0,-3377.0,3627.0,-34.082,27.0996,-22.8271
STATIC_6,6,-8465.0,-3394.0,3653.0,-34.0576,26.9043,-22.9736
STATIC_6,6,-8452.0,-3373.0,3636.0,-34.0576,27.0264,-22.876
STATIC_6,6,-8456.0,-3378.0,3637.0,-34.0576,27.002,-22.937
STATIC_6,6,-8467.0,-3363.0,3647.0,-34.0576,26.9287,-22.9004
STATIC_6,6,-8473.0,-3369.0,3658.0,-34.0332,27.002,-22.937
STATIC_6,6,-8452.0,-3364.0,3645.0,-34.0332,26.9531,-22.998
STATIC_6,6,-8463.0,-3365.0,3622.0,-34.0332,26.9775,-22.8638
STATIC_6,6,-8461.0,-3355.0,3659.0,-34.0576,27.0264,-22.9248
STATIC_6,6,-8463.0,-3352.0,3606.0,-34.0576,26.9775,-22.876
STATIC_6,6,-8441.0,-3368.0,3610.0,-34.0576,27.0752,-22.8271
STATIC_6,6,-8445.0,-3376.0,3626.0,-34.0576,27.002,-22.9004
STATIC_6,6,-8459.0,-3363.0,3622.0,-34.0332,27.002,-22.8149
STATIC_6,6,-8465.0,-3354.0,3610.0,-34.0332,26.9043,-22.9858
STATIC_6,6,-8453.0,-3371.0,3649.0,-34.0576,27.002,-22.8149
STATIC_6,6,-8449.0,-3365.0,3627.0,-34.0576,26.9287,-22.9614
STATIC_6,6,-8442.0,-3365.0,3631.0,-34.0332,27.0264,-22.8638
STATIC_6,6,-8452.0,-3373.0,3661.0,-34.0332,26.9043,-22.9614
STATIC_6,6,-8448.0,-3362.0,3651.0,-34.082,26.9775,-22.937
STATIC_6,6,-8470.0,-3350.0,3620.0,-34.0088,26.9775,-22.9126
STATIC_6,6,-8464.0,-3369.0,3652.0,-34.0576,26.9775,-22.9614
STATIC_6,6,-8477.0,-3358.0,3630.0,-34.0332,26.9531,-22.9248
STATIC_6,6,-8463.0,-3361.0,3636.0,-34.0088,27.0264,-22.9126
STATIC_6,6,-8471.0,-3380.0,3637.0,-34.0576,26.9531,-22.9248
STATIC_6,6,-8461.0,-3373.0,3642.0,-34.0088,27.002,-22.8638
STATIC_6,6,-8460.0,-3346.0,3642.0,-34.0576,26.9287,-22.9736
STATIC_6,6,-8463.0,-3353.0,3651.0,-34.0332,27.0264,-22.876
STATIC_6,6,-8462.0,-3371.0,3646.0,-34.0332,27.002,-22.9248
STATIC_6,6,-8467.0,-3380.0,3641.0,-34.0576,27.0264,-22.8394
STATIC_6,6,-8455.0,-3363.0,3636.0,-34.0332,27.0508,-22.8882
STATIC_6,6,-8463.0,-3385.0,3636.0,-34.0332,27.0508,-22.876
STATIC_6,6,-8460.0,-3372.0,3643.0,-34.0088,27.002,-22.8516
STATIC_6,6,-8468.0,-3368.0,3655.0,-34.0576,27.0508,-22.8882
STATIC_6,6,-8470.0,-3370.0,3653.0,-34.0332,27.0508,-22.8271
STATIC_6,6,-8467.0,-3380.0,3653.0,-34.0332,27.0508,-22.8882
STATIC_6,6,-8451.0,-3375.0,3647.0,-34.0332,26.9775,-22.9004
STATIC_6,6,-8461.0,-3388.0,3657.0,-34.0088,27.0264,-22.8638
STATIC_6,6,-8456.0,-3382.0,3675.0,-34.0576,26.9775,-22.9492
STATIC_6,6,-8452.0,-3394.0,3618.0,-34.0332,27.002,-22.8638
STATIC_6,6,-8464.0,-3379.0,3668.0,-34.0332,27.002,-22.9492
STATIC_6,6,-8454.0,-3369.0,3643.0,-34.0576,27.002,-22.937
STATIC_6,6,-8469.0,-3365.0,3660.0,-34.0576,27.002,-22.8882
STATIC_6,6,-8460.0,-3360.0,3633.0,-34.0576,27.002,-22.9248
STATIC_6,6,-8462.0,-3362.0,3665.0,-34.0576,27.0508,-22.8394
STATIC_6,6,-8463.0,-3365.0,3649.0,-34.0332,27.0508,-22.937
STATIC_6,6,-8472.0,-3361.0,3682.0,-34.0332,26.9531,-22.9126
STATIC_6,6,-8463.0,-3365.0,3642.0,-34.0088,26.9531,-22.9004
STATIC_6,6,-8471.0,-3372.0,3642.0,-34.0576,27.0264,-22.8638
STATIC_6,6,-8455.0,-3369.0,3627.0,-34.0332,27.0508,-22.8394
STATIC_6,6,-8468.0,-3354.0,3642.0,-34.0576,27.0752,-22.8882
STATIC_6,6,-8469.0,-3356.0,3653.0,-34.0332,27.002,-22.8638
STATIC_6,6,-8453.0,-3363.0,3681.0,-34.0332,26.9775,-22.9004
STATIC_6,6,-8466.0,-3360.0,3660.0,-34.0332,27.002,-22.9248
STATIC_6,6,-8459.0,-3376.0,3657.0,-34.0088,26.9531,-22.9248
STATIC_6,6,-8449.0,-3362.0,3653.0,-34.0332,26.9531,-23.0103
STATIC_6,6,-8453.0,-3383.0,3679.0,-34.0088,26.9775,-22.876
STATIC_6,6,-8468.0,-3371.0,3655.0,-34.0576,27.0752,-22.9126
STATIC_6,6,-8472.0,-3350.0,3642.0,-34.0576,26.9775,-22.9004
STATIC_6,6,-8478.0,-3376.0,3656.0,-34.0332,27.002,-22.8882
STATIC_6,6,-8472.0,-3372.0,3651.0,-34.082,27.0508,-22.8882
STATIC_6,6,-8466.0,-3358.0,3662.0,-34.0332,26.9775,-22.8882
STATIC_6,6,-8475.0,-3373.0,3655.0,-34.0576,27.0508,-22.876
STATIC_6,6,-8464.0,-3374.0,3629.0,-34.082,26.9775,-22.9126
STATIC_6,6,-8464.0,-3365.0,3633.0,-34.0576,27.0996,-22.8394
STATIC_6,6,-8475.0,-3364.0,3621.0,-34.0332,26.9775,-22.9492
STATIC_6,6,-8466.0,-3373.0,3665.0,-34.0576,27.0508,-22.8149
STATIC_6,6,-8467.0,-3371.0,3654.0,-34.0576,27.002,-22.9736
STATIC_6,6,-8473.0,-3370.0,3661.0,-34.0332,27.002,-22.8638
STATIC_6,6,-8473.0,-3369.0,3652.0,-34.0576,27.0264,-22.9126
STATIC_6,6,-8465.0,-3365.0,3644.0,-34.0332,27.0264,-22.8882
STATIC_6,6,-8461.0,-3371.0,3651.0,-34.0332,27.0264,-22.8516
STATIC_6,6,-8465.0,-3385.0,3620.0,-34.0332,26.9775,-22.9736
STATIC_6,6,-8481.0,-3380.0,3644.0,-34.0332,27.0508,-22.8394
STATIC_6,6,-8479.0,-3370.0,3641.0,-34.0332,27.0264,-22.9248
STATIC_6,6,-8457.0,-3374.0,3665.0,-34.0332,27.0264,-22.8394
STATIC_6,6,-8469.0,-3373.0,3672.0,-34.0332,27.0752,-22.7905
STATIC_6,6,-8455.0,-3369.0,3641.0,-34.0332,27.002,-22.9126
STATIC_6,6,-8463.0,-3375.0,3640.0,-34.0576,27.0752,-22.7783
STATIC_6,6,-8474.0,-3371.0,3635.0,-34.0576,26.9775,-22.937
STATIC_6,6,-8465.0,-3368.0,3661.0,-34.0576,27.0508,-22.8149
STATIC_6,6,-8472.0,-3396.0,3642.0,-34.0332,27.0264,-22.9248
STATIC_7,7,-4709.0,-5279.0,3469.0,-14.5752,34.4238,-23.5718
STATIC_7,7,-4733.0,-5280.0,3480.0,-14.563,34.4971,-23.5474
STATIC_7,7,-4730.0,-5279.0,3440.0,-14.5752,34.3994,-23.645
STATIC_7,7,-4710.0,-5264.0,3430.0,-14.5996,34.5459,-23.4985
STATIC_7,7,-4701.0,-5268.0,3447.0,-14.5386,34.3994,-23.7915
STATIC_7,7,-4708.0,-5275.0,3453.0,-14.5996,34.5215,-23.584
STATIC_7,7,-4730.0,-5272.0,3442.0,-14.563,34.4238,-23.7549
STATIC_7,7,-4727.0,-5271.0,3434.0,-14.5874,34.5215,-23.6572
STATIC_7,7,-4720.0,-5284.0,3422.0,-14.563,34.3994,-23.7305
STATIC_7,7,-4713.0,-5271.0,3458.0,-14.563,34.5703,-23.6572
STATIC_7,7,-4705.0,-5263.0,3458.0,-14.563,34.375,-23.7427
STATIC_7,7,-4708.0,-5268.0,3458.0,-14.5386,34.3994,-23.7549
STATIC_7,7,-4708.0,-5272.0,3459.0,-14.5386,34.375,-23.7549
STATIC_7,7,-4724.0,-5261.0,3447.0,-14.5508,34.4971,-23.6694
STATIC_7,7,-4708.0,-5279.0,3457.0,-14.5386,34.4238,-23.7793
STATIC_7,7,-4709.0,-5270.0,3456.0,-14.5752,34.3994,-23.7183
STATIC_7,7,-4722.0,-5260.0,3437.0,-14.5386,34.4238,-23.7671
STATIC_7,7,-4730.0,-5268.0,3427.0,-14.5752,34.4727,-23.7549
STATIC_7,7,-4719.0,-5267.0,3424.0,-14.5508,34.4482,-23.7305
STATIC_7,7,-4705.0,-5275.0,3440.0,-14.563,34.5703,-23.6206
STATIC_7,7,-4724.0,-5252.0,3458.0,-14.5264,34.4238,-23.7183
STATIC_7,7,-4707.0,-5265.0,3449.0,-14.563,34.5459,-23.6694
STATIC_7,7,-4702.0,-5275.0,3462.0,-14.5508,34.3506,-23.7549
STATIC_7,7,-4712.0,-5255.0,3457.0,-14.563,34.5459,-23.6816
STATIC_7,7,-4710.0,-5262.0,3448.0,-14.5508,34.3506,-23.7915
STATIC_7,7,-4706.0,-5261.0,3445.0,-14.5752,34.5459,-23.5962
STATIC_7,7,-4717.0,-5266.0,3454.0,-14.5386,34.375,-23.8525
STATIC_7,7,-4700.0,-5253.0,3447.0,-14.563,34.3994,-23.7671
STATIC_7,7,-4709.0,-5276.0,3475.0,-14.5386,34.4238,-23.8281
STATIC_7,7,-4721.0,-5265.0,3466.0,-14.5264,34.375,-23.8281
STATIC_7,7,-4706.0,-5260.0,3467.0,-14.5386,34.3506,-23.7793
STATIC_7,7,-4712.0,-5269.0,3468.0,-14.5264,34.4482,-23.7915
STATIC_7,7,-4705.0,-5254.0,3461.0,-14.563,34.3994,-23.7305
STATIC_7,7,-4717.0,-5262.0,3450.0,-14.5264,34.4971,-23.7671
STATIC_7,7,-4721.0,-5266.0,3438.0,-14.5508,34.3994,-23.7915
STATIC_7,7,-4707.0,-5269.0,3437.0,-14.5508,34.5703,-23.6206
STATIC_7,7,-4711.0,-5266.0,3446.0,-14.5386,34.4238,-23.8037
STATIC_7,7,-4694.0,-5269.0,3440.0,-14.5508,34.5215,-23.645
STATIC_7,7,-4711.0,-5260.0,3472.0,-14.5386,34.4238,-23.8281
STATIC_7,7,-4711.0,-5262.0,3467.0,-14.5508,34.5459,-23.645
STATIC_7,7,-4719.0,-5257.0,3464.0,-14.5386,34.4238,-23.7793
STATIC_7,7,-4697.0,-5278.0,3464.0,-14.5264,34.4482,-23.7427
STATIC_7,7,-4693.0,-5269.0,3460.0,-14.563,34.3994,-23.7183
STATIC_7,7,-4706.0,-5278.0,3458.0,-14.563,34.3994,-23.7183
STATIC_7,7,-4696.0,-5261.0,3427.0,-14.563,34.3994,-23.7183
STATIC_7,7,-4693.0,-5269.0,3462.0,-14.563,34.3994,-23.7183
STATIC_7,7,-4707.0,-5280.0,3469.0,-14.563,34.3994,-23.7183
STATIC_7,7,-4715.0,-5251.0,3467.0,-14.563,34.3994,-23.7183
STATIC_7,7,-4699.0,-5265.0,3473.0,-14.563,34.3994,-23.7183
STATIC_7,7,-4721.0,-5276.0,3482.0,-14.563,34.3994,-23.7183
STATIC_7,7,-4690.0,-5260.0,3459.0,-14.563,34.3994,-23.7183
STATIC_7,7,-4695.0,-5256.0,3427.0,-14.563,34.3994,-23.7183
STATIC_7,7,-4705.0,-5258.0,3438.0,-14.563,34.3994,-23.7183
STATIC_7,7,-4713.0,-5254.0,3445.0,-14.563,34.3994,-23.7183
STATIC_7,7,-4697.0,-5249.0,3452.0,-14.563,34.3994,-23.7183
STATIC_7,7,-4708.0,-5265.0,3442.0,-14.563,34.3994,-23.7183
STATIC_7,7,-4704.0,-5267.0,3436.0,-14.563,34.3994,-23.7183
STATIC_7,7,-4707.0,-5275.0,3446.0,-14.563,34.3994,-23.7183
STATIC_8,8,2215.0,-2700.0,3488.0,-14.563,34.3994,-23.7183
STATIC_8,8,2207.0,-2699.0,3478.0,-14.563,34.3994,-23.7183
STATIC_8,8,2187.0,-2719.0,3490.0,-14.563,34.3994,-23.7183
STATIC_8,8,2190.0,-2749.0,3460.0,-14.563,34.3994,-23.7183
STATIC_8,8,2199.0,-2751.0,3477.0,-14.563,34.3994,-23.7183
STATIC_8,8,2186.0,-2725.0,3448.0,17.3584,19.3237,-26.709
STATIC_8,8,2172.0,-2742.0,3459.0,17.3828,19.2017,-26.7822
STATIC_8,8,2194.0,-2753.0,3479.0,17.395,19.3115,-26.8066
STATIC_8,8,2203.0,-2757.0,3496.0,17.3584,19.3481,-26.7822
STATIC_8,8,2192.0,-2752.0,3491.0,17.395,19.2505,-26.8311
STATIC_8,8,2195.0,-2740.0,3461.0,17.3462,19.2505,-26.7578
STATIC_8,8,2187.0,-2739.0,3466.0,17.395,19.2993,-26.8311
STATIC_8,8,2191.0,-2734.0,3481.0,17.3828,19.2383,-26.8066
STATIC_8,8,2182.0,-2738.0,3484.0,17.3584,19.2749,-26.8311
STATIC_8,8,2178.0,-2754.0,3449.0,17.395,19.3726,-26.7578
STATIC_8,8,2180.0,-2744.0,3463.0,17.3462,19.3604,-26.709
STATIC_8,8,2177.0,-2739.0,3479.0,17.3462,19.4458,-26.7334
STATIC_8,8,2184.0,-2712.0,3451.0,17.3462,19.2627,-26.7822
STATIC_8,8,2187.0,-2756.0,3474.0,17.334,19.3359,-26.6602
STATIC_8,8,2173.0,-2746.0,3462.0,17.3828,19.2749,-26.7334
STATIC_8,8,2183.0,-2741.0,3465.0,17.2974,19.3604,-26.6846
STATIC_8,8,2188.0,-2741.0,3460.0,17.3584,19.3726,-26.8066
STATIC_8,8,2207.0,-2749.0,3485.0,17.3218,19.2261,-26.8066
STATIC_8,8,2197.0,-2742.0,3489.0,17.3584,19.2627,-26.7822
STATIC_8,8,2192.0,-2734.0,3454.0,17.3584,19.2383,-26.7822
STATIC_8,8,2178.0,-2750.0,3474.0,17.3096,19.2505,-26.7578
STATIC_8,8,2185.0,-2762.0,3449.0,17.3462,19.1895,-26.8799
STATIC_8,8,2182.0,-2752.0,3462.0,17.334,19.2871,-26.7822
STATIC_8,8,2195.0,-2756.0,3455.0,17.3462,19.2261,-26.8311
STATIC_8,8,2182.0,-2750.0,3497.0,17.3462,19.2505,-26.8066
STATIC_8,8,2178.0,-2748.0,3466.0,17.3096,19.2993,-26.6846
STATIC_8,8,2191.0,-2744.0,3455.0,17.3462,19.3604,-26.7578
STATIC_8,8,2187.0,-2732.0,3479.0,17.2974,19.3115,-26.709
STATIC_8,8,2178.0,-2737.0,3456.0,17.334,19.3481,-26.709
STATIC_8,8,2190.0,-2754.0,3476.0,17.334,19.3848,-26.6846
STATIC_8,8,2203.0,-2742.0,3474.0,17.2974,19.4458,-26.6357
STATIC_8,8,2182.0,-2740.0,3475.0,17.334,19.397,-26.6846
STATIC_8,8,2176.0,-2749.0,3470.0,17.2852,19.4458,-26.5869
STATIC_8,8,2196.0,-2750.0,3453.0,17.3706,19.3604,-26.7822
STATIC_8,8,2197.0,-2754.0,3474.0,17.334,19.2993,-26.709
STATIC_8,8,2184.0,-2748.0,3457.0,17.3462,19.3481,-26.7578
STATIC_8,8,2177.0,-2735.0,3471.0,17.3584,19.3604,-26.7578
STATIC_8,8,2181.0,-2735.0,3471.0,17.334,19.3237,-26.709
STATIC_8,8,2188.0,-2746.0,3473.0,17.3584,19.3481,-26.7822
STATIC_8,8,2193.0,-2739.0,3492.0,17.334,19.3115,-26.709
STATIC_8,8,2190.0,-2744.0,3480.0,17.3584,19.3604,-26.7578
STATIC_8,8,2190.0,-2739.0,3477.0,17.3218,19.3604,-26.6846
STATIC_8,8,2180.0,-2727.0,3495.0,17.3218,19.458,-26.6113
STATIC_8,8,2191.0,-2739.0,3468.0,17.3584,19.4092,-26.7334
STATIC_8,8,2194.0,-2740.0,3462.0,17.2729,19.5068,-26.5625
STATIC_8,8,2191.0,-2725.0,3479.0,17.3828,19.4214,-26.709
STATIC_8,8,2203.0,-2755.0,3458.0,17.3584,19.4702,-26.6113
STATIC_8,8,2196.0,-2741.0,3480.0,17.3828,19.4092,-26.6846
STATIC_8,8,2194.0,-2738.0,3460.0,17.3706,19.4946,-26.6602
STATIC_8,8,2179.0,-2741.0,3476.0,17.3828,19.4214,-26.709
STATIC_8,8,2188.0,-2741.0,3472.0,17.3706,19.3848,-26.7822
STATIC_8,8,2181.0,-2742.0,3463.0,17.334,19.3359,-26.709
STATIC_8,8,2180.0,-2752.0,3481.0,17.3462,19.3604,-26.7334
STATIC_8,8,2206.0,-2754.0,3475.0,17.3584,19.3726,-26.7822
STATIC_8,8,2191.0,-2744.0,3488.0,17.3462,19.397,-26.6846
STATIC_8,8,2197.0,-2752.0,3471.0,17.3828,19.3604,-26.7822
STATIC_8,8,2197.0,-2744.0,3466.0,17.3584,19.3481,-26.7334
STATIC_8,8,2188.0,-2747.0,3495.0,17.4072,19.3481,-26.8066
STATIC_8,8,2187.0,-2737.0,3449.0,17.3584,19.4458,-26.6602
STATIC_8,8,2199.0,-2759.0,3475.0,17.3828,19.3726,-26.7334
STATIC_8,8,2183.0,-2740.0,3465.0,17.3706,19.4702,-26.709
STATIC_8,8,2207.0,-2743.0,3458.0,17.3584,19.3604,-26.7334
STATIC_8,8,2195.0,-2736.0,3479.0,17.3584,19.4824,-26.6846
STATIC_8,8,2186.0,-2757.0,3482.0,17.3462,19.3726,-26.709
STATIC_8,8,2185.0,-2737.0,3475.0,17.334,19.4824,-26.5869
STATIC_8,8,2172.0,-2750.0,3479.0,17.3584,19.397,-26.7578
STATIC_8,8,2197.0,-2743.0,3450.0,17.3096,19.3481,-26.6846
STATIC_8,8,2191.0,-2743.0,3486.0,17.395,19.3848,-26.7578
STATIC_8,8,2202.0,-2741.0,3475.0,17.3828,19.3481,-26.6846
STATIC_9,9,3324.0,719.0,3730.0,23.1445,3.36304,-29.4434
STATIC_9,9,3332.0,720.0,3724.0,23.1689,3.479,-29.3945
STATIC_9,9,3336.0,704.0,3732.0,23.1934,3.45459,-29.3701
STATIC_9,9,3339.0,705.0,3723.0,23.1812,3.61633,-29.2969
STATIC_9,9,3329.0,691.0,3736.0,23.23,3.58276,-29.3213
STATIC_9,9,3334.0,700.0,3725.0,23.1812,3.51257,-29.2969
STATIC_9,9,3355.0,694.0,3698.0,23.2178,3.5675,-29.3457
STATIC_9,9,3332.0,690.0,3703.0,23.2056,3.67432,-29.2969
STATIC_9,9,3354.0,683.0,3714.0,23.1934,3.67126,-29.248
STATIC_9,9,3342.0,663.0,3717.0,23.2544,3.79944,-29.3701
STATIC_9,9,3339.0,637.0,3706.0,23.2544,3.96118,-29.2969
STATIC_9,9,3342.0,636.0,3713.0,23.2666,3.67126,-29.4922
STATIC_9,9,3333.0,652.0,3710.0,23.23,3.71094,-29.4189
STATIC_9,9,3335.0,631.0,3706.0,23.2788,3.99475,-29.3701
STATIC_9,9,3355.0,629.0,3707.0,23.3032,3.82996,-29.3945
STATIC_9,9,3347.0,637.0,3716.0,23.2178,3.85437,-29.3457
STATIC_9,9,3354.0,624.0,3688.0,23.3032,3.88184,-29.3945
STATIC_9,9,3339.0,617.0,3719.0,23.2056,3.90625,-29.3457
STATIC_9,9,3342.0,634.0,3704.0,23.2666,3.9093,-29.3213
STATIC_9,9,3349.0,628.0,3681.0,23.2544,3.90625,-29.3701
STATIC_9,9,3339.0,618.0,3688.0,23.2422,4.01917,-29.1748
STATIC_9,9,3344.0,623.0,3661.0,23.291,3.97034,-29.3701
STATIC_9,9,3349.0,619.0,3676.0,23.2056,4.05579,-29.1992
STATIC_9,9,3352.0,628.0,3709.0,23.2666,3.97034,-29.3457
STATIC_9,9,3369.0,611.0,3679.0,23.2178,4.0741,-29.1748
STATIC_9,9,3353.0,630.0,3677.0,23.2422,3.95203,-29.2969
STATIC_9,9,3359.0,602.0,3704.0,23.2544,3.98865,-29.3213
STATIC_9,9,3345.0,628.0,3693.0,23.1934,3.97339,-29.2725
STATIC_9,9,3348.0,617.0,3686.0,23.2788,3.99475,-29.3457
STATIC_9,9,3341.0,627.0,3693.0,23.2422,3.90625,-29.2725
STATIC_9,9,3351.0,618.0,3674.0,23.2544,3.98865,-29.3701
STATIC_9,9,3352.0,616.0,3687.0,23.2788,3.98254,-29.3213
STATIC_9,9,3344.0,616.0,3682.0,23.2422,3.89404,-29.3213
STATIC_9,9,3343.0,619.0,3685.0,23.291,3.89709,-29.3945
STATIC_9,9,3360.0,612.0,3670.0,23.2056,4.06189,-29.2236
STATIC_9,9,3345.0,618.0,3689.0,23.2544,3.91541,-29.4189
STATIC_9,9,3353.0,619.0,3696.0,23.2178,3.97339,-29.2236
STATIC_9,9,3357.0,626.0,3696.0,23.23,3.84827,-29.3213
STATIC_9,9,3342.0,627.0,3699.0,23.2544,4.03442,-29.3213
STATIC_9,9,3364.0,622.0,3707.0,23.23,3.93372,-29.3457
STATIC_9,9,3351.0,630.0,3718.0,23.2666,4.04968,-29.2725
STATIC_9,9,3342.0,627.0,3699.0,23.2544,3.90625,-29.3945
STATIC_9,9,3355.0,630.0,3695.0,23.2544,3.98254,-29.3701
STATIC_9,9,3338.0,634.0,3702.0,23.2788,3.91235,-29.3701
STATIC_9,9,3361.0,621.0,3705.0,23.23,3.92456,-29.2969
STATIC_9,9,3342.0,612.0,3711.0,23.2666,3.83606,-29.3701
STATIC_9,9,3338.0,625.0,3690.0,23.2178,3.89709,-29.3213
STATIC_9,9,3346.0,619.0,3713.0,23.2544,3.85437,-29.2969
STATIC_9,9,3350.0,613.0,3677.0,23.2544,3.94592,-29.3457
STATIC_9,9,3343.0,619.0,3672.0,23.23,3.9032,-29.3213
STATIC_9,9,3354.0,610.0,3692.0,23.2666,3.95203,-29.2725
STATIC_9,9,3349.0,616.0,3684.0,23.2544,3.96118,-29.3701
STATIC_9,9,3345.0,631.0,3658.0,23.291,3.98254,-29.248
STATIC_9,9,3349.0,623.0,3714.0,23.2788,3.86658,-29.3213
STATIC_9,9,3334.0,634.0,3688.0,23.2666,3.98254,-29.2236
STATIC_9,9,3358.0,632.0,3704.0,23.2666,3.83606,-29.3945
STATIC_9,9,3361.0,644.0,3675.0,23.2178,4.01306,-29.1992
STATIC_9,9,3359.0,616.0,3667.0,23.2666,3.96118,-29.3945
STATIC_9,9,3343.0,632.0,3689.0,23.23,3.87573,-29.3213
STATIC_9,9,3344.0,634.0,3679.0,23.2544,3.88794,-29.3213
STATIC_9,9,3333.0,619.0,3690.0,23.2544,3.91541,-29.3701
STATIC_9,9,3333.0,619.0,3674.0,23.2178,3.82996,-29.2725
STATIC_9,9,3341.0,626.0,3675.0,23.2666,4.05273,-29.3213
STATIC_9,9,3346.0,628.0,3682.0,23.23,3.9856,-29.2725
STATIC_9,9,3346.0,618.0,3687.0,23.2666,3.98254,-29.4189
STATIC_9,9,3338.0,635.0,3681.0,23.2666,4.01917,-29.3701
STATIC_9,9,3336.0,631.0,3686.0,23.23,4.01001,-29.1992
STATIC_9,9,3327.0,625.0,3687.0,23.2666,3.98254,-29.3213
STATIC_9,9,3340.0,617.0,3681.0,23.2056,4.03137,-29.1748
STATIC_9,9,3351.0,617.0,3688.0,23.2666,3.97644,-29.3457
STATIC_9,9,3330.0,619.0,3677.0,23.1812,3.9917,-29.2725
STATIC_9,9,3351.0,615.0,3673.0,23.2422,3.89404,-29.2725
STATIC_9,9,3347.0,622.0,3695.0,23.2666,4.06799,-29.2236
STATIC_9,9,3337.0,609.0,3702.0,23.2422,4.01917,-29.2725
STATIC_9,9,3341.0,623.0,3677.0,23.2788,3.88489,-29.4189
STATIC_9,9,3351.0,613.0,3686.0,23.23,3.86963,-29.3213
STATIC_9,9,3353.0,629.0,3686.0,23.2544,3.82996,-29.3457
STATIC_9,9,3349.0,635.0,3674.0,23.2422,3.93372,-29.3945
STATIC_9,9,3340.0,633.0,3695.0,23.23,3.86658,-29.3213
STATIC_9,9,3333.0,624.0,3688.0,23.2788,3.89709,-29.4189
STATIC_9,9,3350.0,620.0,3702.0,23.2178,3.97034,-29.3457
STATIC_9,9,3339.0,631.0,3695.0,23.2788,3.96729,-29.3945
STATIC_9,9,3337.0,637.0,3704.0,23.2544,3.92761,-29.3701
STATIC_9,9,3336.0,620.0,3690.0,23.2422,3.97339,-29.2236
STATIC_9,9,3351.0,636.0,3696.0,23.2666,3.94592,-29.3945
STATIC_9,9,3341.0,645.0,3673.0,23.2056,4.03137,-29.248
STATIC_9,9,3363.0,625.0,3647.0,23.2788,3.96423,-29.3701
STATIC_9,9,3358.0,638.0,3683.0,23.2178,4.01611,-29.2236
STATIC_9,9,3335.0,636.0,3683.0,23.23,3.92456,-29.3213
STATIC_9,9,3346.0,636.0,3706.0,23.2544,3.9978,-29.2725
STATIC_9,9,3344.0,637.0,3699.0,23.2422,3.93677,-29.3213
STATIC_9,9,3329.0,617.0,3709.0,23.291,3.94897,-29.4189
STATIC_9,9,3338.0,620.0,3679.0,23.2178,3.93677,-29.3701
STATIC_9,9,3349.0,630.0,3692.0,23.291,3.91541,-29.3213
STATIC_9,9,3345.0,629.0,3684.0,23.23,3.9917,-29.3457
STATIC_9,9,3355.0,622.0,3720.0,23.2544,3.86963,-29.3457
STATIC_9,9,3337.0,644.0,3690.0,23.291,3.85437,-29.3945
STATIC_9,9,3329.0,616.0,3690.0,23.23,3.88184,-29.3701
STATIC_9,9,3346.0,627.0,3697.0,23.2788,3.84827,-29.3945
STATIC_9,9,3344.0,629.0,3688.0,23.2178,3.9978,-29.248
STATIC_9,9,3345.0,622.0,3699.0,23.23,3.92456,-29.3457
STATIC_9,9,3356.0,634.0,3696.0,23.2544,4.14429,-29.248
STATIC_9,9,3345.0,629.0,3702.0,23.2178,3.91235,-29.3213
