t_s,tf_x,tf_y,tf_yaw,local_x,local_y,local_yaw,local_vx,global_x,global_y,global_yaw,global_vx,esc_x,esc_y,esc_yaw,esc_vx,gnss_vx,gnss_vy,gnss_speed,cmd_v,cmd_w,drive_target_mps,drive_actual_mps,actual_erpm,steer_rad,mux_source,goal_state,gate,ready,feedback,estop
1.9139817149998635,127.58965922890329,100.63539738416401,0.007296664785654716,0.0,0.0,0.007296664785654716,0.0,127.1594263240115,101.63518144038744,-0.28114298828273304,0.019755712582627854,0.0,0.0,0.0,0.0,0.046,0.034,0.057201398584300366,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,ACTIVE,True,True,True,False
1.9542774880001161,127.58965922890329,100.63539738416401,0.007296664785654716,0.0,0.0,0.007296664785654716,0.0,127.1594263240115,101.63518144038744,-0.28114298828273304,0.019755712582627854,0.0,0.0,0.0,0.0,0.046,0.034,0.057201398584300366,0.0,0.0,0.0,0.0,0.0,0.0,NAV2,ACTIVE,True,True,True,False
1.996326508000493,127.58965922890329,100.63539738416404,0.007296664785654716,0.0,0.0,0.007296664785654716,0.0,127.1585934987413,101.63173612910079,-0.2820587430937738,0.019356626289753973,0.0,0.0,0.0,0.0,0.002,0.031,0.031064449134018134,0.1,0.04418901751961338,0.1,0.0,0.0,0.0,NAV2,ACTIVE,True,True,True,False
2.039230162000422,127.58965922890327,100.63539738416402,0.006697177581861169,0.0,0.0,0.007296664785654716,0.0,127.1585934987413,101.63173612910079,-0.2820587430937738,0.019356626289753973,0.0,0.0,0.0,0.0,0.002,0.031,0.031064449134018134,0.10327021777629852,0.04563409462571144,0.10327021777629852,0.0,0.0,-0.10299388047106102,NAV2,ACTIVE,True,True,True,False
2.0853265420000753,127.58965922890329,100.63539738416401,0.0061499463014889075,0.0,0.0,0.0061499463014889075,0.0,127.1585934987413,101.63173612910079,-0.2820587430937738,0.019356626289753973,0.0,0.0,0.0,0.0,0.002,0.031,0.031064449134018134,0.10327021777629852,0.04563409462571144,0.10327021777629852,0.0,0.0,-0.11440675134724873,NAV2,ACTIVE,True,True,True,False
2.129731842000183,127.58965922890329,100.63539738416402,0.005784833360162446,0.0,0.0,0.005784833360162445,0.0,127.15783054552733,101.63014998803423,-0.28424805171544243,0.018743506299818684,0.0,0.0,0.0,0.0,0.026,0.006,0.026683328128252665,0.1532702177762985,0.0,0.10327021777629852,0.0,0.0,-0.11468507318530015,NAV2,ACTIVE,True,True,True,False
2.173984427000505,127.58965922890329,100.63539738416401,0.0062991387209860895,0.0,0.0,0.006299138720986086,0.0,127.15783054552733,101.63014998803423,-0.28424805171544243,0.018743506299818684,0.0,0.0,0.0,0.0,0.026,0.006,0.026683328128252665,0.15382947027683258,0.0,0.15382947027683258,0.0,0.0,-0.11719034206466947,NAV2,ACTIVE,True,True,True,False
2.2145413560001543,127.59073100934793,100.63540459306142,0.007432575838059119,0.0010717804446441139,7.208897390836452e-06,0.007432575838059119,0.005774915485650364,127.15949051351693,101.62696571455893,-0.28476044434145287,0.019979595413511107,0.002295735783200547,0.0,0.0,0.0580392143296237,0.07,-0.001,0.07000714249274856,0.15382947027683258,0.0,0.15382947027683258,0.0580392143296237,256.0,0.0,NAV2,ACTIVE,True,True,True,False
2.25530727900059,127.59254769639985,100.63541716040086,0.007566188769789761,0.002888467496557013,1.977623685698976e-05,0.007566188769789761,0.014147107465472156,127.15949051351693,101.62696571455893,-0.28476044434145287,0.019979595413511107,0.00346139228771835,0.0,0.0,0.0580392143296237,0.07,-0.001,0.07000714249274856,0.19406969845294952,0.05380004271864891,0.19406969845294952,0.0580392143296237,256.0,0.0,NAV2,ACTIVE,True,True,True,False
2.2963346530004856,127.59362121019113,100.6354248506494,0.007354577671863541,0.00396198128784211,2.7466485369880942e-05,0.007354577671863539,0.01737994073534128,127.16094736679295,101.62321461375146,-0.28523176697208763,0.021166100012342853,0.006439522813528474,2.864702292742589e-07,0.00023331159411863958,0.04488970483306833,-0.06,0.078,0.09840731680114034,0.19406969845294952,0.05380004271864891,0.19406969845294952,0.04488970483306833,198.0,-0.11134474570754992,NAV2,ACTIVE,True,True,True,False
2.3393946599999254,127.59613487459166,100.63544157890279,0.00587657596544489,0.0052391106721423174,3.620847341493651e-05,0.006236190860136493,0.020978525990373257,127.16094736679295,101.62321461375146,-0.28523176697208763,0.021166100012342853,0.0081204099937058,1.05324324199478e-06,0.0005315962793758722,0.041715685299417035,-0.06,0.078,0.09840731680114034,0.19406969845294952,0.05380004271864891,0.19406969845294952,0.041715685299417035,184.0,-0.13055174505989708,NAV2,ACTIVE,True,True,True,False
2.3856570830002966,127.59709699127949,100.63544773967655,0.006459758213888555,0.007437762376205475,5.0355512528609825e-05,0.006459758213888555,0.024991936020635923,127.16094736679295,101.62321461375146,-0.28523176697208763,0.021166100012342853,0.009556209246368625,2.0930815427813554e-06,0.0007885116550565517,0.03582107759406463,-0.06,0.078,0.09840731680114034,0.21740245819091797,0.0776103213429451,0.21740245819091797,0.03582107759406463,158.0,-0.13027342322184576,NAV2,ACTIVE,True,True,True,False
2.430653972000073,127.59828580556507,100.635455601894,0.00683789997876083,0.008626576661779007,5.8217729962384777e-05,0.00683789997876083,0.02695631704213554,127.16223482973018,101.62020457866635,-0.28643658386057863,0.02202065577964536,0.011270182926484861,3.846392375467279e-06,0.0011038188301458539,0.04330269506624268,0.029,0.011,0.031016124838541645,0.21740245819091797,0.0776103213429451,0.21740245819091797,0.04330269506624268,240.0,-0.13751081493767572,NAV2,ACTIVE,True,True,True,False
2.472172309000598,127.5997929842655,100.63546541026025,0.0063402088008239765,0.0101337553622208,6.802609622606463e-05,0.0063402088008239765,0.030019784615880674,127.16223482973018,101.62020457866635,-0.28643658386057863,0.02202065577964536,0.013500025983145978,7.087722406470194e-06,0.0015772201927481033,0.05441176343402222,0.029,0.011,0.031016124838541645,0.2579229474067688,0.08609537780284882,0.21740245819091797,0.05441176343402222,248.0,-0.16256334083397234,NAV2,ACTIVE,True,True,True,False
2.514086815000155,127.6029794780046,100.6354847032353,0.005443230576927861,0.013320249101317632,8.731907128274461e-05,0.00544323057692786,0.03552815517068746,127.16336975924072,101.61790699178471,-0.28831547264013224,0.022568806812445677,0.01570520743293797,1.1470883395263641e-05,0.002130448035929233,0.05622548888182296,-0.051,0.068,0.085,0.2579229474067688,0.08609537780284882,0.2267156809750926,0.05622548888182296,274.0,-0.19123463240135408,NAV2,ACTIVE,True,True,True,False
