source_mode,sample_seq,wall_utc_ns,utc_iso8601,ros_now_ns,monotonic_ns,measurement_stamp_ns,measurement_stamp_sec,measurement_stamp_nanosec,f411_mcu_ms,dronecan_network_us,dronecan_gnss_us,dronecan_time_standard,timestamp_source_code,x_m,y_m,xy_source,gnss_east_m,gnss_north_m,longitude_deg,latitude_deg,altitude_m,hacc_m,vacc_m,fix_type,fix_valid,satellites,satellites_visible,gnss_ground_speed_mps,gnss_course_deg,gnss_vel_n_mps,gnss_vel_e_mps,gnss_vel_d_mps,gnss_sacc_mps,gnss_course_acc_deg,gnss_pdop,gnss_rate_hz,yaw_neo3_deg,yaw_neo3_source,yaw_neo3_valid,neo3_mag_x_ut,neo3_mag_y_ut,neo3_mag_z_ut,neo3_mag_norm_ut,neo3_node_id,yaw_yahboom_deg,yaw_yahboom_source,yaw_yahboom_valid,yah_mag_raw_x_lsb,yah_mag_raw_y_lsb,yah_mag_raw_z_lsb,yah_mag_corrected_x,yah_mag_corrected_y,yahboom_corrected_norm,yaw_inertial_deg,yaw_inertial_source,yaw_inertial_valid,gyro_integrated_yaw_deg,yaw_gnss_heading_deg,yaw_imu_orientation_deg,map_yaw_from_enu_deg,imu_acc_raw_x,imu_acc_raw_y,imu_acc_raw_z,imu_acc_x_mps2,imu_acc_y_mps2,imu_acc_z_mps2,imu_acc_norm_mps2,imu_gyro_raw_x,imu_gyro_raw_y,imu_gyro_raw_z,imu_gyro_x_dps,imu_gyro_y_dps,imu_gyro_z_dps,imu_gyro_x_rps,imu_gyro_y_rps,imu_gyro_z_rps,gyro_z_rps,imu_angle_raw_roll,imu_angle_raw_pitch,imu_angle_raw_yaw,imu_roll_deg,imu_pitch_deg,imu_accgyro_yaw_deg,baro_pressure_pa,baro_temperature_k,neo3_crc_ok,yahboom_checksum_ok,bad_neo3_crc,bad_yahboom_checksum,f4_line_count,gnss_count,neo3_mag_count,imu_acc_count,imu_gyro_count,imu_angle_count,imu_mag_count,raw_message_count,raw_reference
ROS_TOPICS,1,1789468347908210472,2026-09-15T10:32:27.908211+00:00,1789468347908222945,7531140245273,1789468347908222945,1789468347,908222945,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu_ros,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_calibrated_ros,0,nan,nan,nan,nan,-1,nan,yahboom_calibrated_ros,0,nan,nan,nan,nan,nan,nan,nan,logger_gyro_integral:none,0,nan,nan,nan,0.0,,,,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,nan,nan,,,,0.0,0.0,nan,nan,nan,,,,,,0,0,0,0,0,0,0,ROS topics=0 messages=0
ROS_TOPICS,2,1789468348008641546,2026-09-15T10:32:28.008641+00:00,1789468348008651214,7531240676026,1789468348008651214,1789468348,8651214,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu_ros,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_calibrated_ros,0,nan,nan,nan,nan,-1,nan,yahboom_calibrated_ros,0,nan,nan,nan,nan,nan,nan,nan,logger_gyro_integral:none,0,nan,nan,nan,0.0,,,,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,nan,nan,,,,0.0,0.0,nan,nan,nan,,,,,,0,0,0,0,0,0,0,ROS topics=0 messages=0
ROS_TOPICS,3,1789468348109004463,2026-09-15T10:32:28.109004+00:00,1789468348109014333,7531341039100,1789468348109014333,1789468348,109014333,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu_ros,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_calibrated_ros,0,nan,nan,nan,nan,-1,nan,yahboom_calibrated_ros,0,nan,nan,nan,nan,nan,nan,nan,logger_gyro_integral:none,0,nan,nan,nan,0.0,,,,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,nan,nan,,,,0.0,0.0,nan,nan,nan,,,,,,0,0,0,0,0,0,0,ROS topics=0 messages=0
ROS_TOPICS,4,1789468348208094887,2026-09-15T10:32:28.208095+00:00,1789468348208102736,7531440129461,1789468348208102736,1789468348,208102736,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu_ros,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_calibrated_ros,0,nan,nan,nan,nan,-1,nan,yahboom_calibrated_ros,0,nan,nan,nan,nan,nan,nan,nan,logger_gyro_integral:none,0,nan,nan,nan,0.0,,,,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,nan,nan,,,,0.0,0.0,nan,nan,nan,,,,,,0,0,0,0,0,0,0,ROS topics=0 messages=0
ROS_TOPICS,5,1789468348604141031,2026-09-15T10:32:28.604141+00:00,1789468348604150686,7531836175063,1789468348604150686,1789468348,604150686,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu_ros,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_calibrated_ros,0,nan,nan,nan,nan,-1,nan,yahboom_calibrated_ros,0,nan,nan,nan,nan,nan,nan,nan,logger_gyro_integral:none,0,nan,nan,nan,0.0,,,,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,nan,nan,,,,0.0,0.0,nan,nan,nan,,,,,,0,0,0,0,0,0,0,ROS topics=45 messages=0
ROS_TOPICS,6,1789468348609978179,2026-09-15T10:32:28.609978+00:00,1789468348609980421,7531842011857,1789468348609980421,1789468348,609980421,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu_ros,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_calibrated_ros,0,nan,nan,nan,nan,-1,53.16593632897907,/imu/mag_heading_fusion,1,-2431.0,-4638.0,3799.0,0.14418282790125922,-0.8947055355500707,0.9062486872848661,-154.3084716796875,logger_gyro_integral:imu_orientation,1,-154.3084716796875,nan,-154.3084716796875,0.0,,,,-0.39264907226562495,0.0383072265625,9.849745629882811,9.863349648332015,,,,-0.0,-0.06103515624999999,0.0,0.0,0.0010652644360316951,0.0,0.0,,,,-0.12634277343749994,-2.3126220703125004,-154.3084716796875,nan,nan,,,,,,0,0,2,2,0,4,17,ROS topics=45 messages=17
ROS_TOPICS,7,1789468348708378648,2026-09-15T10:32:28.708379+00:00,1789468348708386799,7531940413009,1789468348708386799,1789468348,708386799,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu_ros,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_calibrated_ros,0,nan,nan,nan,nan,-1,53.28785835736529,/imu/mag_heading_fusion,1,2443.0,4628.0,3810.0,0.839996858750894,0.4405759396020437,0.9485261626690078,-154.3084716796875,logger_gyro_integral:imu_orientation,1,-154.3084716796875,nan,-154.3084716796875,0.0,,,,-0.38307226562499996,0.023942016601562498,9.811438403320311,9.824651659910055,,,,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.1318359375000001,-2.3126220703125004,-154.3084716796875,nan,nan,,,,,,0,0,7,7,0,14,68,ROS topics=45 messages=68
ROS_TOPICS,8,1789468348818041604,2026-09-15T10:32:28.818042+00:00,1789468348818048712,7532050075379,1789468348818048712,1789468348,818048712,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu_ros,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_calibrated_ros,0,nan,nan,nan,nan,-1,53.109112210669686,/imu/mag_heading_fusion,1,-2428.0,-4644.0,3785.0,0.14460726533109222,-0.8955681466866313,0.9071678822281268,-154.3084716796875,logger_gyro_integral:imu_orientation,1,-154.3084716796875,nan,-154.3084716796875,0.0,,,,-0.39264907226562495,0.023942016601562498,9.821015209960937,9.834597836956032,,,,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.13183593750000006,-2.30712890625,-154.3084716796875,nan,nan,,,,,,0,0,12,12,0,24,118,ROS topics=52 messages=118
ROS_TOPICS,9,1789468348908303712,2026-09-15T10:32:28.908303+00:00,1789468348908310167,7532140338010,1789468348908310167,1789468348,908310167,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu_ros,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_calibrated_ros,0,nan,nan,nan,nan,-1,53.01799897794111,/imu/mag_heading_fusion,1,-2422.0,-4653.0,3809.0,0.14545712546789838,-0.8968615707529021,0.9085804600819604,-154.3084716796875,logger_gyro_integral:imu_orientation,1,-154.3084716796875,nan,-154.3084716796875,0.0,,,,-0.39743747558593745,0.028730419921875,9.80665,9.82044861831127,,,,-0.0,0.06103515624999999,0.0,0.0,-0.0010652644360316951,0.0,0.0,,,,-0.13183593750000006,-2.30712890625,-154.3084716796875,nan,nan,,,,,,0,0,16,16,0,33,161,ROS topics=52 messages=161
ROS_TOPICS,10,1789468349008228429,2026-09-15T10:32:29.008228+00:00,1789468349008234293,7532240262453,1789468349008234293,1789468349,8234293,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu_ros,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_calibrated_ros,0,nan,nan,nan,nan,-1,53.058835905269234,/imu/mag_heading_fusion,1,-2419.0,-4646.0,3782.0,0.14588583243200537,-0.8958530563264444,0.9076537746485775,-154.3084716796875,logger_gyro_integral:imu_orientation,1,-154.3084716796875,nan,-154.3084716796875,0.0,,,,-0.4213794921875,0.0047884033203125,9.763554370117188,9.778349104078433,,,,-0.0,-0.12207031249999999,0.0,0.0,0.0021305288720633903,0.0,0.0,,,,-0.1318359375000001,-2.3126220703125004,-154.3084716796875,nan,nan,,,,,,0,0,20,20,0,42,204,ROS topics=52 messages=204
