time_iso,unix_s,right_erpm,gnss_gspeed_mps,gnss_vel_norm_mps,ratio_erpm_per_mps,sat,dop,hacc_m,sacc_mps,gnss_measurement_age_s,erpm_pair_age_s,esc_right_age_ms,gnss_vel_sigma_mps,steering_deg,esc_fault,valid,reject_reason
2026-09-17T23:20:53.938,1789662053.938750,-3018.000,0.704200,0.704177,nan,16,0.750,0.644,0.372,0.038,0.003,0.0,0.3721,0.000,0,0,sacc_high
2026-09-17T23:20:54.048,1789662054.048968,-3018.000,0.881700,0.881699,nan,16,0.750,0.647,0.370,0.048,0.014,0.0,0.3699,0.000,0,0,sacc_high
2026-09-17T23:20:54.137,1789662054.137717,-3076.000,0.635600,0.635614,4839.521712,16,0.790,0.647,0.243,0.037,0.003,0.0,0.2430,0.000,0,1,OK
2026-09-17T23:20:54.239,1789662054.239787,-3018.000,0.606900,0.606862,4972.812654,16,0.790,0.645,0.240,0.039,0.004,0.0,0.2400,0.000,0,1,OK
2026-09-17T23:20:54.338,1789662054.338775,-2909.000,0.753300,0.753257,3861.675295,16,0.790,0.643,0.232,0.038,0.005,0.0,0.2320,0.000,0,1,OK
2026-09-17T23:20:54.443,1789662054.443913,-3076.000,0.643500,0.643541,4780.108780,16,0.790,0.640,0.204,0.043,0.009,0.0,0.2040,0.000,0,1,OK
2026-09-17T23:20:54.538,1789662054.538889,-2909.000,0.617800,0.617849,4708.643574,16,0.750,0.634,0.157,0.038,0.003,0.0,0.1570,0.000,0,1,OK
2026-09-17T23:20:54.637,1789662054.637762,-3018.000,0.762500,0.762501,3958.032787,16,0.700,0.630,0.201,0.037,0.003,0.0,0.2010,0.000,0,1,OK
2026-09-17T23:20:54.737,1789662054.737713,-3200.000,0.573600,0.573600,5578.800558,16,0.690,0.625,0.184,0.037,0.003,0.0,0.1840,0.000,0,1,OK
2026-09-17T23:20:54.839,1789662054.839774,-3200.000,0.805800,0.805790,3971.208737,16,0.700,0.621,0.183,0.039,0.005,0.0,0.1830,0.000,0,1,OK
2026-09-17T23:20:54.938,1789662054.938872,-3076.000,0.660100,0.660095,4659.900015,16,0.700,0.618,0.199,0.038,0.004,0.0,0.1990,0.000,0,1,OK
2026-09-17T23:20:55.049,1789662055.049014,-3018.000,0.628200,0.628169,4804.202483,16,0.730,0.615,0.182,0.048,0.013,0.0,0.1820,0.000,0,1,OK
2026-09-17T23:20:55.137,1789662055.137721,-3076.000,0.746300,0.746304,4121.666890,16,0.730,0.612,0.192,0.037,0.004,0.0,0.1920,0.000,0,1,OK
2026-09-17T23:20:55.238,1789662055.238858,-2962.000,0.637500,0.637520,4646.274510,16,0.730,0.610,0.235,0.038,0.004,0.0,0.2350,0.000,0,1,OK
2026-09-17T23:20:55.338,1789662055.338748,-3076.000,0.558500,0.558502,5507.609669,16,0.730,0.609,0.241,0.038,0.003,0.0,0.2410,0.000,0,1,OK
2026-09-17T23:20:55.441,1789662055.441018,-3137.000,0.663900,0.663881,4725.109203,16,0.750,0.606,0.200,0.040,0.006,0.0,0.2000,0.000,0,1,OK
2026-09-17T23:20:55.538,1789662055.538780,-2962.000,0.720300,0.720331,4112.175482,16,0.730,0.604,0.209,0.038,0.003,0.0,0.2090,0.000,0,1,OK
2026-09-17T23:20:55.637,1789662055.637879,-3076.000,0.706700,0.706701,4352.624876,16,0.770,0.601,0.188,0.037,0.002,0.0,0.1880,0.000,0,1,OK
2026-09-17T23:20:55.738,1789662055.738739,-3018.000,0.572000,0.572017,5276.223776,16,0.770,0.599,0.245,0.038,0.004,0.0,0.2450,0.000,0,1,OK
2026-09-17T23:20:55.839,1789662055.839822,-2909.000,0.590600,0.590641,4925.499492,16,0.860,0.598,0.224,0.039,0.004,0.0,0.2240,0.000,0,1,OK
2026-09-17T23:20:55.938,1789662055.938758,-3018.000,0.742800,0.742845,nan,16,0.860,0.597,0.278,0.038,0.003,0.0,0.2780,0.000,0,0,sacc_high
2026-09-17T23:20:56.048,1789662056.048000,-3076.000,0.632400,0.632446,4864.010120,16,0.760,0.594,0.156,0.047,0.013,0.0,0.1560,0.000,0,1,OK
2026-09-17T23:20:56.138,1789662056.138898,-2909.000,0.603800,0.603770,4817.820470,16,0.760,0.592,0.215,0.038,0.005,0.0,0.2150,0.000,0,1,OK
2026-09-17T23:20:56.238,1789662056.238848,-2962.000,0.738900,0.738876,4008.661524,16,0.790,0.591,0.237,0.038,0.004,0.0,0.2370,0.000,0,1,OK
2026-09-17T23:20:56.338,1789662056.338808,-3018.000,0.603300,0.603328,nan,16,0.800,0.591,0.272,0.038,0.003,0.0,0.2720,0.000,0,0,sacc_high
2026-09-17T23:20:56.439,1789662056.439886,-2909.000,0.675800,0.675805,nan,16,0.750,0.591,0.271,0.039,0.005,0.0,0.2710,0.000,0,0,sacc_high
2026-09-17T23:20:56.537,1789662056.537763,-3018.000,0.636000,0.635979,nan,16,0.750,0.592,0.275,0.037,0.003,0.0,0.2750,0.000,0,0,sacc_high
2026-09-17T23:20:56.639,1789662056.639781,-2962.000,0.678900,0.678889,nan,16,0.750,0.592,0.304,0.039,0.004,0.0,0.3040,0.000,0,0,sacc_high
2026-09-17T23:20:56.738,1789662056.738910,-2857.000,0.719100,0.719113,nan,16,0.800,0.593,0.296,0.038,0.003,0.0,0.2961,0.000,0,0,sacc_high
2026-09-17T23:20:56.838,1789662056.838839,-2857.000,0.672000,0.672039,4251.488095,16,0.800,0.592,0.244,0.038,0.003,0.0,0.2440,0.000,0,1,OK
2026-09-17T23:20:56.938,1789662056.938768,-2962.000,0.654000,0.653973,4529.051988,16,0.750,0.592,0.230,0.038,0.004,0.0,0.2300,0.000,0,1,OK
2026-09-17T23:20:57.047,1789662057.047015,-2909.000,0.697700,0.697672,nan,16,0.790,0.591,0.289,0.046,0.012,0.0,0.2890,0.000,0,0,sacc_high
2026-09-17T23:20:57.137,1789662057.137896,-2857.000,0.660100,0.660131,4328.132101,16,0.790,0.591,0.232,0.037,0.002,0.0,0.2320,0.000,0,1,OK
2026-09-17T23:20:57.239,1789662057.239768,-2962.000,0.695800,0.695805,4256.970394,16,0.720,0.590,0.238,0.039,0.004,0.0,0.2380,0.000,0,1,OK
2026-09-17T23:20:57.339,1789662057.339814,-2962.000,0.681000,0.681018,4349.486050,16,0.720,0.588,0.249,0.039,0.004,0.0,0.2490,0.000,0,1,OK
2026-09-17T23:20:57.439,1789662057.439899,-3076.000,0.646800,0.646829,4755.720470,16,0.720,0.587,0.227,0.039,0.005,0.0,0.2270,0.000,0,1,OK
2026-09-17T23:20:57.537,1789662057.537805,-3137.000,0.716800,0.716760,4376.395089,16,0.720,0.586,0.242,0.037,0.003,0.0,0.2420,0.000,0,1,OK
2026-09-17T23:20:57.638,1789662057.638787,-3076.000,0.788000,0.788023,nan,16,0.800,0.586,0.278,0.038,0.004,0.0,0.2780,0.000,0,0,sacc_high
2026-09-17T23:20:57.737,1789662057.737785,-3076.000,0.703200,0.703154,4374.288965,16,0.790,0.585,0.236,0.037,0.002,0.0,0.2360,0.000,0,1,OK
2026-09-17T23:20:57.838,1789662057.838851,-3076.000,0.551400,0.551406,5578.527385,16,0.790,0.584,0.238,0.038,0.005,0.0,0.2380,0.000,0,1,OK
2026-09-17T23:20:57.939,1789662057.939855,-2909.000,0.671600,0.671584,4331.447290,16,0.790,0.583,0.222,0.039,0.004,0.0,0.2220,0.000,0,1,OK
2026-09-17T23:20:58.047,1789662058.047119,-2857.000,0.576200,0.576213,4958.347796,16,0.730,0.582,0.217,0.046,0.012,0.0,0.2170,0.000,0,1,OK
2026-09-17T23:20:58.139,1789662058.139846,-3018.000,0.684400,0.684374,4409.701929,16,0.790,0.580,0.221,0.039,0.005,0.0,0.2210,0.000,0,1,OK
2026-09-17T23:20:58.238,1789662058.238867,-3018.000,0.702000,0.702016,4299.145299,16,0.790,0.579,0.250,0.038,0.004,0.0,0.2500,0.000,0,1,OK
2026-09-17T23:20:58.338,1789662058.338856,-2962.000,0.619100,0.619109,4784.364400,16,0.840,0.578,0.200,0.038,0.003,0.0,0.2000,0.000,0,1,OK
2026-09-17T23:20:58.439,1789662058.439973,-3076.000,0.644200,0.644178,4774.914623,16,0.840,0.576,0.219,0.039,0.004,0.0,0.2190,0.000,0,1,OK
2026-09-17T23:20:58.541,1789662058.541898,-2962.000,0.648800,0.648778,4565.351418,16,0.800,0.575,0.245,0.041,0.007,0.0,0.2450,0.000,0,1,OK
2026-09-17T23:20:58.641,1789662058.641835,-3018.000,0.654100,0.654123,4613.973399,16,0.790,0.574,0.236,0.041,0.006,0.0,0.2360,0.000,0,1,OK
2026-09-17T23:20:58.738,1789662058.738824,-3076.000,0.672900,0.672900,4571.258731,16,0.790,0.573,0.243,0.038,0.004,0.0,0.2430,0.000,0,1,OK
2026-09-17T23:20:58.841,1789662058.841842,-2909.000,0.731200,0.731247,3978.391685,16,0.790,0.572,0.247,0.041,0.006,0.0,0.2470,0.000,0,1,OK
2026-09-17T23:20:58.938,1789662058.938837,-2909.000,0.700700,0.700693,4151.562723,16,0.790,0.571,0.232,0.038,0.003,0.0,0.2320,0.000,0,1,OK
2026-09-17T23:20:59.046,1789662059.046939,-3076.000,0.662800,0.662831,4640.917320,16,0.760,0.570,0.232,0.046,0.011,0.0,0.2320,0.000,0,1,OK
2026-09-17T23:20:59.138,1789662059.138915,-2962.000,0.644100,0.644064,4598.664804,16,0.810,0.570,0.237,0.038,0.005,0.0,0.2370,0.000,0,1,OK
2026-09-17T23:20:59.237,1789662059.237957,-3137.000,0.724500,0.724489,4329.882678,16,0.750,0.569,0.212,0.037,0.002,0.0,0.2120,0.000,0,1,OK
2026-09-17T23:20:59.339,1789662059.339789,-3018.000,0.695300,0.695259,nan,16,0.770,0.569,0.305,0.039,0.005,0.0,0.3050,0.000,0,0,sacc_high
2026-09-17T23:20:59.440,1789662059.440849,-2857.000,0.629600,0.629643,4537.801779,16,0.770,0.569,0.244,0.040,0.005,0.0,0.2440,0.000,0,1,OK
2026-09-17T23:20:59.539,1789662059.539843,-2857.000,0.745700,0.745693,3831.299450,16,0.770,0.569,0.247,0.039,0.005,0.0,0.2470,0.000,0,1,OK
2026-09-17T23:20:59.638,1789662059.638842,-2962.000,0.600900,0.600901,4929.272758,16,0.770,0.569,0.235,0.038,0.003,0.0,0.2350,0.000,0,1,OK
2026-09-17T23:20:59.738,1789662059.738890,-2807.000,0.665900,0.665920,nan,16,0.770,0.569,0.266,0.038,0.004,0.0,0.2660,0.000,0,0,sacc_high
2026-09-17T23:20:59.837,1789662059.837840,-2962.000,0.656400,0.656403,4512.492383,16,0.770,0.568,0.241,0.037,0.002,0.0,0.2410,0.000,0,1,OK
2026-09-17T23:20:59.939,1789662059.939907,-2909.000,0.579900,0.579940,nan,16,0.770,0.568,0.265,0.039,0.004,0.0,0.2650,0.000,0,0,sacc_high
2026-09-17T23:21:00.048,1789662060.048020,-3018.000,0.554600,0.554593,nan,16,0.790,0.568,0.264,0.047,0.012,0.0,0.2640,0.000,0,0,sacc_high
2026-09-17T23:21:00.138,1789662060.138945,-2857.000,0.702100,0.702118,nan,16,0.770,0.569,0.280,0.038,0.004,0.0,0.2801,0.000,0,0,sacc_high
2026-09-17T23:21:00.242,1789662060.242136,-2909.000,0.639900,0.639941,nan,16,0.810,0.569,0.277,0.041,0.007,0.0,0.2770,0.000,0,0,sacc_high
2026-09-17T23:21:00.338,1789662060.338798,-3018.000,0.696900,0.696897,nan,16,0.790,0.569,0.256,0.038,0.003,0.0,0.2560,0.000,0,0,sacc_high
2026-09-17T23:21:00.440,1789662060.440921,-2962.000,0.712800,0.712816,4155.443322,16,0.790,0.568,0.224,0.040,0.006,0.0,0.2240,0.000,0,1,OK
2026-09-17T23:21:00.537,1789662060.537838,-3333.000,0.800800,0.800761,4162.087912,16,0.820,0.567,0.220,0.037,0.002,0.0,0.2200,0.000,0,1,OK
2026-09-17T23:21:00.638,1789662060.638839,-3137.000,0.777200,0.777190,nan,16,0.840,0.567,0.322,0.038,0.005,0.0,0.3220,0.000,0,0,sacc_high
2026-09-17T23:21:00.739,1789662060.739006,-3137.000,0.729000,0.728962,nan,16,0.800,0.567,0.264,0.038,0.003,0.0,0.2640,0.000,0,0,sacc_high
2026-09-17T23:21:00.838,1789662060.838581,-3200.000,0.679300,0.679265,nan,16,0.800,0.568,0.281,0.038,0.001,0.0,0.2810,0.000,0,0,sacc_high
2026-09-17T23:21:00.938,1789662060.938832,-3018.000,0.656400,0.656415,nan,16,0.860,0.568,0.328,0.038,0.004,0.0,0.3280,0.000,0,0,sacc_high
2026-09-17T23:21:01.051,1789662061.051768,-2909.000,0.612000,0.611952,nan,16,0.800,0.569,0.285,0.051,0.016,0.0,0.2850,0.000,0,0,sacc_high
2026-09-17T23:21:01.139,1789662061.139765,-3076.000,0.749300,0.749321,nan,16,0.840,0.569,0.290,0.039,0.004,0.0,0.2900,0.000,0,0,sacc_high
2026-09-17T23:21:01.238,1789662061.238895,-2962.000,0.539400,0.539449,nan,16,0.840,0.570,0.282,0.038,0.004,0.0,0.2820,0.000,0,0,sacc_high
2026-09-17T23:21:01.338,1789662061.338783,-3200.000,0.635700,0.635693,nan,16,0.770,0.570,0.283,0.038,0.004,0.0,0.2830,0.000,0,0,sacc_high
2026-09-17T23:21:01.439,1789662061.439902,-3200.000,0.687800,0.687797,nan,16,0.840,0.570,0.261,0.039,0.006,0.0,0.2610,0.000,0,0,sacc_high
2026-09-17T23:21:01.538,1789662061.538976,-3200.000,0.741200,0.741173,nan,16,0.840,0.570,0.268,0.038,0.003,0.0,0.2680,0.000,0,0,sacc_high
2026-09-17T23:21:01.640,1789662061.640794,-3137.000,0.764300,0.764253,4104.409263,16,0.840,0.570,0.238,0.040,0.005,0.0,0.2380,0.000,0,1,OK
2026-09-17T23:21:01.738,1789662061.738734,-3137.000,0.761500,0.761463,4119.500985,16,0.790,0.569,0.243,0.038,0.004,0.0,0.2430,0.000,0,1,OK
2026-09-17T23:21:01.842,1789662061.842776,-3265.000,0.745600,0.745634,4379.023605,16,0.820,0.568,0.249,0.042,0.006,0.0,0.2490,0.000,0,1,OK
2026-09-17T23:21:01.936,1789662061.936151,-3265.000,0.687300,0.687255,nan,16,0.840,0.569,0.324,0.035,0.001,0.0,0.3240,0.000,0,0,sacc_high
2026-09-17T23:21:02.049,1789662062.049047,-3200.000,0.721300,0.721343,nan,16,0.920,0.569,0.259,0.048,0.014,0.0,0.2590,0.000,0,0,sacc_high
2026-09-17T23:21:02.138,1789662062.138831,-3200.000,0.776600,0.776642,nan,16,0.860,0.569,0.300,0.038,0.003,0.0,0.3000,0.000,0,0,sacc_high
2026-09-17T23:21:02.241,1789662062.241035,-3137.000,0.616000,0.616032,nan,16,0.860,0.569,0.278,0.040,0.006,0.0,0.2780,0.000,0,0,sacc_high
2026-09-17T23:21:02.339,1789662062.339017,-3018.000,0.591300,0.591319,nan,16,0.740,0.570,0.274,0.038,0.004,0.0,0.2740,0.000,0,0,sacc_high
2026-09-17T23:21:02.440,1789662062.440880,-3018.000,0.766300,0.766322,nan,16,0.840,0.571,0.330,0.040,0.005,0.0,0.3300,0.000,0,0,sacc_high
2026-09-17T23:21:02.538,1789662062.538822,-3076.000,0.564400,0.564427,nan,16,0.840,0.572,0.288,0.038,0.004,0.0,0.2880,0.000,0,0,sacc_high
2026-09-17T23:21:02.638,1789662062.638870,-3018.000,0.637700,0.637654,4732.632899,16,0.800,0.572,0.245,0.038,0.003,0.0,0.2450,0.000,0,1,OK
2026-09-17T23:21:02.739,1789662062.739843,-2962.000,0.715200,0.715153,nan,16,0.790,0.572,0.270,0.039,0.004,0.0,0.2700,0.000,0,0,sacc_high
2026-09-17T23:21:02.838,1789662062.838866,-3018.000,0.502800,0.502777,nan,16,0.790,0.571,0.266,0.038,0.004,0.0,0.2660,0.000,0,0,sacc_high
2026-09-17T23:21:02.937,1789662062.937755,-2962.000,0.748000,0.747952,nan,16,0.740,0.571,0.330,0.037,0.003,0.0,0.3300,0.000,0,0,sacc_high
