time_iso,unix_s,right_erpm,gnss_gspeed_mps,gnss_vel_norm_mps,ratio_erpm_per_mps,sat,dop,hacc_m,sacc_mps,gnss_measurement_age_s,erpm_pair_age_s,esc_right_age_ms,gnss_vel_sigma_mps,steering_deg,esc_fault,valid,reject_reason
2026-09-17T23:19:44.844,1789661984.844229,0.000,0.221100,0.221054,nan,16,0.740,0.701,0.502,0.044,0.014,0.0,nan,0.000,0,0,gnss_fix_not_ok;sacc_high;speed_low
2026-09-17T23:19:44.939,1789661984.939306,0.000,0.039600,0.039623,nan,16,0.750,0.706,0.538,0.039,0.008,0.0,nan,0.000,0,0,gnss_fix_not_ok;sacc_high;speed_low
2026-09-17T23:19:45.048,1789661985.048030,0.000,0.027200,0.027166,nan,16,0.750,0.709,0.447,0.048,0.018,0.0,nan,0.000,0,0,gnss_fix_not_ok;sacc_high;speed_low
2026-09-17T23:19:45.139,1789661985.139190,0.000,0.081900,0.081884,nan,16,0.760,0.713,0.527,0.039,0.008,0.0,nan,0.000,0,0,gnss_fix_not_ok;sacc_high;speed_low
2026-09-17T23:19:45.239,1789661985.239469,0.000,0.078300,0.078294,nan,16,0.760,0.715,0.394,0.039,0.008,0.0,0.3940,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:45.338,1789661985.338340,0.000,0.054600,0.054589,nan,16,0.750,0.717,0.337,0.038,0.007,0.0,0.3370,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:45.438,1789661985.438609,0.000,0.009100,0.009055,nan,16,0.770,0.719,0.279,0.038,0.008,0.0,0.2790,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:45.537,1789661985.537628,0.000,0.044600,0.044598,nan,16,0.770,0.720,0.292,0.037,0.006,0.0,0.2920,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:45.638,1789661985.638371,0.000,0.023700,0.023707,nan,16,0.770,0.722,0.254,0.038,0.008,0.0,0.2540,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:45.738,1789661985.738335,0.000,0.035100,0.035128,nan,16,0.750,0.724,0.346,0.038,0.007,0.0,0.3460,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:45.838,1789661985.838352,0.000,0.063300,0.063325,nan,16,0.770,0.726,0.420,0.038,0.008,0.0,0.4200,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:45.938,1789661985.938383,0.000,0.054000,0.054037,nan,16,0.750,0.727,0.310,0.038,0.008,0.0,0.3100,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:46.047,1789661986.047342,0.000,0.054200,0.054203,nan,16,0.780,0.725,0.282,0.047,0.016,0.0,0.2820,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:46.139,1789661986.139348,0.000,0.078400,0.078447,nan,16,0.780,0.723,0.309,0.039,0.009,0.0,0.3090,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:46.238,1789661986.238786,0.000,0.116900,0.116914,nan,16,0.780,0.723,0.344,0.038,0.008,0.0,0.3440,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:46.338,1789661986.338391,0.000,0.023300,0.023259,nan,16,0.780,0.724,0.352,0.038,0.008,0.0,0.3520,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:46.443,1789661986.443517,0.000,0.057000,0.057009,nan,16,0.770,0.725,0.414,0.043,0.013,0.0,0.4140,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:46.537,1789661986.537520,0.000,0.016400,0.016401,nan,16,0.780,0.726,0.218,0.037,0.007,0.0,0.2180,0.000,0,0,speed_low
2026-09-17T23:19:46.640,1789661986.640349,0.000,0.023100,0.023087,nan,16,0.780,0.726,0.313,0.040,0.009,0.0,0.3130,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:46.738,1789661986.738348,0.000,0.009200,0.009220,nan,16,0.780,0.726,0.308,0.038,0.008,0.0,0.3080,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:46.838,1789661986.838429,0.000,0.176100,0.176051,nan,16,0.780,0.726,0.380,0.038,0.008,0.0,0.3800,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:46.938,1789661986.938596,0.000,0.034500,0.034525,nan,16,0.780,0.726,0.308,0.038,0.009,0.0,0.3080,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:47.050,1789661987.050879,0.000,0.042200,0.042190,nan,16,0.780,0.726,0.355,0.050,0.020,0.0,0.3549,0.000,0,0,sacc_high;speed_low
2026-09-17T23:19:47.139,1789661987.139445,0.000,0.030700,0.030676,nan,16,0.780,0.727,0.368,0.039,0.008,0.0,0.3679,0.000,0,0,sacc_high;speed_low
