time_iso,unix_s,right_erpm,gnss_gspeed_mps,gnss_vel_norm_mps,ratio_erpm_per_mps,sat,dop,hacc_m,sacc_mps,gnss_measurement_age_s,erpm_pair_age_s,esc_right_age_ms,gnss_vel_sigma_mps,steering_deg,esc_fault,valid,reject_reason
2026-09-17T23:18:10.047,1789661890.047795,0.000,0.035700,0.035693,nan,16,0.740,0.566,0.387,0.047,0.012,0.0,nan,0.000,0,0,gnss_fix_not_ok;sacc_high;speed_low
2026-09-17T23:18:10.138,1789661890.138526,0.000,0.048100,0.048094,nan,16,0.740,0.570,0.386,0.038,0.003,0.0,nan,0.000,0,0,gnss_fix_not_ok;sacc_high;speed_low
2026-09-17T23:18:10.237,1789661890.237949,0.000,0.065000,0.065008,nan,16,0.740,0.573,0.381,0.037,0.005,0.0,0.3810,0.000,0,0,sacc_high;speed_low
2026-09-17T23:18:10.338,1789661890.338850,0.000,0.017000,0.016971,nan,16,0.760,0.575,0.344,0.038,0.006,0.0,0.3440,0.000,0,0,sacc_high;speed_low
2026-09-17T23:18:10.437,1789661890.437934,0.000,0.041800,0.041773,nan,16,0.760,0.576,0.269,0.037,0.005,0.0,0.2690,0.000,0,0,sacc_high;speed_low
2026-09-17T23:18:10.538,1789661890.538910,0.000,0.035200,0.035228,nan,16,0.760,0.577,0.240,0.038,0.006,0.0,0.2400,0.000,0,0,speed_low
2026-09-17T23:18:10.638,1789661890.638855,0.000,0.042100,0.042059,nan,16,0.760,0.578,0.302,0.038,0.006,0.0,0.3020,0.000,0,0,sacc_high;speed_low
2026-09-17T23:18:10.737,1789661890.737733,0.000,0.035500,0.035468,nan,16,0.760,0.578,0.247,0.037,0.002,0.0,0.2470,0.000,0,0,speed_low
2026-09-17T23:18:10.839,1789661890.839773,0.000,0.043600,0.043566,nan,16,0.760,0.578,0.248,0.039,0.006,0.0,0.2480,0.000,0,0,speed_low
2026-09-17T23:18:10.936,1789661890.936699,0.000,0.047000,0.047011,nan,16,0.760,0.578,0.294,0.036,0.004,0.0,0.2940,0.000,0,0,sacc_high;speed_low
2026-09-17T23:18:11.049,1789661891.049270,0.000,0.039800,0.039812,nan,16,0.760,0.578,0.294,0.048,0.016,0.0,0.2940,0.000,0,0,sacc_high;speed_low
2026-09-17T23:18:11.138,1789661891.138899,0.000,0.037000,0.037014,nan,16,0.760,0.578,0.298,0.038,0.006,0.0,0.2980,0.000,0,0,sacc_high;speed_low
2026-09-17T23:18:11.238,1789661891.238923,0.000,0.032000,0.032016,nan,16,0.760,0.578,0.267,0.037,0.005,0.0,0.2670,0.000,0,0,sacc_high;speed_low
2026-09-17T23:18:11.338,1789661891.338820,0.000,0.024400,0.024413,nan,16,0.760,0.578,0.257,0.038,0.006,0.0,0.2570,0.000,0,0,sacc_high;speed_low
2026-09-17T23:18:11.438,1789661891.438120,0.000,0.073000,0.073007,nan,16,0.760,0.579,0.189,0.037,0.005,0.0,0.1890,0.000,0,0,speed_low
2026-09-17T23:18:11.538,1789661891.538994,0.000,0.081500,0.081541,nan,16,0.760,0.579,0.327,0.038,0.005,0.0,0.3270,0.000,0,0,sacc_high;speed_low
2026-09-17T23:18:11.638,1789661891.638081,0.000,0.019700,0.019698,nan,16,0.740,0.580,0.226,0.037,0.005,0.0,0.2260,0.000,0,0,speed_low
2026-09-17T23:18:11.738,1789661891.738961,0.000,0.031100,0.031145,nan,16,0.760,0.581,0.280,0.038,0.006,0.0,0.2801,0.000,0,0,sacc_high;speed_low
2026-09-17T23:18:11.838,1789661891.838027,0.000,0.050300,0.050329,nan,16,0.760,0.581,0.233,0.037,0.005,0.0,0.2330,0.000,0,0,speed_low
2026-09-17T23:18:11.937,1789661891.937098,0.000,0.054700,0.054708,nan,16,0.760,0.581,0.227,0.036,0.005,0.0,0.2270,0.000,0,0,speed_low
2026-09-17T23:18:12.050,1789661892.050346,0.000,0.049200,0.049244,nan,16,0.760,0.582,0.248,0.049,0.017,0.0,0.2480,0.000,0,0,speed_low
2026-09-17T23:18:12.141,1789661892.141112,0.000,0.041800,0.041785,nan,16,0.760,0.583,0.229,0.041,0.008,0.0,0.2290,0.000,0,0,speed_low
2026-09-17T23:18:12.237,1789661892.237933,0.000,0.035300,0.035341,nan,16,0.760,0.583,0.239,0.037,0.004,0.0,0.2390,0.000,0,0,speed_low
2026-09-17T23:18:12.339,1789661892.339813,0.000,0.051600,0.051624,nan,16,0.740,0.584,0.290,0.039,0.006,0.0,0.2900,0.000,0,0,sacc_high;speed_low
2026-09-17T23:18:12.439,1789661892.439011,0.000,0.020600,0.020616,nan,16,0.760,0.585,0.331,0.038,0.005,0.0,0.3310,0.000,0,0,sacc_high;speed_low
2026-09-17T23:18:12.539,1789661892.539090,0.000,0.020500,0.020518,nan,16,0.740,0.586,0.275,0.038,0.006,0.0,0.2750,0.000,0,0,sacc_high;speed_low
2026-09-17T23:18:12.639,1789661892.639939,0.000,0.010000,0.010050,nan,16,0.760,0.587,0.281,0.039,0.007,0.0,0.2810,0.000,0,0,sacc_high;speed_low
2026-09-17T23:18:12.737,1789661892.737855,0.000,0.025300,0.025298,nan,16,0.760,0.587,0.298,0.037,0.005,0.0,0.2980,0.000,0,0,sacc_high;speed_low
2026-09-17T23:18:12.841,1789661892.841341,0.000,0.087600,0.087573,nan,16,0.760,0.588,0.204,0.041,0.007,0.0,0.2040,0.000,0,0,speed_low
2026-09-17T23:18:12.938,1789661892.938824,0.000,0.038200,0.038184,nan,16,0.760,0.588,0.266,0.038,0.006,0.0,0.2660,0.000,0,0,sacc_high;speed_low
