time_iso,unix_s,right_erpm,gnss_gspeed_mps,gnss_vel_norm_mps,ratio_erpm_per_mps,sat,dop,hacc_m,sacc_mps,gnss_measurement_age_s,erpm_pair_age_s,esc_right_age_ms,gnss_vel_sigma_mps,steering_deg,esc_fault,valid,reject_reason
2026-09-17T23:24:12.341,1789662252.341584,0.000,0.009200,0.009220,nan,16,0.660,0.522,0.387,0.041,0.017,0.0,nan,0.000,0,0,gnss_fix_not_ok;sacc_high;speed_low
2026-09-17T23:24:12.439,1789662252.439188,0.000,0.050000,0.050000,nan,16,0.680,0.525,0.364,0.038,0.016,0.0,nan,0.000,0,0,gnss_fix_not_ok;sacc_high;speed_low
2026-09-17T23:24:12.537,1789662252.537671,0.000,0.025600,0.025612,nan,16,0.680,0.528,0.380,0.037,0.015,0.0,nan,0.000,0,0,gnss_fix_not_ok;sacc_high;speed_low
2026-09-17T23:24:12.638,1789662252.638829,0.000,0.074000,0.074000,nan,16,0.680,0.530,0.372,0.038,0.016,0.0,nan,0.000,0,0,gnss_fix_not_ok;sacc_high;speed_low
2026-09-17T23:24:12.737,1789662252.737592,0.000,0.006700,0.006708,nan,16,0.680,0.532,0.348,0.037,0.014,0.0,nan,0.000,0,0,gnss_fix_not_ok;sacc_high;speed_low
2026-09-17T23:24:12.841,1789662252.841361,0.000,0.077800,0.077795,nan,16,0.680,0.534,0.319,0.040,0.019,0.0,0.3190,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:12.939,1789662252.939459,0.000,0.041300,0.041304,nan,16,0.680,0.535,0.303,0.038,0.016,0.0,0.3030,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:13.047,1789662253.047044,0.000,0.053300,0.053254,nan,16,0.700,0.536,0.297,0.046,0.004,0.0,0.2970,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:13.140,1789662253.140089,0.000,0.039100,0.039115,nan,16,0.690,0.536,0.299,0.039,0.017,0.0,0.2990,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:13.242,1789662253.242978,0.000,0.036700,0.036674,nan,16,0.700,0.537,0.323,0.042,0.020,0.0,0.3230,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:13.337,1789662253.337931,0.000,0.062100,0.062129,nan,16,0.710,0.538,0.288,0.037,0.014,0.0,0.2880,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:13.439,1789662253.439408,0.000,0.086300,0.086331,nan,16,0.700,0.539,0.282,0.038,0.016,0.0,0.2820,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:13.537,1789662253.537803,0.000,0.038100,0.038079,nan,16,0.700,0.539,0.293,0.037,0.014,0.0,0.2930,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:13.637,1789662253.637976,0.000,0.004500,0.004472,nan,16,0.700,0.540,0.273,0.037,0.015,0.0,0.2730,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:13.739,1789662253.739308,0.000,0.017500,0.017493,nan,16,0.700,0.540,0.247,0.039,0.016,0.0,0.2470,0.000,0,0,speed_low
2026-09-17T23:24:13.839,1789662253.839085,0.000,0.060400,0.060440,nan,16,0.700,0.541,0.305,0.038,0.016,0.0,0.3050,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:13.937,1789662253.937866,0.000,0.010600,0.010630,nan,16,0.700,0.543,0.314,0.037,0.014,0.0,0.3140,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:14.047,1789662254.047886,0.000,0.053200,0.053160,nan,16,0.700,0.544,0.313,0.047,0.004,0.0,0.3130,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:14.138,1789662254.138016,0.000,0.006300,0.006325,nan,16,0.700,0.545,0.293,0.037,0.015,0.0,0.2930,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:14.240,1789662254.240794,0.000,0.018200,0.018248,nan,16,0.700,0.546,0.307,0.040,0.017,0.0,0.3070,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:14.339,1789662254.339502,0.000,0.029800,0.029833,nan,16,0.700,0.547,0.233,0.039,0.015,0.0,0.2330,0.000,0,0,speed_low
2026-09-17T23:24:14.439,1789662254.439406,0.000,0.005100,0.005099,nan,16,0.700,0.548,0.328,0.038,0.016,0.0,0.3280,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:14.537,1789662254.537319,0.000,0.034400,0.034409,nan,16,0.770,0.549,0.319,0.037,0.014,0.0,0.3190,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:14.639,1789662254.639368,0.000,0.072600,0.072560,nan,16,0.700,0.551,0.338,0.038,0.015,0.0,0.3380,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:14.739,1789662254.739459,0.000,0.026200,0.026173,nan,16,0.700,0.552,0.334,0.039,0.016,0.0,0.3340,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:14.838,1789662254.838014,0.000,0.020100,0.020125,nan,16,0.700,0.554,0.305,0.037,0.014,0.0,0.3050,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:14.940,1789662254.940897,0.000,0.033300,0.033302,nan,16,0.700,0.555,0.246,0.040,0.017,0.0,0.2460,0.000,0,0,speed_low
2026-09-17T23:24:15.046,1789662255.046924,0.000,0.061300,0.061294,nan,16,0.700,0.557,0.316,0.046,0.003,0.0,0.3160,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:15.138,1789662255.138304,0.000,0.032000,0.032016,nan,16,0.680,0.558,0.314,0.037,0.013,0.0,0.3140,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:15.239,1789662255.239827,-479.000,0.043000,0.042953,nan,16,0.700,0.559,0.284,0.039,0.015,0.0,0.2839,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:15.339,1789662255.339359,492.000,0.108500,0.108467,nan,16,0.700,0.560,0.279,0.038,0.014,0.0,0.2790,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:15.441,1789662255.441849,1134.000,0.133800,0.133843,nan,16,0.700,0.560,0.292,0.041,0.018,0.0,0.2920,0.000,0,0,sacc_high;speed_low
2026-09-17T23:24:15.539,1789662255.539887,2105.000,0.383100,0.383099,nan,16,0.700,0.561,0.283,0.039,0.015,0.0,0.2830,0.000,0,0,sacc_high
2026-09-17T23:24:15.639,1789662255.639162,3200.000,0.591800,0.591752,nan,16,0.680,0.562,0.317,0.038,0.015,0.0,0.3170,0.000,0,0,sacc_high
2026-09-17T23:24:15.739,1789662255.739172,3809.000,0.665000,0.664982,nan,16,0.750,0.563,0.269,0.038,0.014,0.0,0.2690,0.000,0,0,sacc_high
2026-09-17T23:24:15.840,1789662255.840295,5000.000,0.985900,0.985897,nan,16,0.720,0.564,0.293,0.039,0.013,0.0,0.2930,0.000,0,0,sacc_high
2026-09-17T23:24:15.939,1789662255.939248,6400.000,1.155700,1.155741,nan,16,0.730,0.565,0.285,0.039,0.015,0.0,0.2850,0.000,0,0,sacc_high
2026-09-17T23:24:16.048,1789662256.048200,5714.000,1.186200,1.186230,nan,16,0.680,0.566,0.310,0.047,0.002,0.0,0.3100,0.000,0,0,sacc_high
2026-09-17T23:24:16.139,1789662256.139070,6153.000,1.373900,1.373893,4478.491884,16,0.750,0.566,0.249,0.038,0.012,0.0,0.2490,0.000,0,1,OK
2026-09-17T23:24:16.240,1789662256.240863,6153.000,1.569900,1.569905,nan,16,0.750,0.565,0.251,0.040,0.013,0.0,0.2510,0.000,0,0,sacc_high
2026-09-17T23:24:16.339,1789662256.339824,6400.000,1.550800,1.550806,4126.902244,16,0.730,0.565,0.248,0.039,0.016,0.0,0.2480,0.000,0,1,OK
2026-09-17T23:24:16.439,1789662256.439393,6666.000,1.432100,1.432110,4654.702884,16,0.730,0.564,0.241,0.038,0.014,0.0,0.2410,0.000,0,1,OK
2026-09-17T23:24:16.540,1789662256.540819,6400.000,1.352500,1.352475,4731.977819,16,0.730,0.563,0.245,0.040,0.014,0.0,0.2450,0.000,0,1,OK
2026-09-17T23:24:16.639,1789662256.639004,6400.000,1.490200,1.490154,4294.725540,16,0.730,0.562,0.240,0.038,0.014,0.0,0.2400,0.000,0,1,OK
2026-09-17T23:24:16.739,1789662256.739084,6400.000,1.466200,1.466168,4365.025235,16,0.780,0.560,0.219,0.038,0.013,0.0,0.2190,0.000,0,1,OK
