time_iso,gnss_mps,right_erpm,yaw_rate_rps,yaw_error_to_goal_rad,goal_distance_m
2026-09-18T00:34:52.278,0.046200,0.000,0.000000,nan,nan
2026-09-18T00:34:52.478,0.061300,0.000,0.000000,nan,nan
2026-09-18T00:34:52.678,0.032400,0.000,0.000000,nan,nan
2026-09-18T00:34:52.878,0.013600,0.000,0.000000,nan,nan
2026-09-18T00:34:53.078,0.036100,0.000,0.000000,nan,nan
2026-09-18T00:34:53.278,0.068000,0.000,0.000000,nan,nan
2026-09-18T00:34:53.478,0.057400,0.000,0.000000,nan,nan
2026-09-18T00:34:53.678,0.046100,0.000,0.000000,nan,nan
2026-09-18T00:34:53.878,0.063700,0.000,0.000000,nan,nan
2026-09-18T00:34:54.078,0.059400,0.000,0.000000,nan,nan
2026-09-18T00:34:54.278,0.055100,0.000,0.000000,nan,nan
2026-09-18T00:34:54.478,0.066200,0.000,0.000000,nan,nan
2026-09-18T00:34:54.678,0.034500,0.000,0.000000,nan,nan
2026-09-18T00:34:54.878,0.046200,0.000,0.000000,nan,nan
2026-09-18T00:34:55.078,0.026800,0.000,0.000000,nan,nan
2026-09-18T00:34:55.278,0.092600,0.000,0.000000,nan,nan
2026-09-18T00:34:55.478,0.025500,0.000,0.000000,nan,nan
2026-09-18T00:34:55.678,0.020000,0.000,0.000000,nan,nan
2026-09-18T00:34:55.878,0.028300,0.000,0.000000,nan,nan
2026-09-18T00:34:56.078,0.023800,0.000,0.000000,nan,nan
2026-09-18T00:34:56.278,0.108200,0.000,0.000000,nan,nan
2026-09-18T00:34:56.478,0.055700,0.000,0.000000,nan,nan
2026-09-18T00:34:56.678,0.039100,0.000,0.000000,nan,nan
2026-09-18T00:34:56.878,0.015000,0.000,0.000000,nan,nan
2026-09-18T00:34:57.078,0.059500,0.000,0.000000,nan,nan
2026-09-18T00:34:57.278,0.023300,0.000,0.000000,nan,nan
2026-09-18T00:34:57.478,0.173200,0.000,0.000000,nan,nan
2026-09-18T00:34:57.678,0.038500,0.000,0.000000,nan,nan
2026-09-18T00:34:57.878,0.053600,0.000,0.000000,nan,nan
2026-09-18T00:34:58.078,0.037300,0.000,0.000000,nan,nan
2026-09-18T00:34:58.278,0.016500,0.000,0.000000,nan,nan
2026-09-18T00:34:58.478,0.055200,0.000,0.000000,nan,nan
2026-09-18T00:34:58.678,0.046400,0.000,0.000000,nan,nan
2026-09-18T00:34:58.878,0.023700,0.000,0.000000,nan,nan
2026-09-18T00:34:59.078,0.025000,0.000,0.000000,nan,nan
2026-09-18T00:34:59.278,0.131800,0.000,0.000000,nan,nan
2026-09-18T00:34:59.478,0.021000,0.000,0.000000,nan,nan
2026-09-18T00:34:59.678,0.043400,0.000,0.000000,nan,nan
2026-09-18T00:34:59.878,0.041000,0.000,0.000000,nan,nan
2026-09-18T00:35:00.078,0.020600,0.000,0.000000,nan,nan
2026-09-18T00:35:00.278,0.011200,0.000,0.000000,nan,nan
2026-09-18T00:35:00.478,0.059300,0.000,0.000000,nan,nan
2026-09-18T00:35:00.678,0.042000,0.000,0.000000,nan,nan
2026-09-18T00:35:00.878,0.074100,0.000,0.000000,nan,nan
2026-09-18T00:35:01.078,0.037600,0.000,0.000000,nan,nan
2026-09-18T00:35:01.278,0.027600,0.000,0.000000,nan,nan
2026-09-18T00:35:01.478,0.009200,0.000,0.000000,nan,nan
2026-09-18T00:35:01.678,0.022400,0.000,0.000000,nan,nan
2026-09-18T00:35:01.878,0.069100,0.000,0.000000,nan,nan
2026-09-18T00:35:02.078,0.022600,0.000,0.000000,nan,nan
2026-09-18T00:35:02.278,0.003600,0.000,0.000000,nan,nan
2026-09-18T00:35:02.478,0.004200,0.000,0.000000,nan,nan
2026-09-18T00:35:02.678,0.037700,0.000,0.000000,nan,nan
2026-09-18T00:35:02.878,0.024200,0.000,0.000000,nan,nan
2026-09-18T00:35:03.078,0.027800,0.000,0.000000,nan,nan
2026-09-18T00:35:03.278,0.032000,0.000,0.000000,nan,nan
2026-09-18T00:35:03.478,0.028600,0.000,0.000000,nan,nan
2026-09-18T00:35:03.678,0.021500,0.000,0.000000,nan,nan
2026-09-18T00:35:03.878,0.018900,0.000,0.000000,nan,nan
2026-09-18T00:35:04.078,0.027200,0.000,0.000000,nan,nan
2026-09-18T00:35:04.278,0.034800,0.000,0.000000,nan,nan
2026-09-18T00:35:04.478,0.073700,0.000,0.000000,nan,nan
2026-09-18T00:35:04.678,0.039300,0.000,0.000000,nan,nan
2026-09-18T00:35:04.878,0.034000,0.000,0.000000,nan,nan
2026-09-18T00:35:05.078,0.039900,0.000,0.000000,nan,nan
2026-09-18T00:35:05.278,0.017500,0.000,0.000000,nan,nan
2026-09-18T00:35:05.478,0.047200,0.000,0.000000,nan,nan
2026-09-18T00:35:05.678,0.002800,0.000,0.000000,nan,nan
2026-09-18T00:35:05.878,0.052300,0.000,0.000000,nan,nan
2026-09-18T00:35:06.078,0.033600,0.000,0.000000,nan,nan
2026-09-18T00:35:06.278,0.037500,0.000,0.000000,nan,nan
2026-09-18T00:35:06.478,0.053000,0.000,0.000000,nan,nan
2026-09-18T00:35:06.678,0.044900,0.000,0.000000,nan,nan
2026-09-18T00:35:06.878,0.047200,0.000,0.000000,nan,nan
2026-09-18T00:35:07.078,0.040700,0.000,0.000000,nan,nan
2026-09-18T00:35:07.278,0.027500,0.000,0.000000,nan,nan
2026-09-18T00:35:07.478,0.054200,0.000,0.000000,nan,nan
2026-09-18T00:35:07.678,0.037700,0.000,0.000000,nan,nan
2026-09-18T00:35:07.878,0.039000,0.000,0.000000,nan,nan
2026-09-18T00:35:08.078,0.047700,0.000,0.000000,nan,nan
2026-09-18T00:35:08.278,0.034200,0.000,0.000000,nan,nan
2026-09-18T00:35:08.478,0.042400,0.000,0.000000,nan,nan
2026-09-18T00:35:08.678,0.007600,0.000,0.000000,nan,nan
2026-09-18T00:35:08.878,0.082700,0.000,0.000000,nan,nan
2026-09-18T00:35:09.078,0.044400,0.000,0.000000,nan,nan
2026-09-18T00:35:09.278,0.044600,0.000,0.000000,nan,nan
2026-09-18T00:35:09.478,0.059000,0.000,0.000000,nan,nan
2026-09-18T00:35:09.678,0.010400,0.000,0.000000,nan,nan
2026-09-18T00:35:09.878,0.033200,-345.000,0.011718,nan,nan
2026-09-18T00:35:10.078,0.065000,-395.000,-0.017044,nan,nan
2026-09-18T00:35:10.278,0.076400,-152.000,0.015979,nan,nan
2026-09-18T00:35:10.478,0.105700,-414.000,0.007457,nan,nan
2026-09-18T00:35:10.678,0.115700,-512.000,0.000000,nan,nan
2026-09-18T00:35:10.878,0.130600,-418.000,0.007457,nan,nan
2026-09-18T00:35:11.078,0.051500,-418.000,0.002131,nan,nan
2026-09-18T00:35:11.278,0.042700,-107.000,0.007457,nan,nan
2026-09-18T00:35:11.478,0.027300,-126.000,0.003196,nan,nan
2026-09-18T00:35:11.678,0.024700,-106.000,0.004261,nan,nan
2026-09-18T00:35:11.878,0.037200,-85.000,0.001065,nan,nan
2026-09-18T00:35:12.078,0.087900,-156.000,0.006392,nan,nan
2026-09-18T00:35:12.278,0.136200,-325.000,0.006392,nan,nan
2026-09-18T00:35:12.478,0.116100,-434.000,0.002131,nan,nan
2026-09-18T00:35:12.678,0.017700,-306.000,0.002131,nan,nan
2026-09-18T00:35:12.878,0.046900,-226.000,0.000000,nan,nan
2026-09-18T00:35:13.078,0.052200,-226.000,-0.002131,nan,nan
2026-09-18T00:35:13.278,0.031400,0.000,0.000000,nan,nan
2026-09-18T00:35:13.478,0.042700,0.000,0.000000,nan,nan
2026-09-18T00:35:13.678,0.058700,0.000,0.000000,nan,nan
2026-09-18T00:35:13.878,0.030200,0.000,0.000000,nan,nan
2026-09-18T00:35:14.078,0.038100,0.000,0.000000,nan,nan
2026-09-18T00:35:14.278,0.031300,0.000,0.000000,nan,nan
2026-09-18T00:35:14.478,0.013000,0.000,0.000000,nan,nan
2026-09-18T00:35:14.678,0.040500,0.000,0.000000,nan,nan
2026-09-18T00:35:14.878,0.033000,0.000,0.000000,nan,nan
2026-09-18T00:35:15.078,0.089100,0.000,0.000000,nan,nan
2026-09-18T00:35:15.278,0.019800,0.000,0.000000,nan,nan
2026-09-18T00:35:15.478,0.034800,0.000,0.000000,nan,nan
2026-09-18T00:35:15.678,0.004100,0.000,0.000000,nan,nan
2026-09-18T00:35:15.878,0.035900,0.000,0.000000,nan,nan
2026-09-18T00:35:16.078,0.042200,0.000,0.000000,nan,nan
2026-09-18T00:35:16.278,0.046100,0.000,0.000000,nan,nan
2026-09-18T00:35:16.478,0.022600,0.000,0.000000,nan,nan
2026-09-18T00:35:16.678,0.022700,0.000,0.000000,nan,nan
2026-09-18T00:35:16.878,0.027800,0.000,0.000000,nan,nan
2026-09-18T00:35:17.078,0.038900,0.000,0.000000,nan,nan
2026-09-18T00:35:17.278,0.018000,0.000,0.000000,nan,nan
2026-09-18T00:35:17.478,0.068000,0.000,0.000000,nan,nan
2026-09-18T00:35:17.678,0.003600,0.000,0.000000,nan,nan
2026-09-18T00:35:17.878,0.038900,0.000,0.000000,nan,nan
2026-09-18T00:35:18.078,0.040200,0.000,0.000000,nan,nan
2026-09-18T00:35:18.278,0.012200,0.000,0.000000,nan,nan
2026-09-18T00:35:18.478,0.034000,0.000,0.000000,nan,nan
2026-09-18T00:35:18.678,0.039700,0.000,0.000000,nan,nan
2026-09-18T00:35:18.878,0.005000,0.000,0.000000,nan,nan
2026-09-18T00:35:19.078,0.028000,0.000,0.000000,nan,nan
2026-09-18T00:35:19.278,0.032600,0.000,0.000000,nan,nan
2026-09-18T00:35:19.478,0.033800,0.000,0.000000,nan,nan
2026-09-18T00:35:19.678,0.041900,0.000,0.000000,nan,nan
2026-09-18T00:35:19.878,0.003600,0.000,0.000000,nan,nan
2026-09-18T00:35:20.078,0.059000,0.000,0.000000,nan,nan
2026-09-18T00:35:20.278,0.077100,0.000,0.000000,nan,nan
2026-09-18T00:35:20.478,0.038500,0.000,0.000000,nan,nan
2026-09-18T00:35:20.678,0.045800,0.000,0.000000,nan,nan
2026-09-18T00:35:20.878,0.013500,0.000,0.000000,nan,nan
2026-09-18T00:35:21.078,0.021400,0.000,0.000000,nan,nan
2026-09-18T00:35:21.278,0.026400,0.000,0.000000,nan,nan
2026-09-18T00:35:21.478,0.023200,0.000,0.000000,nan,nan
2026-09-18T00:35:21.678,0.058700,0.000,0.000000,nan,nan
2026-09-18T00:35:21.878,0.078700,0.000,0.000000,nan,nan
2026-09-18T00:35:22.078,0.019200,0.000,0.000000,nan,nan
2026-09-18T00:35:22.278,0.039400,0.000,0.000000,nan,nan
2026-09-18T00:35:22.478,0.027000,0.000,0.000000,nan,nan
2026-09-18T00:35:22.678,0.045300,0.000,0.000000,nan,nan
2026-09-18T00:35:22.878,0.042900,0.000,0.000000,nan,nan
2026-09-18T00:35:23.078,0.020600,0.000,0.000000,nan,nan
2026-09-18T00:35:23.278,0.044300,0.000,0.000000,nan,nan
2026-09-18T00:35:23.478,0.052300,0.000,0.000000,nan,nan
2026-09-18T00:35:23.678,0.006300,0.000,0.000000,nan,nan
2026-09-18T00:35:23.878,0.042000,0.000,0.000000,nan,nan
2026-09-18T00:35:24.078,0.009500,0.000,0.000000,nan,nan
2026-09-18T00:35:24.278,0.045600,0.000,0.000000,nan,nan
2026-09-18T00:35:24.478,0.031900,0.000,0.000000,nan,nan
2026-09-18T00:35:24.678,0.012000,0.000,0.000000,nan,nan
2026-09-18T00:35:24.878,0.025600,0.000,0.000000,nan,nan
2026-09-18T00:35:25.078,0.011300,0.000,0.000000,nan,nan
2026-09-18T00:35:25.278,0.009100,0.000,0.000000,nan,nan
2026-09-18T00:35:25.478,0.020600,0.000,0.000000,nan,nan
2026-09-18T00:35:25.678,0.087000,0.000,0.000000,nan,nan
2026-09-18T00:35:25.878,0.030000,0.000,0.000000,nan,nan
2026-09-18T00:35:26.078,0.037300,0.000,0.000000,nan,nan
2026-09-18T00:35:26.278,0.055900,0.000,0.000000,nan,nan
2026-09-18T00:35:26.478,0.045700,0.000,0.000000,nan,nan
2026-09-18T00:35:26.678,0.046800,0.000,0.000000,nan,nan
2026-09-18T00:35:26.878,0.027700,0.000,0.000000,nan,nan
2026-09-18T00:35:27.078,0.027000,0.000,0.000000,nan,nan
2026-09-18T00:35:27.278,0.036400,0.000,0.000000,nan,nan
2026-09-18T00:35:27.478,0.024300,0.000,0.000000,nan,nan
2026-09-18T00:35:27.678,0.008100,0.000,0.000000,nan,nan
2026-09-18T00:35:27.878,0.034700,0.000,0.000000,nan,nan
2026-09-18T00:35:28.078,0.032200,0.000,0.000000,nan,nan
2026-09-18T00:35:28.278,0.042900,0.000,0.000000,nan,nan
2026-09-18T00:35:28.478,0.066300,0.000,0.000000,nan,nan
2026-09-18T00:35:28.678,0.059800,0.000,0.000000,nan,nan
2026-09-18T00:35:28.878,0.028500,0.000,0.000000,nan,nan
2026-09-18T00:35:29.078,0.104000,0.000,0.000000,nan,nan
2026-09-18T00:35:29.278,0.023100,0.000,0.000000,nan,nan
2026-09-18T00:35:29.478,0.052000,0.000,0.000000,nan,nan
2026-09-18T00:35:29.678,0.013900,0.000,0.000000,nan,nan
2026-09-18T00:35:29.878,0.032000,0.000,0.000000,nan,nan
2026-09-18T00:35:30.078,0.062200,0.000,0.000000,nan,nan
2026-09-18T00:35:30.278,0.052300,0.000,0.000000,nan,nan
2026-09-18T00:35:30.478,0.021600,0.000,0.000000,nan,nan
2026-09-18T00:35:30.678,0.026400,0.000,0.000000,nan,nan
2026-09-18T00:35:30.878,0.031600,0.000,0.000000,nan,nan
2026-09-18T00:35:31.078,0.051400,0.000,0.000000,nan,nan
2026-09-18T00:35:31.278,0.037000,0.000,0.000000,nan,nan
2026-09-18T00:35:31.478,0.040000,0.000,0.000000,nan,nan
2026-09-18T00:35:31.678,0.031200,0.000,0.000000,nan,nan
2026-09-18T00:35:31.878,0.065900,0.000,0.000000,nan,nan
2026-09-18T00:35:32.078,0.033100,0.000,0.000000,0.273360,11.839216
2026-09-18T00:35:32.278,0.041200,0.000,0.000000,0.273408,11.839216
2026-09-18T00:35:32.478,0.043600,370.000,0.001065,0.275305,11.825135
2026-09-18T00:35:32.678,0.149000,661.000,-0.036219,0.274873,11.819686
2026-09-18T00:35:32.878,0.292600,1632.000,0.013848,0.275626,11.777935
2026-09-18T00:35:33.078,0.534600,2666.000,0.050067,0.263780,11.686434
2026-09-18T00:35:33.278,0.724000,3636.000,0.050067,0.254940,11.553099
2026-09-18T00:35:33.478,0.864000,4210.000,0.013848,0.242800,11.394467
2026-09-18T00:35:33.678,0.798200,4102.000,0.067112,0.234869,11.219586
2026-09-18T00:35:33.878,1.028400,4210.000,0.024501,0.216507,11.043659
2026-09-18T00:35:34.078,0.942800,3720.000,0.068177,0.204178,10.872208
2026-09-18T00:35:34.278,0.808700,3720.000,-0.010653,0.192278,10.709533
2026-09-18T00:35:34.478,0.759600,3636.000,0.025566,0.181755,10.555469
2026-09-18T00:35:34.678,0.879200,3478.000,-0.005326,0.174970,10.399128
2026-09-18T00:35:34.878,0.823100,3333.000,0.037284,0.168696,10.246552
2026-09-18T00:35:35.078,0.733200,3137.000,0.034088,0.164847,10.094438
2026-09-18T00:35:35.278,0.747300,3404.000,0.045806,0.160199,9.947510
2026-09-18T00:35:35.478,0.798900,3555.000,0.056459,0.147929,9.792095
2026-09-18T00:35:35.678,0.825800,3555.000,0.055394,0.144464,9.633617
2026-09-18T00:35:35.878,0.800700,3265.000,0.055394,0.130926,9.472899
2026-09-18T00:35:36.078,0.642600,3333.000,0.096939,0.114495,9.315302
2026-09-18T00:35:36.278,0.774400,3555.000,0.049002,0.103511,9.157585
2026-09-18T00:35:36.478,0.918700,3636.000,0.111853,0.087160,8.987507
2026-09-18T00:35:36.678,0.958500,3636.000,0.057524,0.070590,8.809690
2026-09-18T00:35:36.878,0.840900,3555.000,0.052198,0.054250,8.635471
2026-09-18T00:35:37.078,0.810900,3809.000,0.069242,0.035251,8.464215
2026-09-18T00:35:37.278,0.811800,3720.000,0.055394,0.020617,8.286710
2026-09-18T00:35:37.478,0.845500,3720.000,0.073503,0.002219,8.109337
2026-09-18T00:35:37.678,0.867200,3555.000,0.026632,-0.013752,7.933143
2026-09-18T00:35:37.878,0.732000,3636.000,0.000000,-0.030274,7.763999
2026-09-18T00:35:38.078,0.797800,3555.000,0.036219,-0.045072,7.594635
2026-09-18T00:35:38.278,0.703500,3636.000,0.012783,-0.051423,7.425760
2026-09-18T00:35:38.478,0.826600,3333.000,-0.037284,-0.059971,7.259479
2026-09-18T00:35:38.678,0.759200,3137.000,-0.147006,-0.049779,7.102803
2026-09-18T00:35:38.878,0.717600,3200.000,-0.182160,-0.021458,6.948561
2026-09-18T00:35:39.078,0.576000,3265.000,-0.190682,0.016164,6.794750
2026-09-18T00:35:39.278,0.531500,2857.000,-0.177899,0.057845,6.648545
2026-09-18T00:35:39.478,0.636000,3200.000,-0.177899,0.101257,6.503717
2026-09-18T00:35:39.678,0.759700,3555.000,-0.128897,0.145955,6.346285
2026-09-18T00:35:39.878,0.798000,3720.000,-0.085221,0.178490,6.181278
2026-09-18T00:35:40.078,0.922100,3404.000,0.151268,0.174289,6.014543
2026-09-18T00:35:40.278,0.859600,3636.000,0.184291,0.139265,5.846335
2026-09-18T00:35:40.478,0.865000,3809.000,0.209857,0.097699,5.673374
2026-09-18T00:35:40.678,0.910500,3555.000,0.178964,0.058730,5.505432
2026-09-18T00:35:40.878,0.856200,3555.000,0.144876,0.016513,5.339950
2026-09-18T00:35:41.078,0.781500,3404.000,0.128897,-0.037753,5.178862
2026-09-18T00:35:41.278,0.740300,3333.000,0.039415,-0.078988,5.024631
2026-09-18T00:35:41.478,0.784300,3333.000,-0.007457,-0.098371,4.876023
2026-09-18T00:35:41.678,0.731100,3200.000,0.006392,-0.115050,4.729412
2026-09-18T00:35:41.878,0.701100,3137.000,-0.103331,-0.124002,4.583502
2026-09-18T00:35:42.078,0.726600,3265.000,-0.089482,-0.124502,4.441430
2026-09-18T00:35:42.278,0.748200,3333.000,-0.126766,-0.122132,4.294227
2026-09-18T00:35:42.478,0.792000,3200.000,-0.077764,-0.109665,4.144178
2026-09-18T00:35:42.678,0.716600,3478.000,-0.142745,-0.096067,3.989559
2026-09-18T00:35:42.878,0.780200,3478.000,-0.124636,-0.073381,3.830492
2026-09-18T00:35:43.078,0.709600,3636.000,-0.164051,-0.040104,3.671259
2026-09-18T00:35:43.278,0.732000,3478.000,-0.217314,-0.005766,3.510031
2026-09-18T00:35:43.478,0.746900,3478.000,-0.128897,0.037392,3.350141
2026-09-18T00:35:43.678,0.788300,3200.000,-0.140615,0.069746,3.197116
2026-09-18T00:35:43.878,0.703600,3265.000,-0.056459,0.118597,3.045556
2026-09-18T00:35:44.078,0.737600,3200.000,-0.041545,0.151798,2.896656
2026-09-18T00:35:44.278,0.776000,3333.000,0.082025,0.169248,2.742240
2026-09-18T00:35:44.478,0.792200,3478.000,0.115049,0.177490,2.589257
2026-09-18T00:35:44.679,0.806700,3076.000,0.197074,0.171791,2.441564
